choice,id,alt,pf,cl,loc,wk,tod,seas,chid
False,178,3,7,5,0,0,0,0,2129
False,178,4,9,0,0,0,0,0,2129
False,179,1,9,5,0,0,0,0,2130
False,179,2,0,0,0,1,0,1,2130
False,179,3,0,1,1,0,1,0,2130
True,179,4,7,5,0,1,0,0,2130
True,179,1,0,0,0,1,0,1,2131
False,179,2,0,5,0,0,1,0,2131
False,179,3,9,5,0,0,0,0,2131
False,179,4,7,1,0,1,0,0,2131
True,179,1,0,1,0,1,1,0,2132
False,179,2,9,5,1,0,0,0,2132
False,179,3,0,5,0,1,0,1,2132
False,179,4,7,0,0,0,0,0,2132
True,179,1,9,0,0,1,0,0,2133
False,179,2,0,1,0,0,0,1,2133
False,179,3,0,1,0,1,1,0,2133
False,179,4,7,5,0,0,0,0,2133
False,179,1,0,5,0,0,0,1,2134
False,179,2,0,0,0,0,1,0,2134
False,179,3,9,1,0,1,0,0,2134
True,179,4,7,1,0,1,0,0,2134
False,179,1,7,5,0,0,0,0,2135
True,179,2,0,1,0,1,1,0,2135
False,179,3,0,0,0,1,0,1,2135
False,179,4,9,1,0,0,0,0,2135
False,179,1,9,5,0,0,0,0,2136
False,179,2,0,1,0,0,1,0,2136
False,179,3,7,5,0,1,0,0,2136
True,179,4,0,0,1,0,0,1,2136
False,179,1,9,5,0,0,0,0,2137
False,179,2,7,0,0,0,0,0,2137
False,179,3,0,0,0,1,1,0,2137
True,179,4,0,1,0,1,0,1,2137
False,179,1,0,0,0,1,0,1,2138
True,179,2,9,1,1,0,0,0,2138
False,179,3,7,5,0,0,0,0,2138
False,179,4,0,5,0,1,1,0,2138
False,179,1,7,0,0,1,0,0,2139
False,179,2,0,5,0,1,1,0,2139
True,179,3,9,1,1,0,0,0,2139
False,179,4,0,1,0,0,0,1,2139
False,179,1,0,5,1,0,1,0,2140
False,179,2,9,1,0,1,0,0,2140
False,179,3,7,0,0,0,0,0,2140
True,179,4,0,0,0,1,0,1,2140
False,179,1,0,1,0,1,1,0,2141
False,179,2,9,5,0,1,0,0,2141
True,179,3,7,0,1,0,0,0,2141
False,179,4,0,1,0,1,0,1,2141
False,180,1,9,5,0,1,0,0,2142
False,180,2,7,1,0,0,0,0,2142
True,180,3,0,0,0,0,0,1,2142
False,180,4,0,5,0,0,0,1,2142
False,180,1,0,1,0,1,1,0,2143
False,180,2,0,5,1,0,0,1,2143
False,180,3,9,5,1,0,0,0,2143
True,180,4,7,0,0,1,0,0,2143
False,180,1,0,1,0,1,0,1,2144
False,180,2,7,0,0,0,0,0,2144
False,180,3,9,0,0,0,0,0,2144
True,180,4,0,5,0,1,1,0,2144
True,180,1,9,1,1,0,0,0,2145
False,180,2,0,5,0,1,1,0,2145
False,180,3,7,0,0,0,0,0,2145
False,180,4,0,5,0,1,0,1,2145
False,180,1,9,5,0,0,0,0,2146
False,180,2,0,0,0,1,0,1,2146
False,180,3,0,1,1,0,1,0,2146
True,180,4,7,5,0,1,0,0,2146
False,180,1,0,0,0,1,0,1,2147
False,180,2,0,5,0,0,1,0,2147
False,180,3,9,5,0,0,0,0,2147
True,180,4,7,1,0,1,0,0,2147
True,180,1,0,1,0,1,1,0,2148
False,180,2,9,5,1,0,0,0,2148
False,180,3,0,5,0,1,0,1,2148
False,180,4,7,0,0,0,0,0,2148
False,180,1,9,0,0,1,0,0,2149
False,180,2,0,1,0,0,0,1,2149
True,180,3,0,1,0,1,1,0,2149
False,180,4,7,5,0,0,0,0,2149
False,180,1,0,5,0,0,0,1,2150
False,180,2,0,0,0,0,1,0,2150
False,180,3,9,1,0,1,0,0,2150
True,180,4,7,1,0,1,0,0,2150
False,180,1,7,5,0,0,0,0,2151
False,180,2,0,1,0,1,1,0,2151
True,180,3,0,0,0,1,0,1,2151
False,180,4,9,1,0,0,0,0,2151
False,180,1,9,5,0,0,0,0,2152
False,180,2,0,1,0,0,1,0,2152
False,180,3,7,5,0,1,0,0,2152
True,180,4,0,0,1,0,0,1,2152
False,180,1,9,5,0,0,0,0,2153
False,180,2,7,0,0,0,0,0,2153
False,180,3,0,0,0,1,1,0,2153
True,180,4,0,1,0,1,0,1,2153
True,181,1,0,0,1,0,0,1,2154
False,181,2,7,5,0,1,0,0,2154
False,181,3,0,1,0,0,1,0,2154
False,181,4,9,1,0,1,0,0,2154
False,181,1,7,5,0,0,0,0,2155
False,181,2,0,1,0,1,1,0,2155
True,181,3,0,0,0,1,0,1,2155
False,181,4,9,5,1,0,0,0,2155
False,181,1,9,1,0,0,0,0,2156
False,181,2,0,1,0,0,1,0,2156
False,181,3,7,5,0,1,0,0,2156
True,181,4,0,0,1,0,0,1,2156
True,181,1,7,5,0,1,0,0,2157
False,181,2,9,1,0,0,0,0,2157
False,181,3,0,0,0,1,1,0,2157
False,181,4,0,1,1,0,0,1,2157
True,181,1,7,5,0,1,0,0,2158
False,181,2,9,1,1,0,0,0,2158
False,181,3,0,0,0,0,0,1,2158
False,181,4,0,5,0,1,1,0,2158
True,181,1,7,0,0,1,0,0,2159
False,181,2,9,5,0,1,0,0,2159
False,181,3,0,1,1,0,1,0,2159
False,181,4,0,5,0,0,0,1,2159
False,181,1,9,5,0,0,0,0,2160
False,181,2,7,1,0,1,0,0,2160
False,181,3,0,0,0,1,1,0,2160
True,181,4,0,0,1,0,0,1,2160
False,181,1,0,1,0,1,0,1,2161
False,181,2,9,1,0,0,0,0,2161
True,181,3,7,0,1,0,0,0,2161
False,181,4,0,5,0,1,1,0,2161
False,181,1,0,0,1,0,1,0,2162
True,181,2,9,1,0,1,0,0,2162
False,181,3,0,0,0,0,0,1,2162
False,181,4,7,5,0,1,0,0,2162
False,181,1,0,0,0,0,0,1,2163
False,181,2,9,0,0,0,0,0,2163
False,181,3,0,1,1,0,1,0,2163
True,181,4,7,5,0,1,0,0,2163
False,181,1,0,5,0,1,0,1,2164
False,181,2,9,0,0,0,0,0,2164
False,181,3,0,1,0,0,1,0,2164
True,181,4,7,5,1,0,0,0,2164
False,181,1,9,0,0,1,0,0,2165
True,181,2,7,1,0,0,0,0,2165
False,181,3,0,1,1,0,0,1,2165
False,181,4,0,5,0,0,1,0,2165
False,182,1,9,0,0,0,0,0,2166
False,182,2,0,0,0,1,0,1,2166
False,182,3,0,1,1,0,1,0,2166
True,182,4,7,5,0,1,0,0,2166
False,182,1,0,0,0,0,1,0,2167
True,182,2,7,5,0,0,0,0,2167
False,182,3,0,0,1,0,0,1,2167
False,182,4,9,1,0,1,0,0,2167
False,182,1,0,1,0,0,1,0,2168
False,182,2,9,5,0,1,0,0,2168
False,182,3,0,5,0,1,0,1,2168
True,182,4,7,0,0,0,0,0,2168
False,182,1,9,0,1,0,0,0,2169
True,182,2,7,5,0,0,0,0,2169
False,182,3,0,1,0,1,0,1,2169
False,182,4,0,1,0,0,1,0,2169
False,182,1,0,0,1,0,1,0,2170
True,182,2,7,1,0,0,0,0,2170
False,182,3,9,5,0,1,0,0,2170
False,182,4,0,5,0,1,0,1,2170
False,182,1,9,5,0,1,0,0,2171
False,182,2,0,0,0,0,0,1,2171
True,182,3,7,1,0,0,0,0,2171
False,182,4,0,0,1,0,1,0,2171
True,182,1,7,0,0,0,0,0,2172
False,182,2,0,0,0,1,1,0,2172
False,182,3,0,5,0,1,0,1,2172
False,182,4,9,1,0,0,0,0,2172
True,182,1,7,5,1,0,0,0,2173
False,182,2,0,1,0,0,0,1,2173
False,182,3,0,5,0,0,1,0,2173
False,182,4,9,0,0,1,0,0,2173
False,182,1,0,0,0,1,0,1,2174
False,182,2,0,1,0,0,1,0,2174
False,182,3,9,0,0,1,0,0,2174
True,182,4,7,5,1,0,0,0,2174
False,182,1,0,5,0,0,0,1,2175
False,182,2,0,1,0,0,1,0,2175
False,182,3,9,5,1,0,0,0,2175
True,182,4,7,0,0,1,0,0,2175
False,182,1,9,5,0,1,0,0,2176
False,182,2,0,0,0,1,1,0,2176
False,182,3,0,5,1,0,0,1,2176
True,182,4,7,1,0,0,0,0,2176
False,182,1,9,1,0,1,0,0,2177
True,182,2,7,0,1,0,0,0,2177
False,182,3,0,5,0,1,1,0,2177
False,182,4,0,0,0,0,0,1,2177
True,183,1,0,0,1,0,0,1,2178
False,183,2,7,5,0,1,0,0,2178
False,183,3,0,1,0,0,1,0,2178
False,183,4,9,1,0,1,0,0,2178
False,183,1,7,5,0,0,0,0,2179
False,183,2,0,1,0,1,1,0,2179
True,183,3,0,0,0,1,0,1,2179
False,183,4,9,5,1,0,0,0,2179
False,183,1,9,1,0,0,0,0,2180
False,183,2,0,1,0,0,1,0,2180
False,183,3,7,5,0,1,0,0,2180
True,183,4,0,0,1,0,0,1,2180
False,183,1,7,5,0,1,0,0,2181
False,183,2,9,1,0,0,0,0,2181
True,183,3,0,0,0,1,1,0,2181
False,183,4,0,1,1,0,0,1,2181
False,183,1,7,5,0,1,0,0,2182
False,183,2,9,1,1,0,0,0,2182
True,183,3,0,0,0,0,0,1,2182
False,183,4,0,5,0,1,1,0,2182
True,183,1,7,0,0,1,0,0,2183
False,183,2,9,5,0,1,0,0,2183
False,183,3,0,1,1,0,1,0,2183
False,183,4,0,5,0,0,0,1,2183
False,183,1,9,5,0,0,0,0,2184
False,183,2,7,1,0,1,0,0,2184
False,183,3,0,0,0,1,1,0,2184
True,183,4,0,0,1,0,0,1,2184
False,183,1,0,1,0,1,0,1,2185
False,183,2,9,1,0,0,0,0,2185
True,183,3,7,0,1,0,0,0,2185
False,183,4,0,5,0,1,1,0,2185
True,183,1,0,0,1,0,1,0,2186
False,183,2,9,1,0,1,0,0,2186
False,183,3,0,0,0,0,0,1,2186
False,183,4,7,5,0,1,0,0,2186
True,183,1,0,0,0,0,0,1,2187
False,183,2,9,0,0,0,0,0,2187
False,183,3,0,1,1,0,1,0,2187
False,183,4,7,5,0,1,0,0,2187
False,183,1,0,5,0,1,0,1,2188
True,183,2,9,0,0,0,0,0,2188
False,183,3,0,1,0,0,1,0,2188
False,183,4,7,5,1,0,0,0,2188
True,183,1,9,0,0,1,0,0,2189
False,183,2,7,1,0,0,0,0,2189
False,183,3,0,1,1,0,0,1,2189
False,183,4,0,5,0,0,1,0,2189
False,184,1,0,5,0,1,1,0,2190
False,184,2,9,0,1,0,0,0,2190
True,184,3,0,1,0,1,0,1,2190
False,184,4,7,5,0,0,0,0,2190
False,184,1,0,5,1,0,0,1,2191
False,184,2,7,1,0,0,0,0,2191
True,184,3,0,0,0,0,1,0,2191
False,184,4,9,1,0,0,0,0,2191
False,184,1,0,1,0,0,1,0,2192
False,184,2,7,5,0,1,0,0,2192
False,184,3,0,0,0,0,1,0,2192
True,184,4,0,1,0,0,0,1,2192
True,184,1,9,0,0,1,0,0,2193
False,184,2,7,0,0,0,0,0,2193
False,184,3,0,1,0,1,0,1,2193
False,184,4,0,5,1,0,1,0,2193
True,184,1,7,5,1,0,0,0,2194
False,184,2,0,1,0,1,0,1,2194
False,184,3,0,0,0,0,1,0,2194
False,184,4,9,0,0,0,0,0,2194
False,184,1,0,5,0,1,1,0,2195
False,184,2,0,5,0,0,0,1,2195
False,184,3,9,1,1,0,0,0,2195
True,184,4,7,0,0,1,0,0,2195
False,184,1,0,1,0,0,0,1,2196
False,184,2,7,0,0,0,0,0,2196
True,184,3,9,0,1,0,0,0,2196
False,184,4,0,5,0,1,1,0,2196
False,184,1,9,1,1,0,0,0,2197
False,184,2,7,1,0,1,0,0,2197
False,184,3,0,0,0,1,1,0,2197
True,184,4,0,5,0,0,0,1,2197
False,184,1,0,5,0,0,1,0,2198
True,184,2,7,0,1,0,0,0,2198
False,184,3,0,1,0,1,0,1,2198
False,184,4,9,0,0,0,0,0,2198
False,184,1,0,5,1,0,0,1,2199
True,184,2,7,1,0,1,0,0,2199
False,184,3,0,0,0,0,1,0,2199
False,184,4,9,1,0,0,0,0,2199
True,184,1,7,1,0,0,0,0,2200
False,184,2,9,0,0,1,0,0,2200
False,184,3,0,5,0,0,1,0,2200
False,184,4,0,1,1,0,0,1,2200
False,184,1,9,0,0,1,0,0,2201
True,184,2,7,0,0,0,0,0,2201
False,184,3,0,1,0,1,0,1,2201
False,184,4,0,5,1,0,1,0,2201
False,185,1,9,5,0,1,0,0,2202
True,185,2,7,1,0,0,0,0,2202
False,185,3,0,0,0,0,0,1,2202
False,185,4,0,5,0,0,0,1,2202
False,185,1,0,1,0,1,1,0,2203
False,185,2,0,5,1,0,0,1,2203
False,185,3,9,5,1,0,0,0,2203
True,185,4,7,0,0,1,0,0,2203
False,185,1,0,1,0,1,0,1,2204
True,185,2,7,0,0,0,0,0,2204
False,185,3,9,0,0,0,0,0,2204
False,185,4,0,5,0,1,1,0,2204
False,185,1,9,1,1,0,0,0,2205
False,185,2,0,5,0,1,1,0,2205
True,185,3,7,0,0,0,0,0,2205
False,185,4,0,5,0,1,0,1,2205
False,185,1,9,5,0,0,0,0,2206
False,185,2,0,0,0,1,0,1,2206
False,185,3,0,1,1,0,1,0,2206
True,185,4,7,5,0,1,0,0,2206
False,185,1,0,0,0,1,0,1,2207
False,185,2,0,5,0,0,1,0,2207
False,185,3,9,5,0,0,0,0,2207
True,185,4,7,1,0,1,0,0,2207
False,185,1,0,1,0,1,1,0,2208
False,185,2,9,5,1,0,0,0,2208
False,185,3,0,5,0,1,0,1,2208
True,185,4,7,0,0,0,0,0,2208
False,185,1,9,0,0,1,0,0,2209
False,185,2,0,1,0,0,0,1,2209
False,185,3,0,1,0,1,1,0,2209
True,185,4,7,5,0,0,0,0,2209
False,185,1,0,5,0,0,0,1,2210
False,185,2,0,0,0,0,1,0,2210
False,185,3,9,1,0,1,0,0,2210
True,185,4,7,1,0,1,0,0,2210
True,185,1,7,5,0,0,0,0,2211
False,185,2,0,1,0,1,1,0,2211
False,185,3,0,0,0,1,0,1,2211
False,185,4,9,1,0,0,0,0,2211
False,185,1,9,5,0,0,0,0,2212
False,185,2,0,1,0,0,1,0,2212
True,185,3,7,5,0,1,0,0,2212
False,185,4,0,0,1,0,0,1,2212
False,185,1,9,5,0,0,0,0,2213
True,185,2,7,0,0,0,0,0,2213
False,185,3,0,0,0,1,1,0,2213
False,185,4,0,1,0,1,0,1,2213
True,186,1,7,5,1,0,0,0,2214
False,186,2,0,1,0,1,0,1,2214
False,186,3,0,0,0,0,1,0,2214
False,186,4,9,0,0,0,0,0,2214
True,186,1,0,5,0,1,1,0,2215
False,186,2,0,5,0,0,0,1,2215
False,186,3,9,1,1,0,0,0,2215
False,186,4,7,0,0,1,0,0,2215
False,186,1,0,1,0,0,0,1,2216
False,186,2,7,0,0,0,0,0,2216
False,186,3,9,0,1,0,0,0,2216
True,186,4,0,5,0,1,1,0,2216
False,186,1,9,1,1,0,0,0,2217
True,186,2,7,1,0,1,0,0,2217
False,186,3,0,0,0,1,1,0,2217
False,186,4,0,5,0,0,0,1,2217
False,186,1,0,5,0,0,1,0,2218
True,186,2,7,0,1,0,0,0,2218
False,186,3,0,1,0,1,0,1,2218
False,186,4,9,0,0,0,0,0,2218
True,186,1,0,5,1,0,0,1,2219
False,186,2,7,1,0,1,0,0,2219
False,186,3,0,0,0,0,1,0,2219
False,186,4,9,1,0,0,0,0,2219
False,186,1,7,1,0,0,0,0,2220
False,186,2,9,0,0,1,0,0,2220
False,186,3,0,5,0,0,1,0,2220
True,186,4,0,1,1,0,0,1,2220
False,186,1,9,0,0,1,0,0,2221
False,186,2,7,0,0,0,0,0,2221
False,186,3,0,1,0,1,0,1,2221
True,186,4,0,5,1,0,1,0,2221
True,186,1,0,0,1,0,0,1,2222
False,186,2,0,1,0,0,1,0,2222
False,186,3,9,1,0,0,0,0,2222
False,186,4,9,5,0,1,0,0,2222
False,186,1,9,0,0,1,0,0,2223
False,186,2,7,5,0,0,0,0,2223
True,186,3,0,1,1,0,0,1,2223
False,186,4,0,0,0,0,1,0,2223
False,186,1,0,1,0,1,0,1,2224
False,186,2,9,0,0,1,0,0,2224
False,186,3,0,0,0,0,1,0,2224
True,186,4,7,5,1,0,0,0,2224
False,186,1,0,5,0,1,0,1,2225
False,186,2,9,0,0,1,0,0,2225
True,186,3,7,1,0,0,0,0,2225
False,186,4,0,0,0,0,1,0,2225
False,187,1,9,5,0,1,0,0,2226
True,187,2,7,1,0,0,0,0,2226
False,187,3,0,0,0,0,0,1,2226
False,187,4,0,5,0,0,0,1,2226
False,187,1,0,1,0,1,1,0,2227
False,187,2,0,5,1,0,0,1,2227
False,187,3,9,5,1,0,0,0,2227
True,187,4,7,0,0,1,0,0,2227
False,187,1,0,1,0,1,0,1,2228
True,187,2,7,0,0,0,0,0,2228
False,187,3,9,0,0,0,0,0,2228
False,187,4,0,5,0,1,1,0,2228
False,187,1,9,1,1,0,0,0,2229
False,187,2,0,5,0,1,1,0,2229
True,187,3,7,0,0,0,0,0,2229
False,187,4,0,5,0,1,0,1,2229
False,187,1,9,5,0,0,0,0,2230
False,187,2,0,0,0,1,0,1,2230
False,187,3,0,1,1,0,1,0,2230
True,187,4,7,5,0,1,0,0,2230
False,187,1,0,0,0,1,0,1,2231
False,187,2,0,5,0,0,1,0,2231
False,187,3,9,5,0,0,0,0,2231
True,187,4,7,1,0,1,0,0,2231
False,187,1,0,1,0,1,1,0,2232
False,187,2,9,5,1,0,0,0,2232
False,187,3,0,5,0,1,0,1,2232
True,187,4,7,0,0,0,0,0,2232
True,187,1,9,0,0,1,0,0,2233
False,187,2,0,1,0,0,0,1,2233
False,187,3,0,1,0,1,1,0,2233
False,187,4,7,5,0,0,0,0,2233
False,187,1,0,5,0,0,0,1,2234
False,187,2,0,0,0,0,1,0,2234
False,187,3,9,1,0,1,0,0,2234
True,187,4,7,1,0,1,0,0,2234
False,187,1,7,5,0,0,0,0,2235
False,187,2,0,1,0,1,1,0,2235
False,187,3,0,0,0,1,0,1,2235
True,187,4,9,1,0,0,0,0,2235
False,187,1,9,5,0,0,0,0,2236
False,187,2,0,1,0,0,1,0,2236
True,187,3,7,5,0,1,0,0,2236
False,187,4,0,0,1,0,0,1,2236
False,187,1,9,5,0,0,0,0,2237
True,187,2,7,0,0,0,0,0,2237
False,187,3,0,0,0,1,1,0,2237
False,187,4,0,1,0,1,0,1,2237
False,188,1,7,5,0,1,0,0,2238
True,188,2,9,1,1,0,0,0,2238
False,188,3,0,0,0,0,0,1,2238
False,188,4,0,5,0,1,1,0,2238
True,188,1,7,0,0,1,0,0,2239
False,188,2,9,5,0,1,0,0,2239
False,188,3,0,1,1,0,1,0,2239
False,188,4,0,5,0,0,0,1,2239
False,188,1,9,5,0,0,0,0,2240
True,188,2,7,1,0,1,0,0,2240
False,188,3,0,0,0,1,1,0,2240
False,188,4,0,0,1,0,0,1,2240
False,188,1,0,1,0,1,0,1,2241
False,188,2,9,1,0,0,0,0,2241
True,188,3,7,0,1,0,0,0,2241
False,188,4,0,5,0,1,1,0,2241
True,188,1,0,0,1,0,1,0,2242
False,188,2,9,1,0,1,0,0,2242
False,188,3,0,0,0,0,0,1,2242
False,188,4,7,5,0,1,0,0,2242
False,188,1,0,0,0,0,0,1,2243
False,188,2,9,0,0,0,0,0,2243
True,188,3,0,1,1,0,1,0,2243
False,188,4,7,5,0,1,0,0,2243
False,188,1,0,5,0,1,0,1,2244
False,188,2,9,0,0,0,0,0,2244
True,188,3,0,1,0,0,1,0,2244
False,188,4,7,5,1,0,0,0,2244
False,188,1,9,0,0,1,0,0,2245
True,188,2,7,1,0,0,0,0,2245
False,188,3,0,1,1,0,0,1,2245
False,188,4,0,5,0,0,1,0,2245
False,188,1,0,5,0,1,0,1,2246
False,188,2,0,5,0,0,1,0,2246
True,188,3,9,0,0,1,0,0,2246
False,188,4,7,1,0,0,0,0,2246
False,188,1,0,1,0,1,0,1,2247
False,188,2,0,5,1,0,1,0,2247
False,188,3,7,0,0,0,0,0,2247
True,188,4,9,0,0,1,0,0,2247
False,188,1,9,5,0,1,0,0,2248
False,188,2,0,0,0,1,1,0,2248
False,188,3,0,5,1,0,0,1,2248
True,188,4,7,1,0,0,0,0,2248
True,188,1,0,1,0,1,1,0,2249
False,188,2,7,5,0,0,0,0,2249
False,188,3,9,5,1,0,0,0,2249
False,188,4,0,0,0,1,0,1,2249
True,189,1,0,0,1,0,0,1,2250
False,189,2,7,5,0,1,0,0,2250
False,189,3,0,1,0,0,1,0,2250
False,189,4,9,1,0,1,0,0,2250
False,189,1,7,5,0,0,0,0,2251
False,189,2,0,1,0,1,1,0,2251
True,189,3,0,0,0,1,0,1,2251
False,189,4,9,5,1,0,0,0,2251
False,189,1,9,1,0,0,0,0,2252
False,189,2,0,1,0,0,1,0,2252
False,189,3,7,5,0,1,0,0,2252
True,189,4,0,0,1,0,0,1,2252
False,189,1,7,5,0,1,0,0,2253
False,189,2,9,1,0,0,0,0,2253
True,189,3,0,0,0,1,1,0,2253
False,189,4,0,1,1,0,0,1,2253
False,189,1,7,5,0,1,0,0,2254
True,189,2,9,1,1,0,0,0,2254
False,189,3,0,0,0,0,0,1,2254
False,189,4,0,5,0,1,1,0,2254
False,189,1,7,0,0,1,0,0,2255
False,189,2,9,5,0,1,0,0,2255
True,189,3,0,1,1,0,1,0,2255
False,189,4,0,5,0,0,0,1,2255
False,189,1,9,5,0,0,0,0,2256
False,189,2,7,1,0,1,0,0,2256
False,189,3,0,0,0,1,1,0,2256
True,189,4,0,0,1,0,0,1,2256
False,189,1,0,1,0,1,0,1,2257
False,189,2,9,1,0,0,0,0,2257
True,189,3,7,0,1,0,0,0,2257
False,189,4,0,5,0,1,1,0,2257
True,189,1,0,0,1,0,1,0,2258
False,189,2,9,1,0,1,0,0,2258
False,189,3,0,0,0,0,0,1,2258
False,189,4,7,5,0,1,0,0,2258
False,189,1,0,0,0,0,0,1,2259
False,189,2,9,0,0,0,0,0,2259
True,189,3,0,1,1,0,1,0,2259
False,189,4,7,5,0,1,0,0,2259
False,189,1,0,5,0,1,0,1,2260
False,189,2,9,0,0,0,0,0,2260
True,189,3,0,1,0,0,1,0,2260
False,189,4,7,5,1,0,0,0,2260
False,189,1,9,0,0,1,0,0,2261
False,189,2,7,1,0,0,0,0,2261
True,189,3,0,1,1,0,0,1,2261
False,189,4,0,5,0,0,1,0,2261
True,190,1,7,5,1,0,0,0,2262
False,190,2,0,1,0,1,0,1,2262
False,190,3,0,0,0,0,1,0,2262
False,190,4,9,0,0,0,0,0,2262
False,190,1,0,5,0,1,1,0,2263
False,190,2,0,5,0,0,0,1,2263
False,190,3,9,1,1,0,0,0,2263
True,190,4,7,0,0,1,0,0,2263
False,190,1,0,1,0,0,0,1,2264
False,190,2,7,0,0,0,0,0,2264
True,190,3,9,0,1,0,0,0,2264
False,190,4,0,5,0,1,1,0,2264
False,190,1,9,1,1,0,0,0,2265
True,190,2,7,1,0,1,0,0,2265
False,190,3,0,0,0,1,1,0,2265
False,190,4,0,5,0,0,0,1,2265
False,190,1,0,5,0,0,1,0,2266
True,190,2,7,0,1,0,0,0,2266
False,190,3,0,1,0,1,0,1,2266
False,190,4,9,0,0,0,0,0,2266
False,190,1,0,5,1,0,0,1,2267
True,190,2,7,1,0,1,0,0,2267
False,190,3,0,0,0,0,1,0,2267
False,190,4,9,1,0,0,0,0,2267
True,190,1,7,1,0,0,0,0,2268
False,190,2,9,0,0,1,0,0,2268
False,190,3,0,5,0,0,1,0,2268
False,190,4,0,1,1,0,0,1,2268
False,190,1,9,0,0,1,0,0,2269
False,190,2,7,0,0,0,0,0,2269
False,190,3,0,1,0,1,0,1,2269
True,190,4,0,5,1,0,1,0,2269
False,190,1,0,0,1,0,0,1,2270
False,190,2,0,1,0,0,1,0,2270
False,190,3,9,1,0,0,0,0,2270
True,190,4,9,5,0,1,0,0,2270
True,190,1,9,0,0,1,0,0,2271
False,190,2,7,5,0,0,0,0,2271
False,190,3,0,1,1,0,0,1,2271
False,190,4,0,0,0,0,1,0,2271
False,190,1,0,1,0,1,0,1,2272
False,190,2,9,0,0,1,0,0,2272
False,190,3,0,0,0,0,1,0,2272
True,190,4,7,5,1,0,0,0,2272
False,190,1,0,5,0,1,0,1,2273
True,190,2,9,0,0,1,0,0,2273
False,190,3,7,1,0,0,0,0,2273
False,190,4,0,0,0,0,1,0,2273
False,191,1,0,0,1,0,1,0,2274
True,191,2,7,1,0,0,0,0,2274
False,191,3,9,5,0,1,0,0,2274
False,191,4,0,5,0,1,0,1,2274
False,191,1,9,5,0,1,0,0,2275
False,191,2,0,0,0,0,0,1,2275
True,191,3,7,1,0,0,0,0,2275
False,191,4,0,0,1,0,1,0,2275
True,191,1,7,0,0,0,0,0,2276
False,191,2,0,0,0,1,1,0,2276
False,191,3,0,5,0,1,0,1,2276
False,191,4,9,1,0,0,0,0,2276
True,191,1,7,5,1,0,0,0,2277
False,191,2,0,1,0,0,0,1,2277
False,191,3,0,5,0,0,1,0,2277
False,191,4,9,0,0,1,0,0,2277
False,191,1,0,0,0,1,0,1,2278
False,191,2,0,1,0,0,1,0,2278
False,191,3,9,0,0,1,0,0,2278
True,191,4,7,5,1,0,0,0,2278
False,191,1,0,5,0,0,0,1,2279
False,191,2,0,1,0,0,1,0,2279
True,191,3,9,5,1,0,0,0,2279
False,191,4,7,0,0,1,0,0,2279
True,191,1,9,5,0,1,0,0,2280
False,191,2,0,0,0,1,1,0,2280
False,191,3,0,5,1,0,0,1,2280
False,191,4,7,1,0,0,0,0,2280
False,191,1,9,1,0,1,0,0,2281
True,191,2,7,0,1,0,0,0,2281
False,191,3,0,5,0,1,1,0,2281
False,191,4,0,0,0,0,0,1,2281
False,191,1,0,0,0,0,1,0,2282
True,191,2,9,1,0,0,0,0,2282
False,191,3,0,5,0,0,0,1,2282
False,191,4,0,5,0,1,0,1,2282
True,191,1,9,5,0,1,0,0,2283
False,191,2,0,5,0,0,0,1,2283
False,191,3,7,1,0,0,0,0,2283
False,191,4,0,0,0,0,1,0,2283
False,191,1,7,1,0,0,0,0,2284
False,191,2,0,0,0,0,1,0,2284
True,191,3,0,5,1,0,0,1,2284
False,191,4,9,5,0,1,0,0,2284
False,191,1,0,0,0,0,1,0,2285
False,191,2,0,1,0,1,0,1,2285
True,191,3,7,5,0,0,0,0,2285
False,191,4,9,0,0,0,0,0,2285
False,192,1,7,5,1,0,0,0,2286
False,192,2,0,1,0,1,0,1,2286
True,192,3,0,0,0,0,1,0,2286
False,192,4,9,0,0,0,0,0,2286
False,192,1,0,5,0,1,1,0,2287
False,192,2,0,5,0,0,0,1,2287
False,192,3,9,1,1,0,0,0,2287
True,192,4,7,0,0,1,0,0,2287
True,192,1,0,1,0,0,0,1,2288
False,192,2,7,0,0,0,0,0,2288
False,192,3,9,0,1,0,0,0,2288
False,192,4,0,5,0,1,1,0,2288
False,192,1,9,1,1,0,0,0,2289
False,192,2,7,1,0,1,0,0,2289
True,192,3,0,0,0,1,1,0,2289
False,192,4,0,5,0,0,0,1,2289
False,192,1,0,5,0,0,1,0,2290
True,192,2,7,0,1,0,0,0,2290
False,192,3,0,1,0,1,0,1,2290
False,192,4,9,0,0,0,0,0,2290
False,192,1,0,5,1,0,0,1,2291
False,192,2,7,1,0,1,0,0,2291
True,192,3,0,0,0,0,1,0,2291
False,192,4,9,1,0,0,0,0,2291
True,192,1,7,1,0,0,0,0,2292
False,192,2,9,0,0,1,0,0,2292
False,192,3,0,5,0,0,1,0,2292
False,192,4,0,1,1,0,0,1,2292
False,192,1,9,0,0,1,0,0,2293
True,192,2,7,0,0,0,0,0,2293
False,192,3,0,1,0,1,0,1,2293
False,192,4,0,5,1,0,1,0,2293
False,192,1,0,0,1,0,0,1,2294
True,192,2,0,1,0,0,1,0,2294
False,192,3,9,1,0,0,0,0,2294
False,192,4,9,5,0,1,0,0,2294
False,192,1,9,0,0,1,0,0,2295
False,192,2,7,5,0,0,0,0,2295
False,192,3,0,1,1,0,0,1,2295
