custom_id,alt,FIRST,PURPOSE,LUGGAGE,DEST,CHOICE,MALE,GROUP,SURVEY,TICKET,AGE,ID,SP,GA,WHO,INCOME,ORIGIN,TIME,COST,HEADWAY,SEATS,AV
3310,SM,0,1,1,1,FALSE,1,3,1,3,2,466,1,0,1,2,2,60,95,20,0,1
3310,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,466,1,0,1,2,2,103,83,120,0,1
3311,CAR,0,1,1,1,TRUE,1,3,1,3,2,466,1,0,1,2,2,100,78,0,0,1
3311,SM,0,1,1,1,FALSE,1,3,1,3,2,466,1,0,1,2,2,67,123,20,0,1
3311,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,466,1,0,1,2,2,112,100,30,0,1
3312,CAR,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,130,70,0,0,1
3312,SM,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,64,103,20,0,1
3312,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,119,91,120,0,1
3313,CAR,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,130,91,0,0,1
3313,SM,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,61,98,10,0,1
3313,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,108,91,30,0,1
3314,CAR,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,130,56,0,0,1
3314,SM,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,68,116,30,0,1
3314,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,141,91,60,0,1
3315,CAR,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,80,56,0,0,1
3315,SM,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,64,103,20,0,1
3315,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,108,76,30,0,1
3316,CAR,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,100,91,0,0,1
3316,SM,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,64,80,20,0,1
3316,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,141,68,60,0,1
3317,CAR,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,100,56,0,0,1
3317,SM,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,61,95,10,0,1
3317,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,119,68,120,0,1
3318,CAR,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,80,70,0,0,1
3318,SM,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,68,116,10,0,1
3318,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,108,91,120,0,1
3319,CAR,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,100,70,0,0,1
3319,SM,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,68,86,30,0,1
3319,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,108,68,30,0,1
3320,CAR,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,80,70,0,0,1
3320,SM,0,1,1,2,TRUE,0,3,1,3,3,467,1,0,1,2,1,61,91,10,0,1
3320,TRAIN,0,1,1,2,FALSE,0,3,1,3,3,467,1,0,1,2,1,141,76,60,0,1
3321,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,140,95,0,0,1
3321,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,103,103,30,0,1
3321,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,191,103,120,0,1
3322,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,182,76,0,0,1
3322,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,106,86,30,0,1
3322,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,146,77,120,0,1
3323,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,112,76,0,0,1
3323,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,110,90,20,0,1
3323,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,191,77,120,0,1
3324,CAR,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,182,123,0,0,1
3324,SM,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,110,90,10,0,1
3324,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,161,77,60,0,1
3325,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,112,123,0,0,1
3325,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,110,91,30,0,1
3325,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,161,86,120,0,1
3326,CAR,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,182,95,0,0,1
3326,SM,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,110,91,20,0,1
3326,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,146,86,60,0,1
3327,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,140,76,0,0,1
3327,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,106,106,10,0,1
3327,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,146,103,60,0,1
3328,CAR,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,140,123,0,0,1
3328,SM,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,103,95,20,0,1
3328,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,146,86,120,0,1
3329,CAR,0,1,1,3,TRUE,1,3,1,3,3,468,1,0,1,2,22,140,123,0,0,1
3329,SM,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,110,116,20,0,1
3329,TRAIN,0,1,1,3,FALSE,1,3,1,3,3,468,1,0,1,2,22,161,103,30,0,1
3330,CAR,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,65,30,0,0,1
3330,SM,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,30,50,20,0,1
3330,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,54,40,120,0,1
3331,CAR,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,65,39,0,0,1
3331,SM,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,28,45,10,0,1
3331,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,51,40,30,0,1
3332,CAR,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,65,24,0,0,1
3332,SM,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,32,62,30,0,1
3332,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,61,40,60,0,1
3333,CAR,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,40,24,0,0,1
3333,SM,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,30,52,20,0,1
3333,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,51,33,30,0,1
3334,CAR,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,50,39,0,0,1
3334,SM,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,30,37,20,0,1
3334,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,61,30,60,0,1
3335,CAR,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,50,24,0,0,1
3335,SM,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,28,45,10,0,1
3335,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,54,30,120,0,1
3336,CAR,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,40,30,0,0,1
3336,SM,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,32,62,10,0,1
3336,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,51,40,120,0,1
3337,CAR,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,50,30,0,0,1
3337,SM,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,32,38,30,0,1
3337,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,51,30,30,0,1
3338,CAR,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,40,30,0,0,1
3338,SM,0,1,0,22,TRUE,1,3,1,3,2,469,1,0,3,3,25,28,42,10,0,1
3338,TRAIN,0,1,0,22,FALSE,1,3,1,3,2,469,1,0,3,3,25,61,33,60,0,1
3339,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,221,135,0,0,1
3339,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,81,149,20,0,1
3339,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,189,133,120,0,1
3340,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,221,175,0,0,1
3340,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,75,144,10,0,1
3340,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,171,133,30,0,1
3341,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,221,108,0,0,1
3341,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,89,172,30,0,1
3341,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,225,133,60,0,1
3342,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,136,108,0,0,1
3342,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,81,149,20,0,1
3342,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,171,111,30,0,1
3343,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,170,175,0,0,1
3343,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,81,114,20,0,1
3343,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,225,100,60,0,1
3344,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,170,108,0,0,1
3344,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,75,139,10,0,1
3344,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,189,100,120,0,1
3345,CAR,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,136,135,0,0,1
3345,SM,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,89,172,10,0,1
3345,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,171,133,120,0,1
3346,CAR,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,170,135,0,0,1
3346,SM,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,89,123,30,0,1
3346,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,171,100,30,0,1
3347,CAR,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,136,135,0,0,1
3347,SM,0,1,0,9,TRUE,1,3,1,3,3,470,1,0,3,2,22,75,132,10,0,1
3347,TRAIN,0,1,0,9,FALSE,1,3,1,3,3,470,1,0,3,2,22,225,111,60,0,1
3348,CAR,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,170,88,0,0,1
3348,SM,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,91,123,10,0,1
3348,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,227,106,30,0,1
3349,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,221,143,0,0,1
3349,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,83,144,10,0,1
3349,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,227,106,120,0,1
3350,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,221,110,0,0,1
3350,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,77,132,20,0,1
3350,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,227,95,30,0,1
3351,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,136,143,0,0,1
3351,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,77,132,30,0,1
3351,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,173,95,60,0,1
3352,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,221,88,0,0,1
3352,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,77,128,30,0,1
3352,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,191,106,30,0,1
3353,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,136,110,0,0,1
3353,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,83,111,10,0,1
3353,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,191,95,30,0,1
3354,CAR,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,136,88,0,0,1
3354,SM,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,77,139,20,0,1
3354,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,191,127,60,0,1
3355,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,136,143,0,0,1
3355,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,83,144,30,0,1
3355,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,227,127,30,0,1
3356,CAR,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,170,110,0,0,1
3356,SM,0,1,1,1,TRUE,1,3,1,3,2,471,1,0,3,3,22,83,144,30,0,1
3356,TRAIN,0,1,1,1,FALSE,1,3,1,3,2,471,1,0,3,3,22,191,106,60,0,1
3357,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,221,110,0,0,1
3357,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,112,139,20,0,1
3357,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,167,130,120,0,1
3358,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,221,143,0,0,1
3358,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,109,132,10,0,1
3358,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,151,130,30,0,1
3359,CAR,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,221,88,0,0,1
3359,SM,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,116,156,30,0,1
3359,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,198,130,60,0,1
3360,CAR,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,136,88,0,0,1
3360,SM,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,112,132,20,0,1
3360,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,151,108,30,0,1
3361,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,170,143,0,0,1
3361,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,112,108,20,0,1
3361,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,198,97,60,0,1
3362,CAR,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,170,88,0,0,1
3362,SM,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,109,123,10,0,1
3362,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,167,97,120,0,1
3363,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,136,110,0,0,1
3363,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,116,156,10,0,1
3363,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,151,130,120,0,1
3364,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,170,110,0,0,1
3364,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,116,111,30,0,1
3364,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,151,97,30,0,1
3365,CAR,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,136,110,0,0,1
3365,SM,0,1,1,18,TRUE,1,3,1,3,3,472,1,0,3,4,2,109,123,10,0,1
3365,TRAIN,0,1,1,18,FALSE,1,3,1,3,3,472,1,0,3,4,2,198,108,60,0,1
3366,CAR,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,299,165,0,0,1
3366,SM,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,280,210,20,0,1
3366,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,388,193,120,0,1
3367,CAR,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,299,214,0,0,1
3367,SM,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,274,198,10,0,1
3367,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,355,193,30,0,1
3368,CAR,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,299,132,0,0,1
3368,SM,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,288,231,30,0,1
3368,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,454,193,60,0,1
3369,CAR,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,184,132,0,0,1
3369,SM,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,280,198,20,0,1
3369,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,355,161,30,0,1
3370,CAR,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,230,214,0,0,1
3370,SM,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,280,161,20,0,1
3370,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,454,145,60,0,1
3371,CAR,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,230,132,0,0,1
3371,SM,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,274,182,10,0,1
3371,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,388,145,120,0,1
3372,CAR,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,184,165,0,0,1
3372,SM,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,288,231,10,0,1
3372,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,355,193,120,0,1
3373,CAR,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,230,165,0,0,1
3373,SM,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,288,165,30,0,1
3373,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,355,145,30,0,1
3374,CAR,0,1,0,21,TRUE,1,3,1,3,3,473,1,0,2,3,22,184,165,0,0,1
3374,SM,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,274,182,10,0,1
3374,TRAIN,0,1,0,21,FALSE,1,3,1,3,3,473,1,0,2,3,22,454,161,60,0,1
3375,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,70,32,0,0,1
3375,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,51,63,10,0,1
3375,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,118,53,30,0,1
3376,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,91,52,0,0,1
3376,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,47,80,10,0,1
3376,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,118,53,120,0,1
3377,CAR,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,91,40,0,0,1
3377,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,44,71,20,0,1
3377,TRAIN,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,118,48,30,0,1
3378,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,56,52,0,0,1
3378,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,44,71,30,0,1
3378,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,94,48,60,0,1
3379,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,91,32,0,0,1
3379,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,44,68,30,0,1
3379,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,102,53,30,0,1
3380,CAR,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,56,40,0,0,1
3380,SM,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,47,57,10,0,1
3380,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,102,48,30,0,1
3381,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,56,32,0,0,1
3381,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,44,76,20,0,1
3381,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,102,64,60,0,1
3382,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,56,52,0,0,1
3382,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,47,80,30,0,1
3382,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,118,64,30,0,1
3383,CAR,0,1,0,2,TRUE,0,3,1,3,5,474,1,0,2,1,22,70,40,0,0,1
3383,SM,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,47,80,30,0,1
3383,TRAIN,0,1,0,2,FALSE,0,3,1,3,5,474,1,0,2,1,22,102,53,60,0,1
3384,CAR,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,110,64,0,0,1
3384,SM,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,55,90,10,0,1
3384,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,146,80,30,0,1
3385,CAR,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,143,104,0,0,1
3385,SM,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,49,106,10,0,1
3385,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,146,80,120,0,1
3386,CAR,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,143,80,0,0,1
3386,SM,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,44,99,20,0,1
3386,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,146,72,30,0,1
3387,CAR,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,88,104,0,0,1
3387,SM,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,44,99,30,0,1
3387,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,114,72,60,0,1
3388,CAR,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,143,64,0,0,1
3388,SM,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,44,91,30,0,1
3388,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,125,80,30,0,1
3389,CAR,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,88,80,0,0,1
3389,SM,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,49,83,10,0,1
3389,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,125,72,30,0,1
3390,CAR,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,88,64,0,0,1
3390,SM,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,44,99,20,0,1
3390,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,125,96,60,0,1
3391,CAR,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,88,104,0,0,1
3391,SM,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,49,106,30,0,1
3391,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,146,96,30,0,1
3392,CAR,0,1,0,2,TRUE,0,3,1,3,3,475,1,0,2,2,25,110,80,0,0,1
3392,SM,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,49,106,30,0,1
3392,TRAIN,0,1,0,2,FALSE,0,3,1,3,3,475,1,0,2,2,25,125,80,60,0,1
3393,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,200,130,0,0,1
3393,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,785,144,30,0,1
3393,TRAIN,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,1022,137,120,0,1
3394,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,260,104,0,0,1
3394,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,790,114,30,0,1
3394,TRAIN,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,788,103,120,0,1
3395,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,160,104,0,0,1
3395,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,796,123,20,0,1
3395,TRAIN,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,1022,103,120,0,1
3396,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,260,169,0,0,1
3396,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,796,123,10,0,1
3396,TRAIN,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,866,103,60,0,1
3397,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,160,169,0,0,1
3397,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,796,128,30,0,1
3397,TRAIN,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,866,114,120,0,1
3398,CAR,0,1,0,19,FALSE,1,3,1,3,4,476,1,0,2,2,25,260,130,0,0,1
3398,SM,0,1,0,19,TRUE,1,3,1,3,4,476,1,0,2,2,25,796,128,20,0,1
