custom_id,mode_id,CHOICE,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,seat_configuration,travel_time,headway,travel_cost,travel_time_hrs,headway_hrs,free_ticket,travel_cost_hundreth,single_luggage_piece,multiple_luggage_pieces,regular_class,train_survey
4184,1,0,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,236,30.0,148,3.93333333333,0.5,0,1.48,1,0,1,0
4184,2,0,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,71,30.0,165,1.18333333333,0.5,0,1.65,1,0,1,0
4184,3,1,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,168,0.0,162,2.8,0.0,0,1.62,1,0,1,0
4185,1,0,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,200,60.0,123,3.33333333333,1.0,0,1.23,1,0,1,0
4185,2,0,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,71,30.0,172,1.18333333333,0.5,0,1.72,1,0,1,0
4185,3,1,3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,0.0,210,0.0,125,3.5,0.0,0,1.25,1,0,1,0
4186,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,170,120.0,109,2.83333333333,2.0,0,1.09,1,0,1,0
4186,2,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,84,30.0,114,1.4,0.5,0,1.14,1,0,1,0
4186,3,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,110,0.0,80,1.83333333333,0.0,0,0.8,1,0,1,0
4187,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,128,120.0,82,2.13333333333,2.0,0,0.82,1,0,1,0
4187,2,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,87,30.0,95,1.45,0.5,0,0.95,1,0,1,0
4187,3,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,143,0.0,64,2.38333333333,0.0,0,0.64,1,0,1,0
4188,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,170,120.0,82,2.83333333333,2.0,0,0.82,1,0,1,0
4188,2,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,91,20.0,98,1.51666666667,0.333333333333,0,0.98,1,0,1,0
4188,3,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,88,0.0,64,1.46666666667,0.0,0,0.64,1,0,1,0
4189,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,142,60.0,82,2.36666666667,1.0,0,0.82,1,0,1,0
4189,2,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,91,10.0,98,1.51666666667,0.166666666667,0,0.98,1,0,1,0
4189,3,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,143,0.0,104,2.38333333333,0.0,0,1.04,1,0,1,0
4190,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,142,120.0,91,2.36666666667,2.0,0,0.91,1,0,1,0
4190,2,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,91,30.0,99,1.51666666667,0.5,0,0.99,1,0,1,0
4190,3,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,88,0.0,104,1.46666666667,0.0,0,1.04,1,0,1,0
4191,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,128,60.0,91,2.13333333333,1.0,0,0.91,1,0,1,0
4191,2,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,91,20.0,99,1.51666666667,0.333333333333,0,0.99,1,0,1,0
4191,3,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,143,0.0,80,2.38333333333,0.0,0,0.8,1,0,1,0
4192,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,128,60.0,109,2.13333333333,1.0,0,1.09,1,0,1,0
4192,2,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,87,10.0,116,1.45,0.166666666667,0,1.16,1,0,1,0
4192,3,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,110,0.0,64,1.83333333333,0.0,0,0.64,1,0,1,0
4193,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,128,120.0,91,2.13333333333,2.0,0,0.91,1,0,1,0
4193,2,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,84,20.0,103,1.4,0.333333333333,0,1.03,1,0,1,0
4193,3,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,110,0.0,104,1.83333333333,0.0,0,1.04,1,0,1,0
4194,1,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,142,30.0,109,2.36666666667,0.5,0,1.09,1,0,1,0
4194,2,1,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,91,20.0,132,1.51666666667,0.333333333333,0,1.32,1,0,1,0
4194,3,0,3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,0.0,110,0.0,104,1.83333333333,0.0,0,1.04,1,0,1,0
4195,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,200,120.0,100,3.33333333333,2.0,0,1.0,1,0,1,0
4195,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,112,30.0,99,1.86666666667,0.5,0,0.99,1,0,1,0
4195,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,130,0.0,65,2.16666666667,0.0,0,0.65,1,0,1,0
4196,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,152,120.0,75,2.53333333333,2.0,0,0.75,1,0,1,0
4196,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,115,30.0,83,1.91666666667,0.5,0,0.83,1,0,1,0
4196,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,169,0.0,52,2.81666666667,0.0,0,0.52,1,0,1,0
4197,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,200,120.0,75,3.33333333333,2.0,0,0.75,1,0,1,0
4197,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,119,20.0,86,1.98333333333,0.333333333333,0,0.86,1,0,1,0
4197,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,104,0.0,52,1.73333333333,0.0,0,0.52,1,0,1,0
4198,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,168,60.0,75,2.8,1.0,0,0.75,1,0,1,0
4198,2,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,119,10.0,86,1.98333333333,0.166666666667,0,0.86,1,0,1,0
4198,3,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,169,0.0,84,2.81666666667,0.0,0,0.84,1,0,1,0
4199,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,168,120.0,83,2.8,2.0,0,0.83,1,0,1,0
4199,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,119,30.0,90,1.98333333333,0.5,0,0.9,1,0,1,0
4199,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,104,0.0,84,1.73333333333,0.0,0,0.84,1,0,1,0
4200,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,152,60.0,83,2.53333333333,1.0,0,0.83,1,0,1,0
4200,2,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,119,20.0,90,1.98333333333,0.333333333333,0,0.9,1,0,1,0
4200,3,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,169,0.0,65,2.81666666667,0.0,0,0.65,1,0,1,0
4201,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,152,60.0,100,2.53333333333,1.0,0,1.0,1,0,1,0
4201,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,115,10.0,103,1.91666666667,0.166666666667,0,1.03,1,0,1,0
4201,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,130,0.0,52,2.16666666667,0.0,0,0.52,1,0,1,0
4202,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,152,120.0,83,2.53333333333,2.0,0,0.83,1,0,1,0
4202,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,112,20.0,91,1.86666666667,0.333333333333,0,0.91,1,0,1,0
4202,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,130,0.0,84,2.16666666667,0.0,0,0.84,1,0,1,0
4203,1,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,168,30.0,100,2.8,0.5,0,1.0,1,0,1,0
4203,2,0,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,119,20.0,111,1.98333333333,0.333333333333,0,1.11,1,0,1,0
4203,3,1,3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,0.0,130,0.0,84,2.16666666667,0.0,0,0.84,1,0,1,0
4204,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,210,30.0,12,3.5,0.5,0,0.12,1,0,1,0
4204,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,77,10.0,14,1.28333333333,0.166666666667,0,0.14,1,0,1,0
4204,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,170,0.0,84,2.83333333333,0.0,0,0.84,1,0,1,0
4205,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,210,120.0,12,3.5,2.0,0,0.12,1,0,1,0
4205,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,69,10.0,19,1.15,0.166666666667,0,0.19,1,0,1,0
4205,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,221,0.0,136,3.68333333333,0.0,0,1.36,1,0,1,0
4206,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,210,30.0,11,3.5,0.5,0,0.11,1,0,1,0
4206,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,63,20.0,19,1.05,0.333333333333,0,0.19,1,0,1,0
4206,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,221,0.0,105,3.68333333333,0.0,0,1.05,1,0,1,0
4207,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,160,60.0,11,2.66666666667,1.0,0,0.11,1,0,1,0
4207,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,63,30.0,19,1.05,0.5,0,0.19,1,0,1,0
4207,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,136,0.0,136,2.26666666667,0.0,0,1.36,1,0,1,0
4208,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,177,30.0,12,2.95,0.5,0,0.12,1,0,1,0
4208,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,63,30.0,15,1.05,0.5,0,0.15,1,0,1,0
4208,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,221,0.0,84,3.68333333333,0.0,0,0.84,1,0,1,0
4209,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,177,30.0,11,2.95,0.5,0,0.11,1,0,1,0
4209,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,69,10.0,14,1.15,0.166666666667,0,0.14,1,0,1,0
4209,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,136,0.0,105,2.26666666667,0.0,0,1.05,1,0,1,0
4210,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,177,60.0,14,2.95,1.0,0,0.14,1,0,1,0
4210,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,63,20.0,14,1.05,0.333333333333,0,0.14,1,0,1,0
4210,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,136,0.0,84,2.26666666667,0.0,0,0.84,1,0,1,0
4211,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,210,30.0,14,3.5,0.5,0,0.14,1,0,1,0
4211,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,69,30.0,15,1.15,0.5,0,0.15,1,0,1,0
4211,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,136,0.0,136,2.26666666667,0.0,0,1.36,1,0,1,0
4212,1,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,177,60.0,12,2.95,1.0,0,0.12,1,0,1,0
4212,2,1,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,69,30.0,19,1.15,0.5,0,0.19,1,0,1,0
4212,3,0,3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,0.0,170,0.0,105,2.83333333333,0.0,0,1.05,1,0,1,0
4213,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,205,30.0,84,3.41666666667,0.5,0,0.84,0,0,0,0
4213,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,69,10.0,94,1.15,0.166666666667,0,0.94,0,0,0,0
4213,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,140,0.0,76,2.33333333333,0.0,0,0.76,0,0,0,0
4214,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,205,120.0,84,3.41666666667,2.0,0,0.84,0,0,0,0
4214,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,61,10.0,118,1.01666666667,0.166666666667,0,1.18,0,0,0,0
4214,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,182,0.0,123,3.03333333333,0.0,0,1.23,0,0,0,0
4215,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,205,30.0,76,3.41666666667,0.5,0,0.76,0,0,0,0
4215,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,55,20.0,109,0.916666666667,0.333333333333,0,1.09,0,0,0,0
4215,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,182,0.0,95,3.03333333333,0.0,0,0.95,0,0,0,0
4216,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,159,60.0,76,2.65,1.0,0,0.76,0,0,0,0
4216,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,55,30.0,109,0.916666666667,0.5,0,1.09,0,0,0,0
4216,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,112,0.0,123,1.86666666667,0.0,0,1.23,0,0,0,0
4217,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,174,30.0,84,2.9,0.5,0,0.84,0,0,0,0
4217,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,55,30.0,99,0.916666666667,0.5,0,0.99,0,0,0,0
4217,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,182,0.0,76,3.03333333333,0.0,0,0.76,0,0,0,0
4218,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,174,30.0,76,2.9,0.5,0,0.76,0,0,0,0
4218,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,61,10.0,88,1.01666666667,0.166666666667,0,0.88,0,0,0,0
4218,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,112,0.0,95,1.86666666667,0.0,0,0.95,0,0,0,0
4219,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,174,60.0,101,2.9,1.0,0,1.01,0,0,0,0
4219,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,55,20.0,109,0.916666666667,0.333333333333,0,1.09,0,0,0,0
4219,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,112,0.0,76,1.86666666667,0.0,0,0.76,0,0,0,0
4220,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,205,30.0,101,3.41666666667,0.5,0,1.01,0,0,0,0
4220,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,61,30.0,112,1.01666666667,0.5,0,1.12,0,0,0,0
4220,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,112,0.0,123,1.86666666667,0.0,0,1.23,0,0,0,0
4221,1,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,174,60.0,84,2.9,1.0,0,0.84,0,0,0,0
4221,2,1,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,61,30.0,118,1.01666666667,0.5,0,1.18,0,0,0,0
4221,3,0,3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,0.0,140,0.0,95,2.33333333333,0.0,0,0.95,0,0,0,0
4222,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,108,120.0,82,1.8,2.0,0,0.82,0,0,0,0
4222,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,53,20.0,88,0.883333333333,0.333333333333,0,0.88,0,0,0,0
4222,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,156,0.0,70,2.6,0.0,0,0.7,0,0,0,0
4223,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,97,30.0,82,1.61666666667,0.5,0,0.82,0,0,0,0
4223,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,50,10.0,84,0.833333333333,0.166666666667,0,0.84,0,0,0,0
4223,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,156,0.0,91,2.6,0.0,0,0.91,0,0,0,0
4224,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,130,60.0,82,2.16666666667,1.0,0,0.82,0,0,0,0
4224,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,57,30.0,99,0.95,0.5,0,0.99,0,0,0,0
4224,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,156,0.0,56,2.6,0.0,0,0.56,0,0,0,0
4225,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,97,30.0,68,1.61666666667,0.5,0,0.68,0,0,0,0
4225,2,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,53,20.0,88,0.883333333333,0.333333333333,0,0.88,0,0,0,0
4225,3,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,96,0.0,56,1.6,0.0,0,0.56,0,0,0,0
4226,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,130,60.0,61,2.16666666667,1.0,0,0.61,0,0,0,0
4226,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,53,20.0,71,0.883333333333,0.333333333333,0,0.71,0,0,0,0
4226,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,120,0.0,91,2.0,0.0,0,0.91,0,0,0,0
4227,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,108,120.0,61,1.8,2.0,0,0.61,0,0,0,0
4227,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,50,10.0,84,0.833333333333,0.166666666667,0,0.84,0,0,0,0
4227,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,120,0.0,56,2.0,0.0,0,0.56,0,0,0,0
4228,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,97,120.0,82,1.61666666667,2.0,0,0.82,0,0,0,0
4228,2,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,57,10.0,99,0.95,0.166666666667,0,0.99,0,0,0,0
4228,3,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,96,0.0,70,1.6,0.0,0,0.7,0,0,0,0
4229,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,97,30.0,61,1.61666666667,0.5,0,0.61,0,0,0,0
4229,2,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,57,30.0,74,0.95,0.5,0,0.74,0,0,0,0
4229,3,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,120,0.0,70,2.0,0.0,0,0.7,0,0,0,0
4230,1,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,130,60.0,68,2.16666666667,1.0,0,0.68,0,0,0,0
4230,2,1,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,50,10.0,78,0.833333333333,0.166666666667,0,0.78,0,0,0,0
4230,3,0,3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,0.0,96,0.0,70,1.6,0.0,0,0.7,0,0,0,0
4231,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,160,30.0,81,2.66666666667,0.5,0,0.81,0,0,0,0
4231,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,88,10.0,84,1.46666666667,0.166666666667,0,0.84,0,0,0,0
4231,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,110,0.0,60,1.83333333333,0.0,0,0.6,0,0,0,0
4232,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,160,120.0,81,2.66666666667,2.0,0,0.81,0,0,0,0
4232,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,84,10.0,99,1.4,0.166666666667,0,0.99,0,0,0,0
4232,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,143,0.0,97,2.38333333333,0.0,0,0.97,0,0,0,0
4233,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,160,30.0,73,2.66666666667,0.5,0,0.73,0,0,0,0
4233,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,81,20.0,92,1.35,0.333333333333,0,0.92,0,0,0,0
4233,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,143,0.0,75,2.38333333333,0.0,0,0.75,0,0,0,0
4234,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,120,60.0,73,2.0,1.0,0,0.73,0,0,0,0
4234,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,81,30.0,92,1.35,0.5,0,0.92,0,0,0,0
4234,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,88,0.0,97,1.46666666667,0.0,0,0.97,0,0,0,0
4235,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,133,30.0,81,2.21666666667,0.5,0,0.81,0,0,0,0
4235,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,81,30.0,90,1.35,0.5,0,0.9,0,0,0,0
4235,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,143,0.0,60,2.38333333333,0.0,0,0.6,0,0,0,0
4236,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,133,30.0,73,2.21666666667,0.5,0,0.73,0,0,0,0
4236,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,84,10.0,81,1.4,0.166666666667,0,0.81,0,0,0,0
4236,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,88,0.0,75,1.46666666667,0.0,0,0.75,0,0,0,0
4237,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,133,60.0,97,2.21666666667,1.0,0,0.97,0,0,0,0
4237,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,81,20.0,97,1.35,0.333333333333,0,0.97,0,0,0,0
4237,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,88,0.0,60,1.46666666667,0.0,0,0.6,0,0,0,0
4238,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,160,30.0,97,2.66666666667,0.5,0,0.97,0,0,0,0
4238,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,84,30.0,105,1.4,0.5,0,1.05,0,0,0,0
4238,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,88,0.0,97,1.46666666667,0.0,0,0.97,0,0,0,0
4239,1,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,133,60.0,81,2.21666666667,1.0,0,0.81,0,0,0,0
4239,2,0,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,84,30.0,99,1.4,0.5,0,0.99,0,0,0,0
4239,3,1,3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,0.0,110,0.0,75,1.83333333333,0.0,0,0.75,0,0,0,0
4240,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,114,120.0,72,1.9,2.0,0,0.72,0,0,0,0
4240,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,39,30.0,81,0.65,0.5,0,0.81,0,0,0,0
4240,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,90,0.0,60,1.5,0.0,0,0.6,0,0,0,0
4241,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,88,120.0,54,1.46666666667,2.0,0,0.54,0,0,0,0
4241,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,42,30.0,65,0.7,0.5,0,0.65,0,0,0,0
4241,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,117,0.0,48,1.95,0.0,0,0.48,0,0,0,0
4242,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,114,120.0,54,1.9,2.0,0,0.54,0,0,0,0
4242,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,46,20.0,71,0.766666666667,0.333333333333,0,0.71,0,0,0,0
4242,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,72,0.0,48,1.2,0.0,0,0.48,0,0,0,0
4243,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,97,60.0,54,1.61666666667,1.0,0,0.54,0,0,0,0
4243,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,46,10.0,71,0.766666666667,0.166666666667,0,0.71,0,0,0,0
4243,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,117,0.0,78,1.95,0.0,0,0.78,0,0,0,0
4244,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,97,120.0,60,1.61666666667,2.0,0,0.6,0,0,0,0
4244,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,46,30.0,71,0.766666666667,0.5,0,0.71,0,0,0,0
4244,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,72,0.0,78,1.2,0.0,0,0.78,0,0,0,0
4245,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,88,60.0,60,1.46666666667,1.0,0,0.6,0,0,0,0
4245,2,1,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,46,20.0,71,0.766666666667,0.333333333333,0,0.71,0,0,0,0
4245,3,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,117,0.0,60,1.95,0.0,0,0.6,0,0,0,0
4246,1,0,3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,0.0,88,60.0,72,1.46666666667,1.0,0,0.72,0,0,0,0
