,Unnamed: 0.1,CHID,ALT,AV,TT,CO,HE,SEATS,Unnamed: 0,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CHOICE,TT_SCALED,CO_SCALED
13187,13187,4395,TRAIN,1,209,94,60.0,0.0,4395,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.09,0.94
13188,13188,4396,CAR,1,260,108,0.0,0.0,4396,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.6,1.08
13189,13189,4396,SM,1,117,122,30.0,0.0,4396,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,True,1.17,1.22
13190,13190,4396,TRAIN,1,231,105,30.0,0.0,4396,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.31,1.05
13191,13191,4397,CAR,1,160,135,0.0,0.0,4397,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,1.6,1.35
13192,13192,4397,SM,1,123,109,10.0,0.0,4397,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,True,1.23,1.09
13193,13193,4397,TRAIN,1,231,94,30.0,0.0,4397,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.31,0.94
13194,13194,4398,CAR,1,160,108,0.0,0.0,4398,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,1.6,1.08
13195,13195,4398,SM,1,117,133,20.0,0.0,4398,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,True,1.17,1.33
13196,13196,4398,TRAIN,1,231,126,60.0,0.0,4398,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.31,1.26
13197,13197,4399,CAR,1,160,175,0.0,0.0,4399,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,1.6,1.75
13198,13198,4399,SM,1,123,137,30.0,0.0,4399,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,True,1.23,1.37
13199,13199,4399,TRAIN,1,275,126,30.0,0.0,4399,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.75,1.26
13200,13200,4400,CAR,1,200,135,0.0,0.0,4400,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.0,1.35
13201,13201,4400,SM,1,123,137,30.0,0.0,4400,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,True,1.23,1.37
13202,13202,4400,TRAIN,1,231,105,60.0,0.0,4400,3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,False,2.31,1.05
13203,13203,4401,CAR,1,234,115,0.0,0.0,4401,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.34,1.15
13204,13204,4401,SM,1,108,133,20.0,0.0,4401,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.08,1.33
13205,13205,4401,TRAIN,1,216,116,120.0,0.0,4401,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.16,1.16
13206,13206,4402,CAR,1,234,149,0.0,0.0,4402,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.34,1.49
13207,13207,4402,SM,1,102,122,10.0,0.0,4402,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.02,1.22
13208,13208,4402,TRAIN,1,199,116,30.0,0.0,4402,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.99,1.16
13209,13209,4403,CAR,1,234,92,0.0,0.0,4403,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,2.34,0.92
13210,13210,4403,SM,1,116,150,30.0,0.0,4403,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.16,1.5
13211,13211,4403,TRAIN,1,250,116,60.0,0.0,4403,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.5,1.16
13212,13212,4404,CAR,1,144,92,0.0,0.0,4404,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.44,0.92
13213,13213,4404,SM,1,108,133,20.0,0.0,4404,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.08,1.33
13214,13214,4404,TRAIN,1,199,97,30.0,0.0,4404,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.99,0.97
13215,13215,4405,CAR,1,180,149,0.0,0.0,4405,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.8,1.49
13216,13216,4405,SM,1,108,99,20.0,0.0,4405,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.08,0.99
13217,13217,4405,TRAIN,1,250,87,60.0,0.0,4405,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.5,0.87
13218,13218,4406,CAR,1,180,92,0.0,0.0,4406,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.8,0.92
13219,13219,4406,SM,1,102,122,10.0,0.0,4406,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.02,1.22
13220,13220,4406,TRAIN,1,216,87,120.0,0.0,4406,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.16,0.87
13221,13221,4407,CAR,1,144,115,0.0,0.0,4407,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.44,1.15
13222,13222,4407,SM,1,116,150,10.0,0.0,4407,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.16,1.5
13223,13223,4407,TRAIN,1,199,116,120.0,0.0,4407,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.99,1.16
13224,13224,4408,CAR,1,180,115,0.0,0.0,4408,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.8,1.15
13225,13225,4408,SM,1,116,105,30.0,0.0,4408,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.16,1.05
13226,13226,4408,TRAIN,1,199,87,30.0,0.0,4408,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.99,0.87
13227,13227,4409,CAR,1,144,115,0.0,0.0,4409,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,True,1.44,1.15
13228,13228,4409,SM,1,102,112,10.0,0.0,4409,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,1.02,1.12
13229,13229,4409,TRAIN,1,250,97,60.0,0.0,4409,3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,False,2.5,0.97
13230,13230,4410,CAR,1,120,70,0.0,0.0,4410,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.2,0.7
13231,13231,4410,SM,1,85,92,30.0,0.0,4410,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.85,0.92
13232,13232,4410,TRAIN,1,169,89,120.0,0.0,4410,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.69,0.89
13233,13233,4411,CAR,1,156,56,0.0,0.0,4411,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.56,0.56
13234,13234,4411,SM,1,88,76,30.0,0.0,4411,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.88,0.76
13235,13235,4411,TRAIN,1,130,67,120.0,0.0,4411,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.3,0.67
13236,13236,4412,CAR,1,96,56,0.0,0.0,4412,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.96,0.56
13237,13237,4412,SM,1,92,78,20.0,0.0,4412,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,0.92,0.78
13238,13238,4412,TRAIN,1,169,67,120.0,0.0,4412,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.69,0.67
13239,13239,4413,CAR,1,156,91,0.0,0.0,4413,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.56,0.91
13240,13240,4413,SM,1,92,78,10.0,0.0,4413,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.92,0.78
13241,13241,4413,TRAIN,1,143,67,60.0,0.0,4413,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.43,0.67
13242,13242,4414,CAR,1,96,91,0.0,0.0,4414,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.96,0.91
13243,13243,4414,SM,1,92,81,30.0,0.0,4414,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,0.92,0.81
13244,13244,4414,TRAIN,1,143,74,120.0,0.0,4414,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.43,0.74
13245,13245,4415,CAR,1,156,70,0.0,0.0,4415,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.56,0.7
13246,13246,4415,SM,1,92,81,20.0,0.0,4415,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.92,0.81
13247,13247,4415,TRAIN,1,130,74,60.0,0.0,4415,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.3,0.74
13248,13248,4416,CAR,1,120,56,0.0,0.0,4416,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.2,0.56
13249,13249,4416,SM,1,88,94,10.0,0.0,4416,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.88,0.94
13250,13250,4416,TRAIN,1,130,89,60.0,0.0,4416,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.3,0.89
13251,13251,4417,CAR,1,120,91,0.0,0.0,4417,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.2,0.91
13252,13252,4417,SM,1,85,84,20.0,0.0,4417,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.85,0.84
13253,13253,4417,TRAIN,1,130,74,120.0,0.0,4417,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.3,0.74
13254,13254,4418,CAR,1,120,91,0.0,0.0,4418,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.2,0.91
13255,13255,4418,SM,1,92,109,20.0,0.0,4418,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,True,0.92,1.09
13256,13256,4418,TRAIN,1,143,89,30.0,0.0,4418,3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,False,1.43,0.89
13257,13257,4419,CAR,1,180,105,0.0,0.0,4419,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.8,1.05
13258,13258,4419,SM,1,116,118,30.0,0.0,4419,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.16,1.18
13259,13259,4419,TRAIN,1,265,110,120.0,0.0,4419,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.65,1.1
13260,13260,4420,CAR,1,234,84,0.0,0.0,4420,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.34,0.84
13261,13261,4420,SM,1,122,97,30.0,0.0,4420,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.22,0.97
13262,13262,4420,TRAIN,1,212,83,120.0,0.0,4420,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.12,0.83
13263,13263,4421,CAR,1,144,84,0.0,0.0,4421,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.44,0.84
13264,13264,4421,SM,1,130,105,20.0,0.0,4421,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.3,1.05
13265,13265,4421,TRAIN,1,265,83,120.0,0.0,4421,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.65,0.83
13266,13266,4422,CAR,1,234,136,0.0,0.0,4422,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.34,1.36
13267,13267,4422,SM,1,130,105,10.0,0.0,4422,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.3,1.05
13268,13268,4422,TRAIN,1,230,83,60.0,0.0,4422,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.3,0.83
13269,13269,4423,CAR,1,144,136,0.0,0.0,4423,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.44,1.36
13270,13270,4423,SM,1,130,105,30.0,0.0,4423,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.3,1.05
13271,13271,4423,TRAIN,1,230,92,120.0,0.0,4423,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.3,0.92
13272,13272,4424,CAR,1,234,105,0.0,0.0,4424,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.34,1.05
13273,13273,4424,SM,1,130,105,20.0,0.0,4424,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.3,1.05
13274,13274,4424,TRAIN,1,212,92,60.0,0.0,4424,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.12,0.92
13275,13275,4425,CAR,1,180,84,0.0,0.0,4425,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.8,0.84
13276,13276,4425,SM,1,122,127,10.0,0.0,4425,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.22,1.27
13277,13277,4425,TRAIN,1,212,110,60.0,0.0,4425,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.12,1.1
13278,13278,4426,CAR,1,180,136,0.0,0.0,4426,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.8,1.36
13279,13279,4426,SM,1,116,109,20.0,0.0,4426,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.16,1.09
13280,13280,4426,TRAIN,1,212,92,120.0,0.0,4426,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.12,0.92
13281,13281,4427,CAR,1,180,136,0.0,0.0,4427,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,1.8,1.36
13282,13282,4427,SM,1,130,146,20.0,0.0,4427,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,True,1.3,1.46
13283,13283,4427,TRAIN,1,230,110,30.0,0.0,4427,3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,False,2.3,1.1
13284,13284,4428,CAR,1,90,60,0.0,0.0,4428,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.9,0.6
13285,13285,4428,SM,1,42,81,30.0,0.0,4428,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.42,0.81
13286,13286,4428,TRAIN,1,118,78,120.0,0.0,4428,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.18,0.78
13287,13287,4429,CAR,1,117,48,0.0,0.0,4429,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.17,0.48
13288,13288,4429,SM,1,45,68,30.0,0.0,4429,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.45,0.68
13289,13289,4429,TRAIN,1,91,58,120.0,0.0,4429,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.91,0.58
13290,13290,4430,CAR,1,72,48,0.0,0.0,4430,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.72,0.48
13291,13291,4430,SM,1,49,71,20.0,0.0,4430,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.49,0.71
13292,13292,4430,TRAIN,1,118,58,120.0,0.0,4430,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.18,0.58
13293,13293,4431,CAR,1,117,78,0.0,0.0,4431,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.17,0.78
13294,13294,4431,SM,1,49,71,10.0,0.0,4431,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.49,0.71
13295,13295,4431,TRAIN,1,100,58,60.0,0.0,4431,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.0,0.58
13296,13296,4432,CAR,1,72,78,0.0,0.0,4432,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.72,0.78
13297,13297,4432,SM,1,49,71,30.0,0.0,4432,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.49,0.71
13298,13298,4432,TRAIN,1,100,65,120.0,0.0,4432,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.0,0.65
13299,13299,4433,CAR,1,117,60,0.0,0.0,4433,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.17,0.6
13300,13300,4433,SM,1,49,71,20.0,0.0,4433,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.49,0.71
13301,13301,4433,TRAIN,1,91,65,60.0,0.0,4433,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.91,0.65
13302,13302,4434,CAR,1,90,48,0.0,0.0,4434,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.9,0.48
13303,13303,4434,SM,1,45,84,10.0,0.0,4434,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.45,0.84
13304,13304,4434,TRAIN,1,91,78,60.0,0.0,4434,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.91,0.78
13305,13305,4435,CAR,1,90,78,0.0,0.0,4435,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.9,0.78
13306,13306,4435,SM,1,42,76,20.0,0.0,4435,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.42,0.76
13307,13307,4435,TRAIN,1,91,65,120.0,0.0,4435,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.91,0.65
13308,13308,4436,CAR,1,90,78,0.0,0.0,4436,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,0.9,0.78
13309,13309,4436,SM,1,49,97,20.0,0.0,4436,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,True,0.49,0.97
13310,13310,4436,TRAIN,1,100,78,30.0,0.0,4436,3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,False,1.0,0.78
13311,13311,4437,CAR,1,190,124,0.0,0.0,4437,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.9,1.24
13312,13312,4437,SM,1,123,97,10.0,0.0,4437,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.23,0.97
13313,13313,4437,TRAIN,1,230,90,30.0,0.0,4437,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.3,0.9
13314,13314,4438,CAR,1,247,201,0.0,0.0,4438,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.47,2.01
13315,13315,4438,SM,1,117,112,10.0,0.0,4438,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.17,1.12
13316,13316,4438,TRAIN,1,230,90,120.0,0.0,4438,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.3,0.9
13317,13317,4439,CAR,1,247,155,0.0,0.0,4439,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.47,1.55
13318,13318,4439,SM,1,112,105,20.0,0.0,4439,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.12,1.05
13319,13319,4439,TRAIN,1,230,81,30.0,0.0,4439,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.3,0.81
13320,13320,4440,CAR,1,152,201,0.0,0.0,4440,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.52,2.01
13321,13321,4440,SM,1,112,105,30.0,0.0,4440,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.12,1.05
13322,13322,4440,TRAIN,1,175,81,60.0,0.0,4440,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.75,0.81
13323,13323,4441,CAR,1,247,124,0.0,0.0,4441,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.47,1.24
13324,13324,4441,SM,1,112,99,30.0,0.0,4441,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.12,0.99
13325,13325,4441,TRAIN,1,193,90,30.0,0.0,4441,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.93,0.9
13326,13326,4442,CAR,1,152,155,0.0,0.0,4442,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.52,1.55
13327,13327,4442,SM,1,117,90,10.0,0.0,4442,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.17,0.9
13328,13328,4442,TRAIN,1,193,81,30.0,0.0,4442,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.93,0.81
13329,13329,4443,CAR,1,152,124,0.0,0.0,4443,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.52,1.24
13330,13330,4443,SM,1,112,109,20.0,0.0,4443,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.12,1.09
13331,13331,4443,TRAIN,1,193,108,60.0,0.0,4443,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.93,1.08
13332,13332,4444,CAR,1,152,201,0.0,0.0,4444,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.52,2.01
13333,13333,4444,SM,1,117,112,30.0,0.0,4444,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.17,1.12
13334,13334,4444,TRAIN,1,230,108,30.0,0.0,4444,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,2.3,1.08
13335,13335,4445,CAR,1,190,155,0.0,0.0,4445,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.9,1.55
13336,13336,4445,SM,1,117,112,30.0,0.0,4445,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,True,1.17,1.12
13337,13337,4445,TRAIN,1,193,90,60.0,0.0,4445,3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,False,1.93,0.9
13338,13338,4446,CAR,1,169,70,0.0,0.0,4446,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.69,0.7
13339,13339,4446,SM,1,72,194,20.0,0.0,4446,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.72,1.94
13340,13340,4446,TRAIN,1,127,184,120.0,0.0,4446,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.27,1.84
13341,13341,4447,CAR,1,169,91,0.0,0.0,4447,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.69,0.91
13342,13342,4447,SM,1,69,184,10.0,0.0,4447,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,0.69,1.84
13343,13343,4447,TRAIN,1,114,184,30.0,0.0,4447,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.14,1.84
13344,13344,4448,CAR,1,169,56,0.0,0.0,4448,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.69,0.56
13345,13345,4448,SM,1,76,218,30.0,0.0,4448,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.76,2.18
13346,13346,4448,TRAIN,1,152,184,60.0,0.0,4448,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.52,1.84
13347,13347,4449,CAR,1,104,56,0.0,0.0,4449,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.04,0.56
13348,13348,4449,SM,1,72,189,20.0,0.0,4449,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.72,1.89
13349,13349,4449,TRAIN,1,114,153,30.0,0.0,4449,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.14,1.53
13350,13350,4450,CAR,1,130,91,0.0,0.0,4450,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.3,0.91
13351,13351,4450,SM,1,72,153,20.0,0.0,4450,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,0.72,1.53
13352,13352,4450,TRAIN,1,152,138,60.0,0.0,4450,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.52,1.38
13353,13353,4451,CAR,1,130,56,0.0,0.0,4451,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.3,0.56
13354,13354,4451,SM,1,69,181,10.0,0.0,4451,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.69,1.81
13355,13355,4451,TRAIN,1,127,138,120.0,0.0,4451,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.27,1.38
13356,13356,4452,CAR,1,104,70,0.0,0.0,4452,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.04,0.7
13357,13357,4452,SM,1,76,218,10.0,0.0,4452,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.76,2.18
13358,13358,4452,TRAIN,1,114,184,120.0,0.0,4452,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.14,1.84
13359,13359,4453,CAR,1,130,70,0.0,0.0,4453,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.3,0.7
13360,13360,4453,SM,1,76,162,30.0,0.0,4453,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.76,1.62
13361,13361,4453,TRAIN,1,114,138,30.0,0.0,4453,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.14,1.38
13362,13362,4454,CAR,1,104,70,0.0,0.0,4454,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,True,1.04,0.7
13363,13363,4454,SM,1,69,169,10.0,0.0,4454,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,0.69,1.69
13364,13364,4454,TRAIN,1,152,153,60.0,0.0,4454,3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,False,1.52,1.53
13365,13365,4455,CAR,1,182,95,0.0,0.0,4455,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,1.82,0.95
13366,13366,4455,SM,1,99,218,20.0,0.0,4455,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,0.99,2.18
13367,13367,4455,TRAIN,1,154,200,120.0,0.0,4455,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.54,2.0
13368,13368,4456,CAR,1,182,123,0.0,0.0,4456,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.82,1.23
13369,13369,4456,SM,1,96,210,10.0,0.0,4456,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,0.96,2.1
13370,13370,4456,TRAIN,1,140,200,30.0,0.0,4456,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.4,2.0
13371,13371,4457,CAR,1,182,76,0.0,0.0,4457,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,1.82,0.76
13372,13372,4457,SM,1,103,237,30.0,0.0,4457,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.03,2.37
13373,13373,4457,TRAIN,1,183,200,60.0,0.0,4457,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.83,2.0
13374,13374,4458,CAR,1,112,76,0.0,0.0,4458,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,1.12,0.76
13375,13375,4458,SM,1,99,210,20.0,0.0,4458,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,0.99,2.1
13376,13376,4458,TRAIN,1,140,167,30.0,0.0,4458,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.4,1.67
13377,13377,4459,CAR,1,140,123,0.0,0.0,4459,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.4,1.23
13378,13378,4459,SM,1,99,169,20.0,0.0,4459,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,0.99,1.69
13379,13379,4459,TRAIN,1,183,150,60.0,0.0,4459,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.83,1.5
13380,13380,4460,CAR,1,140,76,0.0,0.0,4460,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,1.4,0.76
13381,13381,4460,SM,1,96,194,10.0,0.0,4460,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,0.96,1.94
13382,13382,4460,TRAIN,1,154,150,120.0,0.0,4460,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,False,1.54,1.5
13383,13383,4461,CAR,1,112,95,0.0,0.0,4461,3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,True,1.12,0.95
