GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,TRAIN_GA1,SM_GA1,CAR_GA1,CAR_HE,CAR_SEATS,TRAIN_SEATS,OBS_ID,alternative,alt_mode,alt_purpose,choice,TT,CO,HE,SEATS,GA1
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.82,0.68,CAR,0.0,0.0,0,0,0,0,7221,CAR_BUSS,CAR,BUSS,1,1.82,0.68,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.12,0.68,CAR,0.0,0.0,0,0,0,0,7222,CAR_BUSS,CAR,BUSS,1,1.12,0.68,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.1,CAR,0.0,0.0,0,0,0,0,7223,CAR_BUSS,CAR,BUSS,1,1.4,1.1,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.68,CAR,0.0,0.0,0,0,0,0,7224,CAR_BUSS,CAR,BUSS,1,1.4,0.68,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.12,0.85,CAR,0.0,0.0,0,0,0,0,7225,CAR_BUSS,CAR,BUSS,1,1.12,0.85,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.85,SM,0.0,0.0,0,0,0,0,7226,CAR_BUSS,CAR,BUSS,0,1.4,0.85,0.0,0,0.0
3,1,1,846,BUSS,1,3,1,1,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.12,0.85,CAR,0.0,0.0,0,0,0,0,7227,CAR_BUSS,CAR,BUSS,1,1.12,0.85,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,1.2,CAR,0.0,0.0,0,0,0,0,7228,CAR_BUSS,CAR,BUSS,1,2.1,1.2,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.73,0.96,SM,0.0,0.0,0,0,0,0,7229,CAR_BUSS,CAR,BUSS,0,2.73,0.96,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.68,0.96,CAR,0.0,0.0,0,0,0,0,7230,CAR_BUSS,CAR,BUSS,1,1.68,0.96,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.73,1.56,SM,0.0,0.0,0,0,0,0,7231,CAR_BUSS,CAR,BUSS,0,2.73,1.56,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.68,1.56,CAR,0.0,0.0,0,0,0,0,7232,CAR_BUSS,CAR,BUSS,1,1.68,1.56,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.73,1.2,SM,0.0,0.0,0,0,0,0,7233,CAR_BUSS,CAR,BUSS,0,2.73,1.2,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,0.96,CAR,0.0,0.0,0,0,0,0,7234,CAR_BUSS,CAR,BUSS,1,2.1,0.96,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,1.56,CAR,0.0,0.0,0,0,0,0,7235,CAR_BUSS,CAR,BUSS,1,2.1,1.56,0.0,0,0.0
3,1,1,847,BUSS,1,3,1,1,3,1,1,0,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,1.56,CAR,0.0,0.0,0,0,0,0,7236,CAR_BUSS,CAR,BUSS,1,2.1,1.56,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.95,0.8,SM,0.0,0.0,0,0,0,0,7237,CAR_BUSS,CAR,BUSS,0,1.95,0.8,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.95,1.04,SM,0.0,0.0,0,0,0,0,7238,CAR_BUSS,CAR,BUSS,0,1.95,1.04,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.95,0.64,SM,0.0,0.0,0,0,0,0,7239,CAR_BUSS,CAR,BUSS,0,1.95,0.64,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.64,CAR,0.0,0.0,0,0,0,0,7240,CAR_BUSS,CAR,BUSS,1,1.2,0.64,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.04,SM,0.0,0.0,0,0,0,0,7241,CAR_BUSS,CAR,BUSS,0,1.5,1.04,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.64,CAR,0.0,0.0,0,0,0,0,7242,CAR_BUSS,CAR,BUSS,1,1.5,0.64,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.8,CAR,0.0,0.0,0,0,0,0,7243,CAR_BUSS,CAR,BUSS,1,1.2,0.8,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.8,CAR,0.0,0.0,0,0,0,0,7244,CAR_BUSS,CAR,BUSS,1,1.5,0.8,0.0,0,0.0
3,1,1,848,BUSS,1,3,2,0,2,1,2,0,1,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.8,CAR,0.0,0.0,0,0,0,0,7245,CAR_BUSS,CAR,BUSS,1,1.2,0.8,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.44,CAR,0.0,0.0,0,0,0,0,7246,CAR_BUSS,CAR,BUSS,1,0.9,0.44,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.71,SM,0.0,0.0,0,0,0,0,7247,CAR_BUSS,CAR,BUSS,0,1.17,0.71,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.55,SM,0.0,0.0,0,0,0,0,7248,CAR_BUSS,CAR,BUSS,0,1.17,0.55,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.71,CAR,0.0,0.0,0,0,0,0,7249,CAR_BUSS,CAR,BUSS,1,0.72,0.71,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.44,SM,0.0,0.0,0,0,0,0,7250,CAR_BUSS,CAR,BUSS,0,1.17,0.44,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.55,CAR,0.0,0.0,0,0,0,0,7251,CAR_BUSS,CAR,BUSS,1,0.72,0.55,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.44,CAR,0.0,0.0,0,0,0,0,7252,CAR_BUSS,CAR,BUSS,1,0.72,0.44,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.71,CAR,0.0,0.0,0,0,0,0,7253,CAR_BUSS,CAR,BUSS,1,0.72,0.71,0.0,0,0.0
3,1,1,849,BUSS,1,3,2,0,2,1,2,0,9,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.55,CAR,0.0,0.0,0,0,0,0,7254,CAR_BUSS,CAR,BUSS,1,0.9,0.55,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.9,CAR,0.0,0.0,0,0,0,0,7255,CAR_BUSS,CAR,BUSS,1,1.4,0.9,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.82,0.72,CAR,0.0,0.0,0,0,0,0,7256,CAR_BUSS,CAR,BUSS,1,1.82,0.72,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.12,0.72,CAR,0.0,0.0,0,0,0,0,7257,CAR_BUSS,CAR,BUSS,1,1.12,0.72,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.82,1.17,CAR,0.0,0.0,0,0,0,0,7258,CAR_BUSS,CAR,BUSS,1,1.82,1.17,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.12,1.17,CAR,0.0,0.0,0,0,0,0,7259,CAR_BUSS,CAR,BUSS,1,1.12,1.17,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.82,0.9,CAR,0.0,0.0,0,0,0,0,7260,CAR_BUSS,CAR,BUSS,1,1.82,0.9,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.72,CAR,0.0,0.0,0,0,0,0,7261,CAR_BUSS,CAR,BUSS,1,1.4,0.72,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.17,CAR,0.0,0.0,0,0,0,0,7262,CAR_BUSS,CAR,BUSS,1,1.4,1.17,0.0,0,0.0
3,1,1,850,BUSS,1,3,2,0,2,1,2,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.17,CAR,0.0,0.0,0,0,0,0,7263,CAR_BUSS,CAR,BUSS,1,1.4,1.17,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.52,SM,0.0,0.0,0,0,0,0,7264,CAR_BUSS,CAR,BUSS,0,1.0,0.52,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.84,SM,0.0,0.0,0,0,0,0,7265,CAR_BUSS,CAR,BUSS,0,1.3,0.84,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.65,SM,0.0,0.0,0,0,0,0,7266,CAR_BUSS,CAR,BUSS,0,1.3,0.65,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.84,CAR,0.0,0.0,0,0,0,0,7267,CAR_BUSS,CAR,BUSS,1,0.8,0.84,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.52,SM,0.0,0.0,0,0,0,0,7268,CAR_BUSS,CAR,BUSS,0,1.3,0.52,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.65,CAR,0.0,0.0,0,0,0,0,7269,CAR_BUSS,CAR,BUSS,1,0.8,0.65,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.52,CAR,0.0,0.0,0,0,0,0,7270,CAR_BUSS,CAR,BUSS,1,0.8,0.52,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.84,CAR,0.0,0.0,0,0,0,0,7271,CAR_BUSS,CAR,BUSS,1,0.8,0.84,0.0,0,0.0
3,1,1,851,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.65,CAR,0.0,0.0,0,0,0,0,7272,CAR_BUSS,CAR,BUSS,1,1.0,0.65,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.44,CAR,0.0,0.0,0,0,0,0,7273,CAR_BUSS,CAR,BUSS,1,0.8,0.44,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,0.71,SM,0.0,0.0,0,0,0,0,7274,CAR_BUSS,CAR,BUSS,0,1.04,0.71,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,0.55,SM,0.0,0.0,0,0,0,0,7275,CAR_BUSS,CAR,BUSS,0,1.04,0.55,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64,0.71,CAR,0.0,0.0,0,0,0,0,7276,CAR_BUSS,CAR,BUSS,1,0.64,0.71,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,0.44,SM,0.0,0.0,0,0,0,0,7277,CAR_BUSS,CAR,BUSS,0,1.04,0.44,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64,0.55,CAR,0.0,0.0,0,0,0,0,7278,CAR_BUSS,CAR,BUSS,1,0.64,0.55,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64,0.44,CAR,0.0,0.0,0,0,0,0,7279,CAR_BUSS,CAR,BUSS,1,0.64,0.44,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64,0.71,CAR,0.0,0.0,0,0,0,0,7280,CAR_BUSS,CAR,BUSS,1,0.64,0.71,0.0,0,0.0
3,1,1,852,BUSS,1,3,2,0,2,1,3,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.55,CAR,0.0,0.0,0,0,0,0,7281,CAR_BUSS,CAR,BUSS,1,0.8,0.55,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.65,CAR,0.0,0.0,0,0,0,0,7282,CAR_BUSS,CAR,BUSS,1,1.17,0.65,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.84,SM,0.0,0.0,0,0,0,0,7283,CAR_BUSS,CAR,BUSS,0,1.17,0.84,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.17,0.52,CAR,0.0,0.0,0,0,0,0,7284,CAR_BUSS,CAR,BUSS,1,1.17,0.52,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.52,CAR,0.0,0.0,0,0,0,0,7285,CAR_BUSS,CAR,BUSS,1,0.72,0.52,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.84,SM,0.0,0.0,0,0,0,0,7286,CAR_BUSS,CAR,BUSS,0,0.9,0.84,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.52,CAR,0.0,0.0,0,0,0,0,7287,CAR_BUSS,CAR,BUSS,1,0.9,0.52,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.65,CAR,0.0,0.0,0,0,0,0,7288,CAR_BUSS,CAR,BUSS,1,0.72,0.65,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.65,CAR,0.0,0.0,0,0,0,0,7289,CAR_BUSS,CAR,BUSS,1,0.9,0.65,0.0,0,0.0
3,1,1,853,BUSS,1,3,2,0,2,1,3,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.65,CAR,0.0,0.0,0,0,0,0,7290,CAR_BUSS,CAR,BUSS,1,0.72,0.65,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.85,CAR,0.0,0.0,0,0,0,0,7291,CAR_BUSS,CAR,BUSS,1,1.3,0.85,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.69,0.68,SM,0.0,0.0,0,0,0,0,7292,CAR_BUSS,CAR,BUSS,0,1.69,0.68,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,0.68,CAR,0.0,0.0,0,0,0,0,7293,CAR_BUSS,CAR,BUSS,1,1.04,0.68,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.69,1.1,SM,0.0,0.0,0,0,0,0,7294,CAR_BUSS,CAR,BUSS,0,1.69,1.1,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.04,1.1,CAR,0.0,0.0,0,0,0,0,7295,CAR_BUSS,CAR,BUSS,1,1.04,1.1,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.69,0.85,SM,0.0,0.0,0,0,0,0,7296,CAR_BUSS,CAR,BUSS,0,1.69,0.85,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.68,CAR,0.0,0.0,0,0,0,0,7297,CAR_BUSS,CAR,BUSS,1,1.3,0.68,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,1.1,SM,0.0,0.0,0,0,0,0,7298,CAR_BUSS,CAR,BUSS,0,1.3,1.1,0.0,0,0.0
3,1,1,854,BUSS,1,3,2,0,2,1,3,0,2,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,1.1,CAR,0.0,0.0,0,0,0,0,7299,CAR_BUSS,CAR,BUSS,1,1.3,1.1,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.75,CAR,0.0,0.0,0,0,0,0,7300,CAR_BUSS,CAR,BUSS,1,1.2,0.75,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.56,0.6,SM,0.0,0.0,0,0,0,0,7301,CAR_BUSS,CAR,BUSS,0,1.56,0.6,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.96,0.6,CAR,0.0,0.0,0,0,0,0,7302,CAR_BUSS,CAR,BUSS,1,0.96,0.6,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.56,0.97,SM,0.0,0.0,0,0,0,0,7303,CAR_BUSS,CAR,BUSS,0,1.56,0.97,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.96,0.97,SM,0.0,0.0,0,0,0,0,7304,CAR_BUSS,CAR,BUSS,0,0.96,0.97,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.56,0.75,TRAIN,0.0,0.0,0,0,0,0,7305,CAR_BUSS,CAR,BUSS,0,1.56,0.75,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.6,CAR,0.0,0.0,0,0,0,0,7306,CAR_BUSS,CAR,BUSS,1,1.2,0.6,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.97,SM,0.0,0.0,0,0,0,0,7307,CAR_BUSS,CAR,BUSS,0,1.2,0.97,0.0,0,0.0
3,1,1,855,BUSS,1,3,2,0,2,1,3,0,14,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.97,CAR,0.0,0.0,0,0,0,0,7308,CAR_BUSS,CAR,BUSS,1,1.2,0.97,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.15,SM,0.0,0.0,0,0,0,0,7309,CAR_BUSS,CAR,BUSS,0,1.6,1.15,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.08,0.92,SM,0.0,0.0,0,0,0,0,7310,CAR_BUSS,CAR,BUSS,0,2.08,0.92,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.28,0.92,CAR,0.0,0.0,0,0,0,0,7311,CAR_BUSS,CAR,BUSS,1,1.28,0.92,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.08,1.49,SM,0.0,0.0,0,0,0,0,7312,CAR_BUSS,CAR,BUSS,0,2.08,1.49,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.28,1.49,SM,0.0,0.0,0,0,0,0,7313,CAR_BUSS,CAR,BUSS,0,1.28,1.49,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.08,1.15,SM,0.0,0.0,0,0,0,0,7314,CAR_BUSS,CAR,BUSS,0,2.08,1.15,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,0.92,SM,0.0,0.0,0,0,0,0,7315,CAR_BUSS,CAR,BUSS,0,1.6,0.92,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.49,SM,0.0,0.0,0,0,0,0,7316,CAR_BUSS,CAR,BUSS,0,1.6,1.49,0.0,0,0.0
3,1,1,856,BUSS,1,3,2,0,2,1,3,0,17,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.49,SM,0.0,0.0,0,0,0,0,7317,CAR_BUSS,CAR,BUSS,0,1.6,1.49,0.0,0,0.0
3,1,1,857,BUSS,1,3,2,0,2,1,3,0,17,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3.2,1.85,SM,0.0,0.0,0,0,0,0,7318,CAR_BUSS,CAR,BUSS,0,3.2,1.85,0.0,0,0.0
3,1,1,857,BUSS,1,3,2,0,2,1,3,0,17,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4.16,1.48,SM,0.0,0.0,0,0,0,0,7319,CAR_BUSS,CAR,BUSS,0,4.16,1.48,0.0,0,0.0
3,1,1,857,BUSS,1,3,2,0,2,1,3,0,17,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.56,1.48,SM,0.0,0.0,0,0,0,0,7320,CAR_BUSS,CAR,BUSS,0,2.56,1.48,0.0,0,0.0
3,1,1,857,BUSS,1,3,2,0,2,1,3,0,17,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4.16,2.4,SM,0.0,0.0,0,0,0,0,7321,CAR_BUSS,CAR,BUSS,0,4.16,2.4,0.0,0,0.0
3,1,1,857,BUSS,1,3,2,0,2,1,3,0,17,25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.56,2.4,SM,0.0,0.0,0,0,0,0,7322,CAR_BUSS,CAR,BUSS,0,2.56,2.4,0.0,0,0.0
