id,alt,ich,och,icca,occa,income,inc.cooling,inc.room,int.cooling,choice
141,7,6.99,3.65,0,0,70,0,70,0,7
142,1,10.04,2.44,26.02,2.51,50,50,0,1,6
142,2,11.6,2.03,26.02,2.51,50,50,0,1,6
142,3,8.79,4.47,26.02,2.51,50,50,0,1,6
142,4,9.29,4.92,26.02,2.51,50,50,50,1,6
142,5,28.63,2.44,0,0,50,0,0,0,6
142,6,27.38,4.47,0,0,50,0,0,0,6
142,7,9.21,4.92,0,0,50,0,50,0,6
143,1,9.82,1.04,24.76,2.38,50,50,0,1,6
143,2,11.81,1.13,24.76,2.38,50,50,0,1,6
143,3,7.15,3.86,24.76,2.38,50,50,0,1,6
143,4,8.21,3.07,24.76,2.38,50,50,50,1,6
143,5,23.6,1.04,0,0,50,0,0,0,6
143,6,27.13,3.86,0,0,50,0,0,0,6
143,7,6.77,3.07,0,0,50,0,50,0,6
144,1,8.01,2.5,34.21,2.27,60,60,0,1,6
144,2,9.99,1.66,34.21,2.27,60,60,0,1,6
144,3,7.98,3.98,34.21,2.27,60,60,0,1,6
144,4,6.52,3.82,34.21,2.27,60,60,60,1,6
144,5,20.69,2.5,0,0,60,0,0,0,6
144,6,30.03,3.98,0,0,60,0,0,0,6
144,7,8.17,3.82,0,0,60,0,60,0,6
145,1,5.86,2.59,24.71,2.5,30,30,0,1,6
145,2,11.2,1.66,24.71,2.5,30,30,0,1,6
145,3,5.49,4.6,24.71,2.5,30,30,0,1,6
145,4,6.53,4.58,24.71,2.5,30,30,30,1,6
145,5,17.49,2.59,0,0,30,0,0,0,6
145,6,24.73,4.6,0,0,30,0,0,0,6
145,7,5.38,4.58,0,0,30,0,30,0,6
146,1,8.06,2.47,24.61,2.43,40,40,0,1,6
146,2,10.98,1.57,24.61,2.43,40,40,0,1,6
146,3,9.49,4.69,24.61,2.43,40,40,0,1,6
146,4,7.81,4.34,24.61,2.43,40,40,40,1,6
146,5,25.15,2.47,0,0,40,0,0,0,6
146,6,24.71,4.69,0,0,40,0,0,0,6
146,7,7.27,4.34,0,0,40,0,40,0,6
147,1,7.67,2.51,25.79,2.98,40,40,0,1,6
147,2,11.37,1.43,25.79,2.98,40,40,0,1,6
147,3,8.64,3.56,25.79,2.98,40,40,0,1,6
147,4,6.63,4.55,25.79,2.98,40,40,40,1,6
147,5,23.63,2.51,0,0,40,0,0,0,6
147,6,24.77,3.56,0,0,40,0,0,0,6
147,7,7.87,4.55,0,0,40,0,40,0,6
148,1,9.09,1.51,26.87,2.04,20,20,0,1,5
148,2,9.47,1.04,26.87,2.04,20,20,0,1,5
148,3,7.37,4.56,26.87,2.04,20,20,0,1,5
148,4,9.42,4.05,26.87,2.04,20,20,20,1,5
148,5,21.19,1.51,0,0,20,0,0,0,5
148,6,35.12,4.56,0,0,20,0,0,0,5
148,7,8.1,4.05,0,0,20,0,20,0,5
149,1,9.43,2.42,30.8,2.72,40,40,0,1,6
149,2,9.22,1.54,30.8,2.72,40,40,0,1,6
149,3,7.59,3.94,30.8,2.72,40,40,0,1,6
149,4,8.53,3.94,30.8,2.72,40,40,40,1,6
149,5,21.85,2.42,0,0,40,0,0,0,6
149,6,23.58,3.94,0,0,40,0,0,0,6
149,7,7.61,3.94,0,0,40,0,40,0,6
150,1,8.02,2.29,22.39,2.79,20,20,0,1,6
150,2,11.41,1.57,22.39,2.79,20,20,0,1,6
150,3,8.87,4.67,22.39,2.79,20,20,0,1,6
150,4,8.19,4.66,22.39,2.79,20,20,20,1,6
150,5,27.23,2.29,0,0,20,0,0,0,6
150,6,36.12,4.67,0,0,20,0,0,0,6
150,7,8.81,4.66,0,0,20,0,20,0,6
151,1,6.57,1.94,26.84,2.53,20,20,0,1,5
151,2,10.95,1.26,26.84,2.53,20,20,0,1,5
151,3,8.85,4.04,26.84,2.53,20,20,0,1,5
151,4,7.45,3.72,26.84,2.53,20,20,20,1,5
151,5,23.77,1.94,0,0,20,0,0,0,5
151,6,23.99,4.04,0,0,20,0,0,0,5
151,7,7.15,3.72,0,0,20,0,20,0,5
152,1,7.32,2.48,28.23,2.64,20,20,0,1,3
152,2,10.28,1.52,28.23,2.64,20,20,0,1,3
152,3,11.43,5,28.23,2.64,20,20,0,1,3
152,4,6.64,5.03,28.23,2.64,20,20,20,1,3
152,5,23.67,2.48,0,0,20,0,0,0,3
152,6,27.02,5,0,0,20,0,0,0,3
152,7,6.86,5.03,0,0,20,0,20,0,3
153,1,8.12,2.1,20.58,3.01,30,30,0,1,7
153,2,9.43,1.32,20.58,3.01,30,30,0,1,7
153,3,9.08,2.85,20.58,3.01,30,30,0,1,7
153,4,9.11,4.44,20.58,3.01,30,30,30,1,7
153,5,24.73,2.1,0,0,30,0,0,0,7
153,6,21.19,2.85,0,0,30,0,0,0,7
153,7,4.83,4.44,0,0,30,0,30,0,7
154,1,5.46,2.39,25.87,2.51,70,70,0,1,6
154,2,10.63,2.07,25.87,2.51,70,70,0,1,6
154,3,5.63,3.71,25.87,2.51,70,70,0,1,6
154,4,9.14,3.82,25.87,2.51,70,70,70,1,6
154,5,19.85,2.39,0,0,70,0,0,0,6
154,6,29.91,3.71,0,0,70,0,0,0,6
154,7,6.45,3.82,0,0,70,0,70,0,6
155,1,8.21,2.8,26.01,2.06,50,50,0,1,7
155,2,10.61,1.59,26.01,2.06,50,50,0,1,7
155,3,8.84,3.9,26.01,2.06,50,50,0,1,7
155,4,7.91,4.38,26.01,2.06,50,50,50,1,7
155,5,31.07,2.8,0,0,50,0,0,0,7
155,6,27.04,3.9,0,0,50,0,0,0,7
155,7,9.4,4.38,0,0,50,0,50,0,7
156,1,7.8,2.04,30.52,2.38,20,20,0,1,5
156,2,9.69,1.58,30.52,2.38,20,20,0,1,5
156,3,7.85,3.21,30.52,2.38,20,20,0,1,5
156,4,9.2,4.09,30.52,2.38,20,20,20,1,5
156,5,19.28,2.04,0,0,20,0,0,0,5
156,6,29.73,3.21,0,0,20,0,0,0,5
156,7,7.81,4.09,0,0,20,0,20,0,5
157,1,9.05,2.27,26.71,2.25,60,60,0,1,6
157,2,9.22,1.42,26.71,2.25,60,60,0,1,6
157,3,9.18,4.03,26.71,2.25,60,60,0,1,6
157,4,7.73,3.83,26.71,2.25,60,60,60,1,6
157,5,23.38,2.27,0,0,60,0,0,0,6
157,6,23.62,4.03,0,0,60,0,0,0,6
157,7,8.33,3.83,0,0,60,0,60,0,6
158,1,5.83,2.18,26.59,2.67,30,30,0,1,5
158,2,8.31,1.18,26.59,2.67,30,30,0,1,5
158,3,7.18,3.96,26.59,2.67,30,30,0,1,5
158,4,6.81,4.19,26.59,2.67,30,30,30,1,5
158,5,20.53,2.18,0,0,30,0,0,0,5
158,6,19.25,3.96,0,0,30,0,0,0,5
158,7,7.22,4.19,0,0,30,0,30,0,5
159,1,4.48,2.09,31.63,2.68,40,40,0,1,6
159,2,9.09,1.52,31.63,2.68,40,40,0,1,6
159,3,9,3.94,31.63,2.68,40,40,0,1,6
159,4,6.66,3.28,31.63,2.68,40,40,40,1,6
159,5,27.3,2.09,0,0,40,0,0,0,6
159,6,23.61,3.94,0,0,40,0,0,0,6
159,7,5.5,3.28,0,0,40,0,40,0,6
160,1,9,2.94,26.44,2.35,60,60,0,1,6
160,2,9.04,2.07,26.44,2.35,60,60,0,1,6
160,3,8.55,4.47,26.44,2.35,60,60,0,1,6
160,4,9.03,4.39,26.44,2.35,60,60,60,1,6
160,5,27.05,2.94,0,0,60,0,0,0,6
160,6,22.25,4.47,0,0,60,0,0,0,6
160,7,7.51,4.39,0,0,60,0,60,0,6
161,1,7.77,2.21,22.57,2.82,40,40,0,1,6
161,2,9.16,1.22,22.57,2.82,40,40,0,1,6
161,3,6.66,3.2,22.57,2.82,40,40,0,1,6
161,4,5.7,3.76,22.57,2.82,40,40,40,1,6
161,5,21.38,2.21,0,0,40,0,0,0,6
161,6,31.7,3.2,0,0,40,0,0,0,6
161,7,7.93,3.76,0,0,40,0,40,0,6
162,1,8,2.25,23.96,2.29,70,70,0,1,6
162,2,12.74,1.43,23.96,2.29,70,70,0,1,6
162,3,9.67,4.03,23.96,2.29,70,70,0,1,6
162,4,8.16,3.65,23.96,2.29,70,70,70,1,6
162,5,19.71,2.25,0,0,70,0,0,0,6
162,6,22.43,4.03,0,0,70,0,0,0,6
162,7,6.66,3.65,0,0,70,0,70,0,6
163,1,7.38,2.33,19.47,2.29,20,20,0,1,5
163,2,10.91,1.53,19.47,2.29,20,20,0,1,5
163,3,10.34,4.45,19.47,2.29,20,20,0,1,5
163,4,8.06,4.4,19.47,2.29,20,20,20,1,5
163,5,18.52,2.33,0,0,20,0,0,0,5
163,6,24.34,4.45,0,0,20,0,0,0,5
163,7,9,4.4,0,0,20,0,20,0,5
164,1,7.96,2.2,24.53,2.42,20,20,0,1,5
164,2,10.92,1.61,24.53,2.42,20,20,0,1,5
164,3,6.64,3.1,24.53,2.42,20,20,0,1,5
164,4,8.28,3.75,24.53,2.42,20,20,20,1,5
164,5,24,2.2,0,0,20,0,0,0,5
164,6,25.94,3.1,0,0,20,0,0,0,5
164,7,7.98,3.75,0,0,20,0,20,0,5
165,1,6.51,2.27,23.99,2.96,20,20,0,1,5
165,2,10.62,1.66,23.99,2.96,20,20,0,1,5
165,3,9.66,4.77,23.99,2.96,20,20,0,1,5
165,4,9.15,3.84,23.99,2.96,20,20,20,1,5
165,5,20.51,2.27,0,0,20,0,0,0,5
165,6,28.01,4.77,0,0,20,0,0,0,5
165,7,7.15,3.84,0,0,20,0,20,0,5
166,1,9.48,2.37,29.79,2.21,40,40,0,1,6
166,2,12.38,1.54,29.79,2.21,40,40,0,1,6
166,3,9.16,4.17,29.79,2.21,40,40,0,1,6
166,4,9.18,3.98,29.79,2.21,40,40,40,1,6
166,5,28.86,2.37,0,0,40,0,0,0,6
166,6,25.9,4.17,0,0,40,0,0,0,6
166,7,8.2,3.98,0,0,40,0,40,0,6
167,1,5.94,2.93,20.66,2.65,30,30,0,1,2
167,2,11.05,1.37,20.66,2.65,30,30,0,1,2
167,3,9.46,2.66,20.66,2.65,30,30,0,1,2
167,4,8.98,4.02,20.66,2.65,30,30,30,1,2
167,5,21.84,2.93,0,0,30,0,0,0,2
167,6,22.73,2.66,0,0,30,0,0,0,2
167,7,9.03,4.02,0,0,30,0,30,0,2
168,1,8.9,2.58,29.55,2.87,30,30,0,1,6
168,2,12.74,1.57,29.55,2.87,30,30,0,1,6
168,3,9.51,3.63,29.55,2.87,30,30,0,1,6
168,4,10.37,4.47,29.55,2.87,30,30,30,1,6
168,5,29.22,2.58,0,0,30,0,0,0,6
168,6,33.25,3.63,0,0,30,0,0,0,6
168,7,8.23,4.47,0,0,30,0,30,0,6
169,1,5.77,1.85,23.34,2.39,20,20,0,1,6
169,2,10.51,1.56,23.34,2.39,20,20,0,1,6
169,3,8.67,4.13,23.34,2.39,20,20,0,1,6
169,4,6.03,4.06,23.34,2.39,20,20,20,1,6
169,5,31.72,1.85,0,0,20,0,0,0,6
169,6,24.2,4.13,0,0,20,0,0,0,6
169,7,9.21,4.06,0,0,20,0,20,0,6
170,1,7.64,2.42,25.42,2.82,20,20,0,1,5
170,2,8.2,1.35,25.42,2.82,20,20,0,1,5
170,3,7.23,4.38,25.42,2.82,20,20,0,1,5
170,4,8.01,4.68,25.42,2.82,20,20,20,1,5
170,5,21.13,2.42,0,0,20,0,0,0,5
170,6,24.05,4.38,0,0,20,0,0,0,5
170,7,9.57,4.68,0,0,20,0,20,0,5
171,1,7.62,1.86,23.12,2.67,30,30,0,1,6
171,2,11.56,1.89,23.12,2.67,30,30,0,1,6
171,3,7.6,3.73,23.12,2.67,30,30,0,1,6
171,4,6.98,4.05,23.12,2.67,30,30,30,1,6
171,5,22,1.86,0,0,30,0,0,0,6
171,6,20.5,3.73,0,0,30,0,0,0,6
171,7,7.5,4.05,0,0,30,0,30,0,6
172,1,7.55,2.24,22.39,2.91,20,20,0,1,6
172,2,11.23,1.94,22.39,2.91,20,20,0,1,6
172,3,7.58,4.49,22.39,2.91,20,20,0,1,6
172,4,10.57,5.19,22.39,2.91,20,20,20,1,6
172,5,26.91,2.24,0,0,20,0,0,0,6
172,6,30.82,4.49,0,0,20,0,0,0,6
172,7,7.98,5.19,0,0,20,0,20,0,6
173,1,7.63,2.48,31.03,1.65,50,50,0,1,6
173,2,9.35,1.35,31.03,1.65,50,50,0,1,6
173,3,8.39,3.52,31.03,1.65,50,50,0,1,6
173,4,7.27,4.6,31.03,1.65,50,50,50,1,6
173,5,22.07,2.48,0,0,50,0,0,0,6
173,6,23.57,3.52,0,0,50,0,0,0,6
173,7,8.18,4.6,0,0,50,0,50,0,6
174,1,8.09,2.27,25.7,2.55,70,70,0,1,6
174,2,8.8,1.43,25.7,2.55,70,70,0,1,6
174,3,9.3,4.2,25.7,2.55,70,70,0,1,6
174,4,7.7,3.75,25.7,2.55,70,70,70,1,6
174,5,29.27,2.27,0,0,70,0,0,0,6
174,6,27.68,4.2,0,0,70,0,0,0,6
174,7,7.55,3.75,0,0,70,0,70,0,6
175,1,7.64,2.35,25.2,2.94,20,20,0,1,5
175,2,10.35,1.44,25.2,2.94,20,20,0,1,5
175,3,8.14,3.54,25.2,2.94,20,20,0,1,5
175,4,6.88,4.88,25.2,2.94,20,20,20,1,5
175,5,19.43,2.35,0,0,20,0,0,0,5
175,6,19.91,3.54,0,0,20,0,0,0,5
175,7,5.94,4.88,0,0,20,0,20,0,5
176,1,5.52,1.78,31.36,2.86,60,60,0,1,6
176,2,10.56,1.39,31.36,2.86,60,60,0,1,6
176,3,7.23,4.46,31.36,2.86,60,60,0,1,6
176,4,8.65,3.03,31.36,2.86,60,60,60,1,6
176,5,24.97,1.78,0,0,60,0,0,0,6
176,6,23.2,4.46,0,0,60,0,0,0,6
176,7,6.4,3.03,0,0,60,0,60,0,6
177,1,8.24,2.24,24.05,2.64,40,40,0,1,2
177,2,9.14,1.44,24.05,2.64,40,40,0,1,2
177,3,7.11,3.86,24.05,2.64,40,40,0,1,2
177,4,7.13,3.89,24.05,2.64,40,40,40,1,2
177,5,23.2,2.24,0,0,40,0,0,0,2
177,6,20.26,3.86,0,0,40,0,0,0,2
177,7,8.16,3.89,0,0,40,0,40,0,2
178,1,9.74,2.18,18.99,2.5,30,30,0,1,6
178,2,9.64,1.7,18.99,2.5,30,30,0,1,6
178,3,9.97,4.67,18.99,2.5,30,30,0,1,6
178,4,7.92,3.75,18.99,2.5,30,30,30,1,6
178,5,24.3,2.18,0,0,30,0,0,0,6
178,6,30.99,4.67,0,0,30,0,0,0,6
178,7,10.34,3.75,0,0,30,0,30,0,6
179,1,5.95,2.46,29.69,2.64,30,30,0,1,7
179,2,8.33,1.63,29.69,2.64,30,30,0,1,7
179,3,7.1,4.29,29.69,2.64,30,30,0,1,7
179,4,6.95,3.94,29.69,2.64,30,30,30,1,7
179,5,20.73,2.46,0,0,30,0,0,0,7
179,6,29.96,4.29,0,0,30,0,0,0,7
179,7,7.15,3.94,0,0,30,0,30,0,7
180,1,7.17,1.75,25.53,2.96,60,60,0,1,6
180,2,12.26,1.34,25.53,2.96,60,60,0,1,6
180,3,7.41,4.46,25.53,2.96,60,60,0,1,6
180,4,8.42,4.01,25.53,2.96,60,60,60,1,6
180,5,28.17,1.75,0,0,60,0,0,0,6
180,6,18.53,4.46,0,0,60,0,0,0,6
180,7,6.6,4.01,0,0,60,0,60,0,6
181,1,6.82,2.08,21.03,2.25,30,30,0,1,6
181,2,11.72,1.58,21.03,2.25,30,30,0,1,6
181,3,5.95,3.71,21.03,2.25,30,30,0,1,6
181,4,8.12,4.39,21.03,2.25,30,30,30,1,6
181,5,21.82,2.08,0,0,30,0,0,0,6
181,6,25.39,3.71,0,0,30,0,0,0,6
181,7,7.63,4.39,0,0,30,0,30,0,6
182,1,7.32,2.39,23.99,2.72,50,50,0,1,7
182,2,6.74,1.35,23.99,2.72,50,50,0,1,7
182,3,7.95,3.81,23.99,2.72,50,50,0,1,7
182,4,5.84,4.79,23.99,2.72,50,50,50,1,7
182,5,23.78,2.39,0,0,50,0,0,0,7
182,6,26.19,3.81,0,0,50,0,0,0,7
182,7,8.19,4.79,0,0,50,0,50,0,7
183,1,8.94,2.36,19.95,2.86,20,20,0,1,6
183,2,10.03,1.35,19.95,2.86,20,20,0,1,6
183,3,7.75,3.27,19.95,2.86,20,20,0,1,6
183,4,9.84,4.17,19.95,2.86,20,20,20,1,6
183,5,31.74,2.36,0,0,20,0,0,0,6
183,6,32.34,3.27,0,0,20,0,0,0,6
183,7,8.69,4.17,0,0,20,0,20,0,6
184,1,7.1,2.54,28.11,2.2,60,60,0,1,6
184,2,8.54,1.7,28.11,2.2,60,60,0,1,6
184,3,8.72,4.3,28.11,2.2,60,60,0,1,6
184,4,6.95,3.41,28.11,2.2,60,60,60,1,6
184,5,25.81,2.54,0,0,60,0,0,0,6
184,6,29.58,4.3,0,0,60,0,0,0,6
184,7,8.83,3.41,0,0,60,0,60,0,6
185,1,8.78,2.15,26.34,2.35,30,30,0,1,6
185,2,12.23,1.59,26.34,2.35,30,30,0,1,6
185,3,6.72,4.17,26.34,2.35,30,30,0,1,6
185,4,10.8,4.06,26.34,2.35,30,30,30,1,6
185,5,21.97,2.15,0,0,30,0,0,0,6
185,6,23.49,4.17,0,0,30,0,0,0,6
185,7,8.4,4.06,0,0,30,0,30,0,6
186,1,8.74,2.43,23.35,3.19,60,60,0,1,6
186,2,10.67,1.54,23.35,3.19,60,60,0,1,6
186,3,8.87,4.05,23.35,3.19,60,60,0,1,6
186,4,7.89,4.59,23.35,3.19,60,60,60,1,6
186,5,26.02,2.43,0,0,60,0,0,0,6
186,6,22.37,4.05,0,0,60,0,0,0,6
186,7,7.07,4.59,0,0,60,0,60,0,6
187,1,8.58,2,22.59,2.85,30,30,0,1,5
187,2,11.57,1.7,22.59,2.85,30,30,0,1,5
187,3,8.57,3.87,22.59,2.85,30,30,0,1,5
187,4,7.86,3.96,22.59,2.85,30,30,30,1,5
187,5,25.94,2,0,0,30,0,0,0,5
187,6,29.64,3.87,0,0,30,0,0,0,5
187,7,10.06,3.96,0,0,30,0,30,0,5
188,1,8.48,2.79,26.76,2.45,30,30,0,1,7
188,2,11.16,1.86,26.76,2.45,30,30,0,1,7
188,3,8.63,4.35,26.76,2.45,30,30,0,1,7
188,4,8.96,3.73,26.76,2.45,30,30,30,1,7
188,5,25.78,2.79,0,0,30,0,0,0,7
188,6,29.01,4.35,0,0,30,0,0,0,7
188,7,8.39,3.73,0,0,30,0,30,0,7
189,1,7.89,1.92,22.42,2.44,70,70,0,1,6
189,2,12.98,1.58,22.42,2.44,70,70,0,1,6
189,3,7.55,4.19,22.42,2.44,70,70,0,1,6
189,4,7.88,4.39,22.42,2.44,70,70,70,1,6
189,5,26.34,1.92,0,0,70,0,0,0,6
189,6,26.92,4.19,0,0,70,0,0,0,6
189,7,8.75,4.39,0,0,70,0,70,0,6
190,1,7.21,2.05,25.02,2.3,60,60,0,1,6
190,2,11.34,1.94,25.02,2.3,60,60,0,1,6
190,3,9,4.26,25.02,2.3,60,60,0,1,6
190,4,10.49,3.72,25.02,2.3,60,60,60,1,6
190,5,34.05,2.05,0,0,60,0,0,0,6
190,6,23.89,4.26,0,0,60,0,0,0,6
190,7,7.35,3.72,0,0,60,0,60,0,6
191,1,5.13,1.76,25.41,2.85,40,40,0,1,6
191,2,8.77,1.04,25.41,2.85,40,40,0,1,6
191,3,6.74,2.42,25.41,2.85,40,40,0,1,6
191,4,6.04,4.41,25.41,2.85,40,40,40,1,6
191,5,22.95,1.76,0,0,40,0,0,0,6
191,6,25.01,2.42,0,0,40,0,0,0,6
191,7,6.74,4.41,0,0,40,0,40,0,6
192,1,8.36,2.33,32.97,2.09,70,70,0,1,6
192,2,11,1.23,32.97,2.09,70,70,0,1,6
192,3,7.92,3.5,32.97,2.09,70,70,0,1,6
192,4,6.84,4.93,32.97,2.09,70,70,70,1,6
192,5,23.03,2.33,0,0,70,0,0,0,6
192,6,21.46,3.5,0,0,70,0,0,0,6
192,7,7.02,4.93,0,0,70,0,70,0,6
193,1,7.68,2.32,26.94,2.66,30,30,0,1,5
193,2,12.31,1.58,26.94,2.66,30,30,0,1,5
193,3,8.71,4.46,26.94,2.66,30,30,0,1,5
193,4,8.21,3.9,26.94,2.66,30,30,30,1,5
193,5,26.33,2.32,0,0,30,0,0,0,5
193,6,28.39,4.46,0,0,30,0,0,0,5
193,7,8.07,3.9,0,0,30,0,30,0,5
194,1,7.01,2.1,18.41,2.7,70,70,0,1,6
194,2,11.75,1.52,18.41,2.7,70,70,0,1,6
194,3,7.56,4.89,18.41,2.7,70,70,0,1,6
194,4,7.83,4.36,18.41,2.7,70,70,70,1,6
194,5,32.35,2.1,0,0,70,0,0,0,6
194,6,25.07,4.89,0,0,70,0,0,0,6
194,7,7.08,4.36,0,0,70,0,70,0,6
195,1,8.54,2.31,26.53,2.71,50,50,0,1,6
195,2,11.67,1.7,26.53,2.71,50,50,0,1,6
195,3,11.22,2.97,26.53,2.71,50,50,0,1,6
195,4,8.01,4.23,26.53,2.71,50,50,50,1,6
195,5,24.65,2.31,0,0,50,0,0,0,6
195,6,30.05,2.97,0,0,50,0,0,0,6
195,7,8.74,4.23,0,0,50,0,50,0,6
196,1,7.93,1.56,26.07,2.52,70,70,0,1,6
196,2,11.37,1.69,26.07,2.52,70,70,0,1,6
196,3,10.26,4.59,26.07,2.52,70,70,0,1,6
196,4,8.53,3.9,26.07,2.52,70,70,70,1,6
196,5,29.1,1.56,0,0,70,0,0,0,6
196,6,27.96,4.59,0,0,70,0,0,0,6
196,7,7.88,3.9,0,0,70,0,70,0,6
197,1,8.42,2.58,24.58,2.3,20,20,0,1,6
197,2,12.39,1.32,24.58,2.3,20,20,0,1,6
197,3,11.27,4.03,24.58,2.3,20,20,0,1,6
197,4,8.54,4.35,24.58,2.3,20,20,20,1,6
197,5,26.73,2.58,0,0,20,0,0,0,6
197,6,28.58,4.03,0,0,20,0,0,0,6
197,7,10.03,4.35,0,0,20,0,20,0,6
198,1,8.54,2.47,29.65,2.5,70,70,0,1,6
198,2,12.47,1.56,29.65,2.5,70,70,0,1,6
198,3,10.13,4.16,29.65,2.5,70,70,0,1,6
198,4,8.51,5.06,29.65,2.5,70,70,70,1,6
198,5,20.9,2.47,0,0,70,0,0,0,6
198,6,27.7,4.16,0,0,70,0,0,0,6
198,7,9.92,5.06,0,0,70,0,70,0,6
199,1,8.19,1.5,27.71,2.57,40,40,0,1,6
199,2,10.69,1.63,27.71,2.57,40,40,0,1,6
199,3,9.08,4.66,27.71,2.57,40,40,0,1,6
199,4,7.78,4.14,27.71,2.57,40,40,40,1,6
199,5,28.18,1.5,0,0,40,0,0,0,6
199,6,24.61,4.66,0,0,40,0,0,0,6
199,7,9.53,4.14,0,0,40,0,40,0,6
200,1,8.04,1.82,26.08,2.57,30,30,0,1,1
200,2,8.93,1.33,26.08,2.57,30,30,0,1,1
200,3,7.4,3.18,26.08,2.57,30,30,0,1,1
200,4,7.69,4.65,26.08,2.57,30,30,30,1,1
200,5,20.21,1.82,0,0,30,0,0,0,1
200,6,18.28,3.18,0,0,30,0,0,0,1
200,7,6.45,4.65,0,0,30,0,30,0,1
201,1,8.19,2.09,24.08,2.21,70,70,0,1,6
201,2,9.94,1.7,24.08,2.21,70,70,0,1,6
201,3,8.8,4.89,24.08,2.21,70,70,0,1,6
201,4,8.12,3.54,24.08,2.21,70,70,70,1,6
201,5,27.18,2.09,0,0,70,0,0,0,6
201,6,28.5,4.89,0,0,70,0,0,0,6
201,7,7.85,3.54,0,0,70,0,70,0,6
202,1,8.53,1.92,29.63,2.31,70,70,0,1,6
202,2,11.17,1.04,29.63,2.31,70,70,0,1,6
202,3,7.24,2.75,29.63,2.31,70,70,0,1,6
202,4,7.8,4.28,29.63,2.31,70,70,70,1,6
202,5,26.19,1.92,0,0,70,0,0,0,6
202,6,20.13,2.75,0,0,70,0,0,0,6
202,7,6.79,4.28,0,0,70,0,70,0,6
203,1,10.18,2.6,29.38,2.58,50,50,0,1,6
203,2,10.93,1.49,29.38,2.58,50,50,0,1,6
203,3,10.58,4.95,29.38,2.58,50,50,0,1,6
203,4,6.97,4.6,29.38,2.58,50,50,50,1,6
203,5,32.63,2.6,0,0,50,0,0,0,6
203,6,30.78,4.95,0,0,50,0,0,0,6
203,7,7.11,4.6,0,0,50,0,50,0,6
204,1,7.54,2.55,24.44,2.32,50,50,0,1,6
204,2,9.53,1.47,24.44,2.32,50,50,0,1,6
204,3,7.94,4.4,24.44,2.32,50,50,0,1,6
204,4,8.59,3.64,24.44,2.32,50,50,50,1,6
204,5,26.53,2.55,0,0,50,0,0,0,6
204,6,27.46,4.4,0,0,50,0,0,0,6
204,7,8.24,3.64,0,0,50,0,50,0,6
205,1,9.33,2.07,29.27,2.63,70,70,0,1,6
205,2,10,1.93,29.27,2.63,70,70,0,1,6
205,3,8.17,4.41,29.27,2.63,70,70,0,1,6
205,4,7.17,4.32,29.27,2.63,70,70,70,1,6
205,5,20.03,2.07,0,0,70,0,0,0,6
205,6,24.53,4.41,0,0,70,0,0,0,6
205,7,8.89,4.32,0,0,70,0,70,0,6
206,1,5.75,2.44,26.45,2.49,50,50,0,1,6
206,2,11.03,1.7,26.45,2.49,50,50,0,1,6
206,3,5.59,3.74,26.45,2.49,50,50,0,1,6
206,4,7.9,4.69,26.45,2.49,50,50,50,1,6
206,5,24.18,2.44,0,0,50,0,0,0,6
206,6,19.38,3.74,0,0,50,0,0,0,6
206,7,7.32,4.69,0,0,50,0,50,0,6
207,1,7.85,2.31,28.1,2.71,50,50,0,1,6
207,2,8.58,1.13,28.1,2.71,50,50,0,1,6
207,3,9.23,3.69,28.1,2.71,50,50,0,1,6
207,4,7.46,4.35,28.1,2.71,50,50,50,1,6
207,5,21.92,2.31,0,0,50,0,0,0,6
207,6,24.42,3.69,0,0,50,0,0,0,6
207,7,7.66,4.35,0,0,50,0,50,0,6
208,1,6.89,2.79,25.13,2.08,50,50,0,1,6
208,2,11.46,1.74,25.13,2.08,50,50,0,1,6
208,3,8.36,4.84,25.13,2.08,50,50,0,1,6
208,4,7.89,4.96,25.13,2.08,50,50,50,1,6
208,5,25.16,2.79,0,0,50,0,0,0,6
208,6,21.32,4.84,0,0,50,0,0,0,6
208,7,6.55,4.96,0,0,50,0,50,0,6
209,1,7.09,2.09,21.71,1.92,30,30,0,1,6
209,2,11.33,1.35,21.71,1.92,30,30,0,1,6
209,3,8.93,3.91,21.71,1.92,30,30,0,1,6
209,4,8.45,3.81,21.71,1.92,30,30,30,1,6
209,5,25.11,2.09,0,0,30,0,0,0,6
209,6,24.75,3.91,0,0,30,0,0,0,6
209,7,8.77,3.81,0,0,30,0,30,0,6
210,1,9.58,1.87,27.48,2.46,30,30,0,1,6
210,2,10.29,1.33,27.48,2.46,30,30,0,1,6
210,3,7.54,3.41,27.48,2.46,30,30,0,1,6
210,4,7.49,3.27,27.48,2.46,30,30,30,1,6
210,5,21.9,1.87,0,0,30,0,0,0,6
210,6,18.66,3.41,0,0,30,0,0,0,6
210,7,7.59,3.27,0,0,30,0,30,0,6
211,1,7.05,2.44,22.51,2.74,30,30,0,1,6
211,2,10.91,1.46,22.51,2.74,30,30,0,1,6
211,3,9.48,4.16,22.51,2.74,30,30,0,1,6
211,4,7.69,5.3,22.51,2.74,30,30,30,1,6
211,5,27.56,2.44,0,0,30,0,0,0,6
211,6,23.82,4.16,0,0,30,0,0,0,6
211,7,9.31,5.3,0,0,30,0,30,0,6
212,1,8.72,2.24,30.47,1.8,60,60,0,1,6
212,2,12.72,1.04,30.47,1.8,60,60,0,1,6
212,3,9.37,4.07,30.47,1.8,60,60,0,1,6
