,ID,CHID,Choice,Age,Gender,Household,Education,Employment,WFH,Income,Follow-up,Residential,Technology,Disability,Driving,Bike,Scooter,Multimode,Public_Transit,D_walk,D_car,D_bike,Long_w_trips,Long_r_trips,Long_s_trips,PT_averse,PT_1,Ebike_1,Rideshare_1,Addon_1,PT_2,Ebike_2,Rideshare_2,Addon_2,PT_3,Ebike_3,Rideshare_3,Addon_3,PT_4,Ebike_4,Rideshare_4,Addon_4,Somerset,Lockyer_Valley,Scenic_Rim,Noosa,Redland,Toowoomba,Ipswich,Sunshine_coast,Logan,Moreton_bay,Gold_coast,Brisbane,LGA_1,LGA_2,LGA_3,Age_1,Age_2,Age_3,Live_alone,Live_housemate,Fam_nokid,Fam_kid,Fam_singl,Full_time,Part_time,Casual,Home_duties,Unemployed,Full_student,Part_student,Retired,Income_1,Income_2,Income_3,MaaS_1,MaaS_2,MaaS_3,MaaS_4,av_1,av_2,av_3,av_4,Price_1,Price_2,Price_3,Price_4
750,251,1,4,5,1,4,1,7,0,1,0,7,0,0,2,0,1,1,0,1,0,0,1,0,0,0,4,0,0,1,0,0,2,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,30,40,75,0
751,251,2,4,5,1,4,1,7,0,1,0,7,0,0,2,0,1,1,0,1,0,0,1,0,0,0,3,1,3,3,2,1,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,65,50,75,0
752,251,3,4,5,1,4,1,7,0,1,0,7,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,2,0,2,1,3,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,35,70,35,0
753,252,1,4,3,0,2,1,0,0,5,0,11,2,0,2,2,2,1,0,1,1,0,1,1,1,0,4,0,0,1,1,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,30,50,60,0
754,252,2,4,3,0,2,1,0,0,5,0,11,2,0,2,2,2,1,0,1,1,0,1,1,1,0,2,1,3,0,4,2,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,65,60,35,0
755,252,3,4,3,0,2,1,0,0,5,0,11,2,0,2,2,2,1,0,1,1,0,1,1,1,0,3,3,2,1,2,3,0,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,75,50,65,0
756,253,1,4,3,1,4,2,1,0,1,0,2,1,0,2,2,2,0,0,0,0,0,0,1,0,1,2,0,2,2,2,0,3,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,55,55,70,0
757,253,2,4,3,1,4,2,1,0,1,0,2,1,0,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,3,3,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,35,50,35,0
758,253,3,4,3,1,4,2,1,0,1,0,2,1,0,2,2,2,0,0,0,0,0,0,1,0,1,4,1,3,0,4,3,1,1,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,65,60,45,0
759,254,1,4,5,1,2,3,7,0,1,0,10,0,0,2,2,1,1,0,0,1,0,1,0,0,1,3,2,1,1,4,3,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,60,60,70,0
760,254,2,4,5,1,2,3,7,0,1,0,10,0,0,2,2,1,1,0,0,1,0,1,0,0,1,0,0,3,3,3,3,2,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,40,75,40,0
761,254,3,4,5,1,2,3,7,0,1,0,10,0,0,2,2,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,35,25,75,0
762,255,1,4,4,1,0,1,1,5,3,0,6,0,0,2,2,1,0,0,0,0,0,1,0,0,1,2,3,2,0,3,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,60,30,0
763,255,2,4,4,1,0,1,1,5,3,0,6,0,0,2,2,1,0,0,0,0,0,1,0,0,1,4,2,0,2,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,45,35,0
764,255,3,4,4,1,0,1,1,5,3,0,6,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,3,3,4,1,3,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,65,70,0
765,256,1,4,5,1,0,2,3,0,1,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,1,4,2,1,2,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,60,60,60,0
766,256,2,4,5,1,0,2,3,0,1,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,1,3,0,0,1,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,30,50,45,0
767,256,3,4,5,1,0,2,3,0,1,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,1,2,3,2,3,1,0,2,2,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,75,50,65,0
768,257,1,4,5,0,0,0,7,0,1,0,8,0,0,2,1,1,0,0,0,0,0,1,0,0,1,3,1,3,3,4,1,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,65,40,60,0
769,257,2,4,5,0,0,0,7,0,1,0,8,0,0,2,1,1,0,0,0,0,0,1,0,0,1,2,3,0,0,4,2,2,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,50,75,40,0
770,257,3,4,5,0,0,0,7,0,1,0,8,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,25,50,60,0
771,258,1,4,4,0,3,3,2,0,2,1,10,3,0,2,2,2,1,0,1,0,0,1,0,0,1,3,1,2,0,3,2,2,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,65,75,60,0
772,258,2,3,4,0,3,3,2,0,2,1,10,3,0,2,2,2,1,0,1,0,0,1,0,0,1,1,0,3,2,2,1,3,2,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,65,50,0
773,258,3,4,4,0,3,3,2,0,2,1,10,3,0,2,2,2,1,0,1,0,0,1,0,0,1,0,2,3,1,4,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,60,15,0
774,259,1,1,1,0,0,1,4,0,0,1,11,2,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,15,60,75,0
775,259,2,3,1,0,0,1,4,0,0,1,11,2,0,1,2,2,1,1,0,0,0,0,0,0,1,1,3,0,3,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,45,75,60,0
776,259,3,2,1,0,0,1,4,0,0,1,11,2,0,1,2,2,1,1,0,0,0,0,0,0,1,2,1,3,0,0,1,1,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,65,35,55,0
777,260,1,4,1,1,3,2,3,0,4,0,9,3,0,2,2,2,1,0,0,1,0,1,0,0,1,0,1,2,0,4,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,50,50,0
778,260,2,4,1,1,3,2,3,0,4,0,9,3,0,2,2,2,1,0,0,1,0,1,0,0,1,0,2,1,2,2,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,75,75,0
779,260,3,4,1,1,3,2,3,0,4,0,9,3,0,2,2,2,1,0,0,1,0,1,0,0,1,3,0,3,3,4,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,55,55,45,0
780,261,1,4,4,1,2,1,1,0,3,0,7,0,0,2,2,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,3,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,35,60,0
781,261,2,4,4,1,2,1,1,0,3,0,7,0,0,2,2,2,0,0,0,0,0,1,1,1,0,0,2,2,0,4,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,65,50,0
782,261,3,4,4,1,2,1,1,0,3,0,7,0,0,2,2,2,0,0,0,0,0,1,1,1,0,2,3,3,0,1,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,50,40,0
783,262,1,4,5,0,2,2,7,0,2,0,11,2,0,2,2,2,0,0,0,0,0,0,0,0,1,4,0,3,2,1,2,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,55,70,60,0
784,262,2,4,5,0,2,2,7,0,2,0,11,2,0,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,25,40,55,0
785,262,3,4,5,0,2,2,7,0,2,0,11,2,0,2,2,2,0,0,0,0,0,0,0,0,1,4,1,3,0,2,3,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,65,50,45,0
786,263,1,4,3,1,2,2,0,4,4,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,0,2,3,3,3,3,3,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,75,40,0
787,263,2,4,3,1,2,2,0,4,4,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,2,0,1,0,1,1,2,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,35,65,0
788,263,3,4,3,1,2,2,0,4,4,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,4,3,1,0,3,0,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,30,50,0
789,264,1,4,5,0,3,5,7,0,4,0,11,1,0,2,2,2,0,0,0,0,0,1,1,0,1,3,3,2,3,4,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,75,30,55,0
790,264,2,4,5,0,3,5,7,0,4,0,11,1,0,2,2,2,0,0,0,0,0,1,1,0,1,0,2,1,1,3,0,3,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,45,55,50,0
791,264,3,4,5,0,3,5,7,0,4,0,11,1,0,2,2,2,0,0,0,0,0,1,1,0,1,0,2,0,3,1,0,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,35,50,65,0
792,265,1,4,5,1,2,3,7,0,2,0,8,2,0,2,0,1,1,1,0,0,0,1,0,0,1,4,3,1,2,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,60,55,50,0
793,265,2,4,5,1,2,3,7,0,2,0,8,2,0,2,0,1,1,1,0,0,0,1,0,0,1,2,1,1,2,0,2,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,50,60,55,0
794,265,3,4,5,1,2,3,7,0,2,0,8,2,0,2,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,2,0,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,35,45,75,0
795,266,1,4,5,0,2,2,7,0,2,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,1,4,3,1,1,3,3,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,60,60,60,0
796,266,2,4,5,0,2,2,7,0,2,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,2,2,2,4,2,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,70,50,65,0
797,266,3,4,5,0,2,2,7,0,2,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,55,40,35,0
798,267,1,4,5,1,2,3,7,0,2,0,11,3,0,2,2,1,1,1,1,0,0,1,1,0,0,3,2,1,2,0,0,3,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,60,40,50,0
799,267,2,4,5,1,2,3,7,0,2,0,11,3,0,2,2,1,1,1,1,0,0,1,1,0,0,2,1,3,2,4,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,65,50,50,0
800,267,3,4,5,1,2,3,7,0,2,0,11,3,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,2,1,1,3,3,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,40,70,75,0
801,268,1,4,5,0,1,0,7,0,3,0,11,2,0,2,1,1,1,1,0,0,0,1,1,1,1,0,1,2,3,1,2,1,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,50,55,75,0
802,268,2,4,5,0,1,0,7,0,3,0,11,2,0,2,1,1,1,1,0,0,0,1,1,1,1,4,1,1,2,0,3,3,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,50,60,55,0
803,268,3,4,5,0,1,0,7,0,3,0,11,2,0,2,1,1,1,1,0,0,0,1,1,1,1,2,3,0,1,1,0,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,50,35,50,0
804,269,1,4,5,0,3,4,4,0,1,0,11,3,0,2,2,1,1,0,0,0,0,1,1,0,0,2,1,3,0,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,65,75,40,0
805,269,2,4,5,0,3,4,4,0,1,0,11,3,0,2,2,1,1,0,0,0,0,1,1,0,0,4,0,2,1,4,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,55,40,25,0
806,269,3,4,5,0,3,4,4,0,1,0,11,3,0,2,2,1,1,0,0,0,0,1,1,0,0,1,2,2,3,2,3,3,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,70,75,55,0
807,270,1,4,5,0,0,2,1,0,1,0,11,0,0,2,2,2,1,0,1,0,0,1,0,0,0,0,2,0,2,1,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,35,50,50,0
808,270,2,4,5,0,0,2,1,0,1,0,11,0,0,2,2,2,1,0,1,0,0,1,0,0,0,4,0,3,1,2,1,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,55,65,75,0
809,270,3,4,5,0,0,2,1,0,1,0,11,0,0,2,2,2,1,0,1,0,0,1,0,0,0,0,3,2,1,4,1,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,60,50,55,0
810,271,1,2,2,1,3,6,0,0,5,1,10,1,0,2,1,1,1,1,0,1,0,1,0,1,1,4,2,2,3,2,2,3,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,75,75,60,0
811,271,2,3,2,1,3,6,0,0,5,1,10,1,0,2,1,1,1,1,0,1,0,1,0,1,1,0,3,1,0,3,0,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,45,55,65,0
812,271,3,2,2,1,3,6,0,0,5,1,10,1,0,2,1,1,1,1,0,1,0,1,0,1,1,3,3,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,50,25,25,0
813,272,1,4,4,0,2,0,7,0,2,0,11,0,0,2,1,1,1,1,0,0,0,0,0,1,1,3,2,3,0,0,0,0,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,75,15,50,0
814,272,2,4,4,0,2,0,7,0,2,0,11,0,0,2,1,1,1,1,0,0,0,0,0,1,1,2,3,3,3,1,3,3,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,75,70,65,0
815,272,3,4,4,0,2,0,7,0,2,0,11,0,0,2,1,1,1,1,0,0,0,0,0,1,1,4,0,2,0,2,2,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,55,60,45,0
816,273,1,4,5,0,0,0,1,5,0,0,7,0,0,2,2,1,1,0,0,0,0,1,0,0,0,2,3,3,3,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,75,25,30,0
817,273,2,4,5,0,0,0,1,5,0,0,7,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,2,2,0,4,0,1,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,60,40,75,0
818,273,3,4,5,0,0,0,1,5,0,0,7,0,0,2,2,1,1,0,0,0,0,1,0,0,0,3,2,3,0,3,1,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,75,50,60,0
819,274,1,4,5,0,0,6,7,0,1,0,11,3,0,2,2,1,1,0,1,1,0,1,1,0,0,3,2,1,1,4,1,1,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,60,50,75,0
820,274,2,4,5,0,0,6,7,0,1,0,11,3,0,2,2,1,1,0,1,1,0,1,1,0,0,2,0,0,2,3,2,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,30,75,40,0
821,274,3,4,5,0,0,6,7,0,1,0,11,3,0,2,2,1,1,0,1,1,0,1,1,0,0,1,1,0,3,0,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,35,60,50,0
822,275,1,4,5,0,3,3,7,0,2,0,10,2,0,2,2,1,1,1,0,0,0,1,1,0,1,4,0,1,0,0,1,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,40,50,75,0
823,275,2,4,5,0,3,3,7,0,2,0,10,2,0,2,2,1,1,1,0,0,0,1,1,0,1,2,2,0,0,4,0,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,50,55,75,0
824,275,3,4,5,0,3,3,7,0,2,0,10,2,0,2,2,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,3,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,45,60,35,0
