choice,attr1_1,attr2_1,attr3_1,attr4_1,attr5_1,attr1_2,attr2_2,attr3_2,attr4_2,attr5_2,attr1_3,attr2_3,attr3_3,attr4_3,attr5_3
1,817.5877723,104.3692829,213.0072995,87.00675663,95.21633679,388.6313795,138.7815157,491.1690163,85.80543232,158.5918894,619.9417837,151.195326,480.1403646,83.99128247,138.3354703
3,117.9307929,78.47445253,200.3362638,81.10357933,261.7031303,704.1836252,182.9708907,309.8150744,79.13685042,166.8383256,219.8705933,69.4167882,517.645785,91.16978296,118.6687353
2,81.83793806,181.4873216,224.592335,87.88505596,232.7175499,936.5193728,123.6661198,579.1908454,80.37605836,217.1429073,464.894124,89.29599505,445.7369875,81.68789626,255.3671643
2,736.7240695,163.4297151,104.0215586,85.6407797,189.478616,887.4872322,203.3828609,53.58368428,87.6997493,91.24889444,386.5274279,144.4747533,134.0897402,86.1697502,85.01829453
3,197.7435393,150.4809802,624.5938263,89.6758925,233.0487957,676.1241749,121.3904179,6.920899969,73.28067536,196.7511007,679.309653,124.9955621,638.7050912,81.54952922,98.99477149
2,220.0066087,190.9212292,633.7104901,89.2254808,108.2062658,978.8727421,92.53719923,16.01180906,91.33870458,142.927243,672.5496623,87.43158287,508.3884749,89.4163608,151.2312484
3,674.6740558,89.18231088,546.9912316,77.73291813,128.0920379,335.200668,87.76838878,787.0265793,78.98314898,135.3266536,463.7617614,109.8754654,650.6065613,90.79932852,176.2559412
1,856.0507835,148.1510358,142.0021436,85.02337767,192.2664886,655.9949414,198.6736689,387.3022801,89.35754342,242.640655,501.9777051,153.9797459,287.8189717,91.05411079,224.9490166
2,79.13984184,110.8249541,545.7084551,71.96684982,88.31581202,465.2984946,111.7717179,385.4521602,76.21466672,118.220284,692.6324605,140.1485344,179.1771645,77.3858445,208.9082289
1,106.1234866,82.87126645,69.25195628,87.52839928,243.0101715,753.6393934,171.6259546,585.6140475,80.62589514,219.6250381,73.92489084,156.8258827,679.5874741,81.10688159,159.1583263
1,301.2075776,160.1549504,605.8962332,88.73568537,155.9351787,769.2875572,147.4478209,770.5002701,81.67200311,193.1573215,586.8500206,176.7730114,841.400242,72.32152222,94.59052003
1,928.7965306,142.5363231,538.4226844,80.73770365,103.1314043,767.6875725,176.4468217,275.7983429,77.11103778,261.1507578,106.245092,197.3346758,228.1225945,83.01354894,281.9924356
2,682.1547756,124.5246243,603.0664447,77.88790464,142.1170696,985.0150632,177.0031195,564.2494263,78.12071541,93.68303082,66.98022824,146.3284545,665.8629265,81.86893666,261.7758185
2,69.23309511,117.0860088,211.1530789,80.01414564,98.61260304,944.5606137,94.69785257,804.6893554,79.574053,292.5095821,564.2052436,205.0931264,10.44152763,86.20937522,274.9972367
2,170.2883538,74.86327312,373.5630257,90.0265659,198.4141439,538.914418,81.88415353,6.492216893,87.48358186,101.8397689,640.0641027,202.5630642,186.5376712,84.50156268,99.95504987
1,611.4526647,85.44225265,643.2737797,77.00795165,181.6402988,607.3412039,86.5876931,648.1973485,77.03695615,223.8917158,187.9359726,167.2250301,116.8418121,79.56300615,135.7357819
1,748.9450681,100.7481936,769.5308593,89.16492583,124.9564383,621.0461337,73.55143562,344.9484571,85.49062485,223.2656099,631.3658755,103.9474898,333.2445549,72.92635211,235.9209303
2,516.5082998,170.4464988,221.437304,77.48565465,154.2112516,61.92768911,113.0756739,701.6116206,89.27769355,193.2822804,470.5059901,64.67506352,767.3541857,71.07506644,283.8516559
2,502.5588984,113.2140032,806.344323,71.30933404,206.7035092,559.3320162,94.08391924,377.3004235,84.23378249,237.6426558,38.13553971,206.0324469,148.3163142,75.6153929,139.1899812
1,73.41015678,79.06427345,860.1611359,77.29583491,107.7271951,139.1721345,172.1150144,746.0153529,76.09649092,87.68417133,249.548884,68.68334966,95.36658892,79.68963421,132.0649265
2,527.9711399,99.41559916,820.4793356,89.45565622,203.5993683,374.4099716,119.3318668,362.5449845,85.78411019,179.1448867,851.9594288,207.1622334,296.7969055,82.34887013,103.4284846
1,228.0428036,124.3742152,184.4162349,88.8508122,116.8546269,470.6572738,154.3662204,605.0843746,78.69254704,267.7879874,577.7631594,128.4372548,64.05059446,80.37265549,257.5185826
3,621.7069498,189.6987031,433.709486,73.24573207,86.14053681,325.7291729,168.7653728,690.312639,76.89518032,188.4909768,437.817779,123.9150551,206.1970979,73.61438801,125.0089376
3,90.05930397,90.77793739,13.77795926,83.71905475,150.4231367,962.6366112,90.08931931,305.3568193,78.17323707,85.03884724,835.3010189,64.85758059,820.1697068,89.17015717,196.9565115
2,554.2581019,161.8673911,341.0618488,84.13000118,92.75034392,88.83786443,131.2023169,481.8780876,89.08253493,105.46781,819.5571654,92.63714841,347.154217,77.32435879,168.2128789
3,180.532235,138.4321668,700.17205,79.8960121,187.4207145,844.389498,170.0240755,430.6282705,76.11179238,271.1488225,586.0355629,94.36899789,238.9134713,87.33934627,92.61809347
1,980.6502474,80.20314027,695.3439283,78.93350804,187.7610107,874.7011148,124.2876908,471.3726292,71.8220664,83.74272459,270.1887534,166.0494973,110.8451192,73.14899017,170.5072741
2,653.3619527,170.9623525,160.3780783,72.44553955,282.927334,285.273271,193.0038088,753.7440577,86.70924466,119.094242,818.7524162,179.8832748,522.6755809,77.74839115,138.9851077
3,153.3358296,139.397453,512.7473706,78.20406918,184.1815858,383.0524071,159.874742,786.4575882,74.18147348,164.2322716,171.379809,157.3687258,637.1386099,89.99021011,142.4596809
3,940.8333994,69.73600447,528.1245852,71.98330592,273.0274803,541.1510621,164.2966681,726.0978593,73.90132593,91.43876202,873.0188909,109.0013024,117.5268146,80.45029544,210.2880441
2,66.89820764,102.7546953,34.2188299,79.4596492,273.3090082,971.6757177,159.2571416,145.8150758,89.45370938,192.8638677,183.6256825,203.6723902,661.9099841,85.86904079,233.831064
3,227.9199459,92.78682558,601.9913378,75.33013948,176.3914221,780.9143351,182.1770545,398.4128964,87.11408705,261.3164705,659.9586861,95.50453934,243.150829,77.28810375,108.0463444
1,297.1507709,92.55475294,400.2032628,89.5069853,105.4295216,722.2230316,167.0948084,88.74836396,89.79794419,203.9531459,383.2530684,177.8999697,228.732182,85.08280706,91.67650658
1,835.4912422,129.7888547,557.2965758,75.36132642,227.0134941,771.6338902,133.6959265,540.8686874,80.20049616,273.0948303,510.7853645,191.2036987,699.9203985,79.25729193,132.1002005
3,423.5221049,188.7711601,202.9782337,81.60251475,254.4101307,373.5101045,160.0625229,218.5685713,73.0567199,251.923104,131.544898,102.2064047,746.4837446,77.93915284,289.8598482
1,968.9014604,101.7219084,41.30271983,85.32062893,179.006337,133.241182,170.2525967,32.81132384,88.71981659,112.6856188,158.4912364,87.27400151,837.5681745,85.07579852,253.4067832
1,415.4912815,112.3369029,208.9128145,80.70115438,200.4190866,638.0913942,99.98112785,827.5098967,74.30165062,288.2902004,51.57794009,134.9304247,294.5636304,80.05223613,204.4186733
1,451.5748561,124.58969,640.4759051,84.92567405,260.1803471,275.0935914,154.9636578,512.690125,78.41812364,186.4532903,335.7711846,81.99621849,190.9978698,72.97920283,228.2866502
2,665.6169972,208.1781621,637.8383972,71.87859505,271.0040979,857.6116311,129.0320821,513.2689603,90.89933665,196.2732993,898.156426,72.82144252,171.2929325,79.8799754,207.4110047
3,813.4535079,214.05316,342.6222517,71.78328467,253.3643086,612.047408,90.84223533,434.4169666,86.08733879,246.8328178,512.4483839,107.4850045,849.2409579,84.46224166,169.9290559
3,304.0944116,173.9315419,215.5818847,74.34182107,195.7487209,313.1491748,157.9867741,107.9640281,84.28888921,143.3991969,37.68497313,79.67023956,814.4837308,88.6613144,132.8485982
2,777.4633172,154.814361,846.7828621,78.49774135,227.9450045,97.85833216,121.6878207,840.6442282,81.90190652,144.3723418,151.7973372,169.6293836,564.3672835,78.5045971,285.166305
2,58.56254383,107.2524308,803.6167789,77.41355148,136.8074065,545.3449984,188.3942774,95.151625,90.2188622,252.0693326,209.7712229,170.9523625,339.2504239,79.08829029,249.5673857
2,952.7873028,79.62652551,370.1482386,80.70719757,163.1499806,382.7431077,68.02073487,599.6055614,79.78651096,124.6066069,813.268737,185.0802852,427.109187,76.95071371,218.736306
3,311.4043698,96.68748484,638.5627287,71.63733245,103.3673169,43.90762604,83.72783644,65.56586106,91.30534594,144.5699163,179.365247,97.46575694,816.6580007,81.51449292,160.7094142
2,867.799766,121.4916934,295.9847931,75.07406368,163.4653057,338.5303598,165.5378913,256.6379922,82.68862267,97.2357478,219.3153498,123.428665,817.3714548,78.57279913,224.2531724
1,279.9690836,79.68545423,56.51136786,77.0940402,116.7218663,202.8882343,178.5584814,19.52692046,82.28949713,163.8187562,519.0383437,147.6778568,277.239983,76.88192443,238.9741605
1,865.7895093,89.91217289,90.36340297,89.28793044,157.5407557,561.5993426,115.961281,114.775344,82.93835166,194.7522055,230.4428927,130.3658424,696.1052786,82.96088053,103.8236031
1,558.4658895,169.5061225,692.429142,83.75732499,115.659563,712.6258965,165.5438024,26.96634454,79.28287529,153.9426234,673.8736383,93.58706401,517.6075261,89.60514069,252.6489103
2,913.4970645,212.531019,15.0505707,83.62607203,170.9062147,854.9299773,99.15363587,855.552703,83.44012598,251.7432904,118.8347314,88.48869818,662.7195317,71.25983922,256.6994091
2,50.71554352,162.3886363,322.0440059,83.39457009,231.038954,363.0501024,76.71000279,66.13395051,82.93020798,193.7997589,743.0751295,139.3940897,371.7208274,79.00168103,88.85997586
2,356.4730442,212.1431864,762.4613634,77.58733872,208.0562177,842.9911496,128.7128705,21.36303443,72.34101796,191.6206006,959.1138955,168.0194587,67.23427459,74.70515565,247.0263344
2,837.4228297,156.237718,563.9923385,71.39056987,259.1736426,786.8785297,100.2801594,619.6472311,75.2299312,91.80793461,228.6774005,87.73528291,298.3576193,79.42082907,191.22696
1,490.710742,102.0961324,31.07529849,83.26296867,167.2763693,321.4059048,195.1248113,652.6196014,88.46392782,188.3484705,161.9322264,168.4893703,184.3045537,79.88974739,97.0464738
1,822.0865173,79.51493601,788.0498791,88.59700768,181.8933551,745.135513,156.5108267,701.4133259,79.69574741,250.1021388,477.118324,206.6740513,427.0922729,80.33004154,249.945725
3,818.5396773,146.3764862,161.5449383,80.43582442,288.8039184,753.3287581,186.4223351,34.24102527,80.43790822,220.5472205,826.577959,67.55345686,744.1705897,82.09581373,125.1417371
3,339.0730849,103.8521138,465.6257935,71.87118136,116.907691,810.0929149,80.55454277,207.9706423,80.13966242,193.0492536,763.4294194,129.6580455,689.9702543,83.53560381,107.2597622
3,186.0805469,128.0512561,349.584486,86.11274056,206.5574719,406.4576848,86.50763569,202.2892482,82.65365521,173.1568833,527.0029613,86.49470983,580.0019439,88.35633663,138.0149096
2,504.7436182,212.066296,294.4544077,83.05598587,102.3963388,613.6011446,73.85007583,836.6752135,85.53881156,250.6014126,706.8561009,151.8745709,395.5120799,88.47643972,286.4178988
2,511.8948409,205.2026803,511.0774129,81.889624,179.7487234,236.4268809,60.44618484,214.995294,81.2996515,163.9246224,463.8353344,212.8652504,309.2059332,80.11521492,111.5948375
3,83.04811422,180.8441867,500.1205143,86.46598152,115.0659975,581.0998055,99.43880242,203.3500668,71.04451495,110.9206974,331.47963,78.10111374,859.7354254,77.16030477,110.917135
3,226.7244148,151.5585071,61.28133388,88.56002821,287.4082509,272.0403148,130.0891003,24.9806947,83.99595375,171.1369551,294.2024592,92.13629321,572.3075499,79.37487488,121.3929577
3,692.5998743,148.0276578,749.5696122,73.22543975,250.0720116,677.7760567,77.80969842,607.645503,79.89628543,283.901493,172.0859489,160.1598401,336.6703648,90.50280391,153.3108399
2,952.2179215,200.5144453,240.0078699,87.3477589,294.6499749,277.6643427,128.0112286,456.3765067,76.87826606,86.48558656,246.7340336,103.8532578,390.0438408,74.32931577,268.6703176
3,707.6231105,73.15871109,568.9029349,84.26244579,286.2874177,40.3259975,98.54793216,809.4392089,89.99476304,236.2529435,765.4761565,74.13889514,450.9153512,75.57427654,121.7239423
3,807.8209509,80.93431491,411.7432299,90.1274162,122.7036775,967.2463514,214.9933082,487.0706868,74.30956004,150.3656949,441.0254209,108.1261934,248.8882062,90.82011468,115.8096151
1,734.639346,59.92986122,522.207568,89.66148132,144.3839336,213.8362108,161.540044,623.0467017,84.97001807,151.0477264,277.2264437,209.007,805.5483707,80.22088893,262.9243171
3,467.4844132,126.078446,141.592687,79.58461082,197.3588989,58.84919793,129.1557557,682.6004789,84.80566195,218.1129342,902.1813702,62.67917808,488.3096924,87.01443566,198.1909378
2,345.3861475,81.12347634,774.5943219,80.49766356,269.7024641,594.4320061,165.0523859,702.4401881,84.37564133,167.766875,525.7726182,185.1559194,329.4553348,78.79654169,103.5630182
1,906.9625189,74.06921051,567.2716882,79.31265717,169.3731247,683.5136649,70.33372137,520.062148,86.69914167,259.1062245,199.5796928,199.8799485,574.1464541,88.9597929,186.28834
1,552.7728676,203.2529509,785.288541,80.03242272,141.5127982,411.2467689,120.3643118,254.2856053,76.33583311,266.0816023,103.8727394,165.5858238,155.5009673,77.89873738,96.31225722
3,294.1218108,179.7538592,772.387524,75.36728217,181.6736,484.5978129,196.1598799,666.5267048,81.36869285,225.6701281,843.0465842,61.35410306,354.7820955,89.48239958,240.4416747
1,553.5410726,142.5002674,307.038524,81.52190974,222.4077498,435.1977378,171.2870514,751.7871724,73.99136715,179.1253573,425.36455,167.1231725,222.2375992,83.98649909,269.5695493
3,434.9777058,202.0012794,866.0631007,72.99110898,132.7305708,940.9936381,209.3828312,90.44007243,71.11599433,117.4520997,984.3776144,87.94914388,441.1031103,88.27150763,87.57632395
1,612.1503354,103.0869823,752.7422955,76.64216219,229.069363,678.4442621,94.42297078,35.95059803,79.2314533,144.6512808,806.560732,184.737581,401.6716067,83.29200522,211.5521923
2,823.8450973,126.1741473,244.3937047,76.26286754,197.0988558,464.4656339,128.5328927,84.74935033,85.59935238,128.6289223,224.7006458,124.2638404,203.1045273,82.82568495,162.1204592
2,464.2408089,143.6742757,182.1059756,74.01332617,270.192268,449.8013412,124.1601331,36.65475628,81.05784814,200.9161699,568.7520229,170.1758902,159.538893,75.99914345,255.3940501
2,937.9426679,81.07389086,436.8605343,75.21596763,96.00014722,346.9146922,82.28379635,620.7354545,81.79372551,113.7859477,46.2401222,185.9534125,158.4237529,83.28592079,154.7859635
1,594.0838696,109.1136982,81.11333481,75.39657096,123.1764528,444.3781337,162.5703893,234.3108904,71.05571129,193.4349625,613.3582247,210.0915938,516.3939095,80.50610664,204.9998554
1,919.6224156,189.1082805,285.5648356,75.69101887,139.0116518,517.0143108,175.9514322,441.6848346,72.2028123,236.8887465,803.7013438,105.0329117,581.0582344,79.58843633,272.0390774
1,841.0220422,141.8430344,604.7739697,88.99056466,188.5043731,335.2659724,177.4518146,196.4245016,78.80497498,267.0720157,726.1726947,122.8678925,191.8149266,78.13468709,143.5706865
1,204.8646171,175.839639,224.1452843,80.15606548,165.1773159,971.1290258,120.8835286,75.0872799,72.65627547,208.6843839,607.2775153,125.2000568,379.8610662,71.91743272,192.9272907
3,517.3170521,83.19832978,95.75156046,73.35093501,104.6965121,617.1123161,90.52080472,223.5911614,74.38015259,286.6301608,849.9510606,95.82733957,289.5384712,75.12779579,187.6887679
1,56.09802566,164.6117724,458.9554711,89.30528567,118.1512605,801.932176,183.4265292,115.9696735,79.01139786,119.3743246,279.6204358,100.9371587,487.6070571,79.27594376,284.4850048
1,157.5959137,211.7799715,205.5820497,86.71647691,155.2208368,173.4835415,193.7125528,273.3363045,84.36946309,203.5224124,485.9594844,137.2229284,640.0553754,72.61401883,225.1251516
1,889.1153925,68.88188435,127.6389285,85.55876379,176.0962604,421.113459,81.23519653,444.7604819,73.41212902,184.4494279,763.4340012,100.1599024,422.2538713,91.22740484,229.0470043
3,837.3439312,124.589808,670.9111761,71.64111862,109.3431153,230.5161298,122.5778412,738.3724002,77.93496933,222.2459461,711.8092597,151.3212224,315.2428323,82.685609,155.9206357
2,117.1939751,214.7617753,115.9707687,72.29651267,269.7907021,324.4125422,161.3242982,290.7852761,78.86514598,138.9010995,363.5908559,123.9427665,629.8155753,81.33697165,283.6000632
2,77.27030147,138.3538842,511.8499371,89.74904739,93.68254127,582.688272,193.0480293,215.3603883,88.84529263,87.28792467,733.8091066,205.4489046,575.0572988,79.84445275,92.7742592
1,912.2193777,133.2408257,30.92464947,85.00687569,185.557158,155.6708841,93.29624479,61.66865025,82.62879987,215.3254505,518.2704503,187.3490123,751.5936635,83.47957466,85.95296364
1,698.4187918,125.0815179,495.6807623,84.16825373,157.6131953,909.3526811,80.76842498,587.4558703,70.89699753,279.5838575,144.4133009,74.66955701,294.2516293,78.49693086,128.7485509
3,593.7375459,128.9687038,35.41044121,77.38713383,255.3308682,693.1631282,172.9592135,610.5005878,77.20848016,104.4068127,296.4924618,189.6398601,855.0687779,80.97284884,85.30402882
3,170.5966183,110.1164219,506.9651885,72.3530225,283.5559139,384.5442831,202.2459974,681.877728,86.35755201,212.0745601,633.3463538,159.4062458,550.391829,82.2054734,292.6985395
3,733.6531308,181.0839676,761.5148397,75.24609325,101.0391647,496.5486612,140.0720196,724.0258395,79.94231834,204.4586879,538.5478936,65.8261948,538.6928292,87.85211007,116.6877904
3,602.4936941,152.4801585,148.0214606,73.34869301,291.3476221,411.7684592,95.34787734,154.2055948,84.54950144,212.6533365,649.2882221,73.59642918,779.7667029,78.8201097,149.7848452
1,477.0276545,120.7234257,753.8181614,89.93562502,147.6792502,858.8101439,181.7980246,812.0517633,75.86590368,205.7552569,298.4674763,188.4399504,10.42004809,82.43377462,155.270419
3,344.2340286,160.4832563,743.3438797,83.34723684,264.4062556,289.0102716,140.9178215,396.0523642,71.04696215,201.4772594,666.3746509,152.2155291,643.5564462,82.56799304,97.41795383
2,148.1604375,152.9270011,243.9887779,72.44671248,174.4657286,564.4564362,111.1563506,629.8308487,84.05895019,153.9146189,755.1221246,161.074367,557.9483425,82.19928713,85.66273607
1,699.6333557,118.5353774,822.2744069,87.64506063,208.0347851,277.2070298,91.64955915,300.641588,80.6171679,146.1105512,527.0048499,85.66671738,852.6798771,73.02883017,281.1324539
2,906.0056973,141.8318765,633.7083465,79.78309148,217.025246,361.244428,106.8522692,506.6572088,81.06100522,206.3025013,309.9863276,117.1181104,78.47877339,71.88334047,137.0631256
3,108.0415633,76.05663737,709.9475542,71.60745317,223.1635909,296.578563,195.8432206,425.897109,77.09739466,193.1592553,400.586965,147.9073333,105.0139997,91.3298031,173.6064207
2,368.521863,170.6718234,321.0093466,87.95978796,179.7037057,721.5484897,76.63055316,738.6966162,85.95164048,128.2000165,175.5794999,109.2133507,851.2574194,76.09400586,180.09791
1,65.99466996,121.8407475,500.6721302,90.42684593,192.9675363,816.1910654,145.2279594,41.13536696,77.29154382,205.4559347,941.1972949,193.9061991,203.604547,75.33810732,125.961153
3,914.4869102,192.8976624,676.993906,78.8915115,190.3440143,478.9008446,99.40067665,443.2516077,71.43501379,111.2327616,880.3474249,177.1419037,372.0868899,81.45253646,161.8094985
1,741.7240295,182.213666,666.9477854,85.68185471,126.6685335,358.7669063,133.1704944,292.3333596,86.34732002,153.1788985,168.8732344,122.1235972,854.5868678,75.45691244,213.2294893
2,449.0876847,70.9470049,428.3954394,85.2609554,192.2209373,866.5777234,104.9454089,80.51533599,90.08598727,163.5501406,585.4510159,183.4330994,286.7211206,85.54914263,111.9989822
3,314.3911447,82.44340513,708.4769196,75.39037969,235.577097,934.2612934,142.2081509,473.5687656,80.29740063,152.4434873,489.6660547,153.9150601,859.850741,90.110667,266.3130565
1,882.7631324,132.8590419,575.2709546,89.23175363,166.6830801,951.8153594,124.7362245,526.4518276,85.41822885,285.0921268,270.0142032,176.2761892,456.9263983,76.33537071,248.1482698
2,562.459634,162.9900853,285.4975643,80.7140387,214.3327167,422.4085158,90.81566239,838.7584165,81.33555844,239.0842628,428.2424594,115.2730234,358.484364,79.23036376,198.7949859
1,554.1385924,137.4311109,122.5565929,81.01872064,119.1516359,157.3731085,205.3759653,529.801632,84.38252712,168.5607747,901.6351501,159.3948961,672.0449542,78.39392982,287.0923331
3,817.4782983,193.0977266,154.9589281,76.38489839,143.8939622,295.0112862,193.3254669,33.42621024,72.37373757,141.4071041,227.4761083,96.04027015,696.9677174,82.39893394,84.46960117
3,445.6173073,123.5035002,104.5050355,84.72529457,232.3269567,722.8175086,173.5208949,5.854118645,90.44323513,256.1326296,896.8823436,62.30649409,814.6945736,87.47634513,261.0186323
3,126.1436631,175.1289921,837.2652997,84.77481166,204.3967653,936.4776751,128.972296,524.9021527,80.61244066,281.3240011,109.7888501,138.0498628,600.8301792,87.1082534,207.0419252
2,901.5751146,206.8340733,61.52013806,79.08985186,88.22553189,350.6351408,143.6272979,794.7172037,88.2331504,110.3174427,125.8993201,151.8025375,466.7162557,76.29050682,274.2333322
1,919.1145246,122.6807377,776.9671987,78.7106516,239.6992949,489.9390871,78.99110584,809.5628312,80.15460652,239.204589,386.5314102,62.81161743,92.88535984,81.02168482,229.7506821
1,355.6916757,168.3750123,610.9498434,85.29742245,187.8259166,907.2493635,136.1896241,395.8173311,74.91141111,148.5714717,77.70201958,158.7091636,221.084094,77.06813988,246.9183341
1,348.5478721,97.65292221,152.2421508,86.75732614,110.7859756,468.8442033,138.9563959,601.2091064,83.84307801,255.3919708,79.99984035,106.1161273,248.4538525,73.81294194,144.6481173
2,331.9523277,141.2895526,580.6933487,78.65201913,236.0159332,357.0512086,105.1555131,474.5725456,71.29544706,100.1866156,434.8236366,206.9778077,630.7646538,72.62129865,262.9506783
3,733.6628311,155.1848947,716.3265562,79.12565464,130.2776002,524.2419731,145.4953929,472.0938233,82.43901602,284.6914227,895.2318337,196.4940299,699.9764856,90.22724827,104.1585287
2,289.5104895,137.103804,739.0563457,81.20583849,242.0812954,169.5651818,99.24710835,639.6553588,74.19822405,157.8508708,289.2661525,114.4507943,619.341756,78.37920598,201.1483842
1,132.4606771,185.4636145,326.1970653,84.15700548,237.272847,236.78165,197.8916368,539.5671084,79.63234801,121.9611548,933.3129945,177.6705631,185.9942752,77.7588633,255.169776
3,698.844719,179.3424726,387.9662314,85.55555932,165.3119975,238.3046894,158.5752592,851.2083415,77.2008217,181.1261373,678.2367579,144.3509223,736.3653985,86.48734618,95.6230405
1,986.6673628,177.2546563,754.100806,84.21183337,265.0670867,144.2981139,114.1194328,764.9432762,74.95822833,99.85812171,786.7299632,190.2172625,146.6938327,88.39353779,229.071927
3,531.9040593,189.4003547,368.9520601,74.80052526,143.7296281,517.7206712,142.7633563,703.5832566,87.09685341,206.6911218,779.7579412,89.78608266,49.17306033,88.79056822,99.28743809
1,271.9842313,168.3485656,360.4623977,88.84573769,146.5170287,48.740271,106.7737327,506.5231793,78.54575912,196.8186694,870.8483844,202.230526,236.1887514,80.32018572,199.8490159
2,939.788803,215.6687649,209.7125047,85.77177079,163.5150436,45.16259066,61.30941439,404.7396505,80.85938501,88.03669338,690.5257345,105.7358574,490.77441,77.00152472,118.7334159
1,424.5599104,96.10482301,469.0402102,74.90004253,191.198737,187.0760175,164.5504104,658.8511989,73.07966726,182.5770122,104.8327516,153.1934603,234.8290569,81.6681404,193.1214746
3,916.250913,145.5330663,510.7877374,79.07508426,284.770983,776.3357747,104.3943938,737.0425665,79.70791819,259.2027084,819.785471,89.33311818,613.120084,76.78999632,146.4135931
2,319.1963683,173.06802,204.8781963,70.82590394,235.1170215,200.2017969,76.16704969,211.5391591,78.62731791,184.2977904,79.82738723,211.2933802,626.045097,77.46004417,150.9161563
2,463.8898306,157.5717143,132.5932199,74.69628245,265.7358391,281.0792341,119.1833551,760.483255,84.45782049,155.8030606,687.4569513,62.93679692,643.0044851,80.83223669,255.9146381
3,945.0416851,204.3061192,793.392052,81.35001732,159.7165203,479.5697481,167.5024849,771.5061485,75.06796615,278.2125828,812.4575207,212.5856331,768.2614495,76.56962615,105.7428481
3,144.1632048,105.3021146,537.7996521,87.36378494,274.1902745,630.4652781,60.74443818,167.1915086,72.86007125,160.3922601,514.0955741,66.63661722,307.6516712,74.49558077,220.6425677
1,478.8443955,137.1446343,376.2647858,90.48644006,128.8409296,528.6541153,174.6982776,488.1337088,89.9306829,163.5017286,478.277234,73.67697969,533.308864,76.7399554,117.284143
3,555.1477023,142.916172,71.52656699,85.1796698,215.6954963,217.1554468,133.1064374,629.7348887,81.70542476,167.2220628,343.9057955,155.0986696,819.241914,84.63478562,99.11574279
1,475.4338069,198.8510183,87.62946112,91.16276424,284.7688151,111.8706805,205.4957256,320.3451487,88.19516881,172.0834099,456.5812746,158.8195932,676.6422272,71.50279036,209.1944807
1,214.9837409,113.8404219,307.2105193,80.46262768,154.1944926,139.5237631,82.58664621,34.77154667,80.48709739,285.9108388,147.4281019,207.5007481,641.0286115,83.92984825,220.2619688
1,823.4358147,76.5473403,443.0145158,85.15652634,207.8491955,829.1889888,71.1415822,604.0771255,81.79994855,163.7549447,360.9583056,156.7273117,777.5673007,81.0207883,258.3652473
1,419.7898375,75.84129329,59.08316297,71.86394985,163.9650071,358.0707663,171.8774068,649.2226265,71.85406101,130.1973811,298.1986765,145.3035257,130.9840009,73.56437005,283.6475575
2,802.0212211,88.05138063,357.9676981,78.12755679,251.2053657,522.5207309,79.81279057,645.9056582,78.9769961,139.073365,394.4459239,137.5251507,303.0068368,75.78676578,167.8618305
3,55.68197243,180.3899121,153.8767503,71.71101205,222.0500632,773.2461618,186.8383631,433.274243,75.03465801,239.7865334,702.6812447,98.28867354,788.3186093,72.95569146,291.9074109
1,855.3039128,167.1908598,818.9311213,85.6756679,123.6857335,457.8181781,71.02165306,343.3203254,86.07278091,165.3013015,351.4694098,152.7524388,761.2911185,71.78673374,165.0947134
1,187.895749,168.3540732,97.38445348,84.49198929,144.0116557,226.5670725,205.9543015,21.8539077,79.81868154,87.83652043,497.2128412,138.0385791,284.4247209,73.52774114,163.1660591
2,676.5840065,181.9341788,465.5318724,82.94870051,125.8429659,310.6230703,85.12458139,221.7420466,75.43643842,193.5435574,572.4102621,207.2952603,175.2069905,84.01582778,256.7803705
2,570.0835865,99.65117159,233.2231075,71.61526203,148.1020195,745.3593821,67.2795043,195.7567038,85.34469662,249.4318009,470.3317383,168.7784576,341.8432754,74.09899106,167.7869735
2,588.8377158,207.7798325,65.35879592,81.25170861,153.0867973,520.7132117,63.60646512,276.9434565,87.68382899,200.8677592,465.829234,104.4130819,263.9656849,78.69320705,260.6686055
3,956.9974449,128.3042646,346.521207,88.2330774,173.8929602,562.2655857,95.89705295,649.812522,81.75796828,255.033941,779.7077878,93.41060005,625.6748042,87.27597318,156.7363678
1,201.5559649,60.27651375,396.3703496,78.06190733,201.0733247,216.2273688,193.9896984,229.0697804,75.46819669,185.3186593,511.7188169,93.42315339,241.2876377,74.30055431,235.8014594
1,769.5886711,131.997712,624.3335063,85.95611566,112.6055667,956.0132826,187.9621366,182.9270575,74.6393709,109.92704,169.012491,176.5930351,412.6116753,86.92356179,241.7033647
2,612.2679685,166.9518332,21.70765181,77.22504297,218.6788584,46.33839286,65.01086634,743.6934105,84.88756364,139.5926372,691.5101263,183.5038605,271.5462509,71.54906897,281.3097539
3,365.6214224,76.47898836,431.8430504,86.62577874,130.3086578,293.662058,97.73391068,864.771904,74.87071381,205.4497151,917.1163439,82.78445138,846.7391084,90.31059751,271.0734931
1,241.4359662,158.7902562,664.8744046,91.10414404,121.555298,765.7257936,112.7251463,157.9318163,79.48108902,251.8066757,479.3933706,143.7294717,867.7917036,79.02272088,213.917913
2,384.6968997,121.1477309,608.3557879,90.11318689,198.4082813,767.9828174,73.78373444,188.7084162,81.14338368,87.49353568,277.8468576,140.5900942,18.76739426,76.2528093,192.3931111
2,582.3552016,204.300369,564.7913459,79.34438454,280.7942057,783.653493,91.07096837,119.1408935,84.71849854,202.1293575,788.2080139,175.1332079,547.3516779,91.11143596,196.5462328
