id,alt,chosen,FSG,FSO,TT
416,1,0,2952,4534,0
416,2,0,456,0,0
416,3,0,176,4754,0
416,4,1,1905,641,572
416,5,0,625,577,256
417,1,0,1813,2566,689
417,2,0,646,194,397
417,3,0,1760,14651,397
417,4,1,2274,8347,397
417,5,0,176,4754,0
418,1,0,646,194,397
418,2,1,2274,8347,397
418,3,0,1760,14651,397
418,4,0,1813,2566,689
418,5,0,927,2632,822
419,1,0,1792,2677,695
419,2,0,578,105,591
419,3,1,2109,1759,547
419,4,0,360,100,695
419,5,0,1556,434,557
420,1,0,1792,2677,695
420,2,0,2109,1759,547
420,3,1,2932,2181,702
420,4,0,360,100,695
420,5,0,1028,4333,725
421,1,0,635,5147,2100
421,2,0,1394,1528,836
421,3,0,1689,6187,1300
421,4,0,96,1841,2100
421,5,1,3375,17328,0
422,1,0,63,1050,1956
422,2,0,946,236,960
422,3,0,854,263,1204
422,4,0,3610,5189,1676
422,5,1,2725,3107,0
423,1,0,3610,5189,1600
423,2,0,854,263,0
423,3,0,63,1050,1404
423,4,0,0,5333,1404
423,5,1,2725,3107,1204
424,1,0,1028,4333,1976
424,2,0,2109,1759,0
424,3,1,2932,2181,876
424,4,0,1556,434,1896
424,5,0,63,1050,1404
425,1,1,2109,1759,0
425,2,0,2932,2181,876
425,3,0,1028,4333,1976
425,4,0,1556,434,1896
425,5,0,1548,12008,1976
426,1,0,1556,434,557
426,2,0,2109,1759,0
426,3,0,1028,4333,578
426,4,1,2932,2181,289
426,5,0,1548,12008,578
427,1,0,1556,434,557
427,2,0,2109,1759,547
427,3,0,1792,2677,695
427,4,0,360,100,695
427,5,1,2932,2181,702
428,1,0,1792,2677,695
428,2,0,578,105,591
428,3,1,2109,1759,547
428,4,0,360,100,695
428,5,0,1028,4333,725
429,1,0,360,100,2784
429,2,0,578,105,1680
429,3,0,1792,2677,2784
429,4,1,2109,1759,1192
429,5,0,2932,2181,1852
430,1,0,1792,2677,695
430,2,0,2109,1759,547
430,3,1,2932,2181,702
430,4,0,360,100,695
430,5,0,1028,4333,725
431,1,0,2109,1759,547
431,2,0,854,263,0
431,3,0,63,1050,488
431,4,0,0,5333,488
431,5,1,2725,3107,549
432,1,0,63,1050,488
432,2,0,854,263,0
432,3,1,898,56296,717
432,4,0,0,5333,488
432,5,0,3610,5189,631
433,1,0,63,1050,488
433,2,0,1504,198,0
433,3,0,671,1492,507
433,4,0,527,106,731
433,5,1,1617,1259,2021
434,1,0,527,106,731
434,2,0,1504,198,0
434,3,0,671,1492,507
434,4,1,1239,12395,731
434,5,0,2477,10492,731
435,1,0,671,1492,507
435,2,0,610,47,421
435,3,0,262,930,421
435,4,0,436,885,421
435,5,1,4358,16200,2183
436,1,0,368,3797,0
436,2,0,434,87,0
436,3,1,1256,3675,0
436,4,0,1600,3585,0
436,5,0,262,930,700
437,1,0,1600,3585,0
437,2,0,434,87,0
437,3,0,368,3797,0
437,4,1,1256,3675,0
437,5,0,262,930,588
438,1,0,585,781,0
438,2,1,350,1083,0
438,3,0,258,813,1780
438,4,0,3610,5189,2336
438,5,0,368,3797,0
439,1,0,1850,1213,504
439,2,0,799,148,489
439,3,1,66,1777,638
439,4,0,295,197,504
439,5,0,148,3677,547
440,1,0,295,197,504
440,2,0,799,148,489
440,3,0,1850,1213,504
440,4,1,66,1777,638
440,5,0,148,3677,547
441,1,0,1850,1213,504
441,2,0,1911,686,0
441,3,0,1650,9100,0
441,4,0,295,197,434
441,5,1,66,1777,0
442,1,0,66,1777,0
442,2,1,2121,41669,552
442,3,0,1650,9100,0
442,4,0,1911,686,0
442,5,0,295,197,434
443,1,1,4406,10446,0
443,2,0,1192,2578,1400
443,3,0,2201,30672,1400
443,4,0,3289,9748,2500
443,5,0,3401,21946,2500
444,1,0,2199,9420,724
444,2,1,2677,9375,724
444,3,0,2449,6044,2076
444,4,0,1506,632,1312
444,5,0,36,276,1736
445,1,0,1023,194,464
445,2,1,1556,434,0
445,3,0,1101,460,608
445,4,0,148,3677,1064
445,5,0,2199,9420,724
446,1,0,1556,434,0
446,2,1,2121,41669,1064
446,3,0,1101,460,608
446,4,0,148,3677,1064
446,5,0,6438,77335,1064
447,1,0,148,3677,0
447,2,1,2121,41669,0
447,3,0,6438,77335,0
447,4,0,388,252,836
447,5,0,1556,434,0
448,1,0,6438,77335,0
448,2,0,148,3677,0
448,3,1,2121,41669,0
448,4,0,388,252,836
448,5,0,1556,434,1064
449,1,0,2209,2410,0
449,2,1,1325,30295,388
449,3,0,45,111,318
449,4,0,384,551,318
449,5,0,10325,37322,0
450,1,0,1840,2872,0
450,2,0,975,1058,0
450,3,0,100,2641,0
450,4,1,4409,19541,1630
450,5,0,2209,2410,0
451,1,0,384,551,768
451,2,0,1331,9861,0
451,3,0,45,111,768
451,4,1,1325,30295,1120
451,5,0,10325,37322,1120
452,1,0,1023,194,464
452,2,1,1556,434,0
452,3,0,1101,460,608
452,4,0,148,3677,1064
452,5,0,1331,9861,0
453,1,0,2792,1896,0
453,2,0,806,112,0
453,3,0,1153,1903,0
453,4,1,1247,4727,600
453,5,0,163,1310,600
454,1,0,895,0,0
454,2,1,3830,7566,0
454,3,0,619,1542,480
454,4,0,620,1827,480
454,5,0,0,4573,480
455,1,1,3830,7566,0
455,2,0,895,0,0
455,3,0,619,1542,480
455,4,0,620,1827,480
455,5,0,0,4573,480
456,1,0,619,1542,0
456,2,1,1223,42422,0
456,3,0,620,1827,0
456,4,0,0,4573,0
456,5,0,1424,1132,1048
457,1,0,1028,4333,1976
457,2,0,2932,2181,876
457,3,1,2109,1759,0
457,4,0,1556,434,1896
457,5,0,1000,665,0
458,1,0,3210,3884,768
458,2,1,1491,8362,768
458,3,0,2040,2124,1600
458,4,0,234,261,4260
458,5,0,995,1513,1900
459,1,0,108,590,612
459,2,1,801,2775,0
459,3,0,1813,2566,612
459,4,0,1816,3919,875
459,5,0,3210,3884,240
460,1,0,646,194,934
460,2,0,801,2775,0
460,3,0,1813,2566,612
460,4,0,1816,3919,875
460,5,1,2274,8347,934
461,1,0,2473,1131,712
461,2,0,3479,27106,0
461,3,0,0,697,700
461,4,1,4160,19515,0
461,5,0,801,2775,0
462,1,0,2274,8347,600
462,2,0,108,590,0
462,3,1,1813,2566,0
462,4,0,646,194,600
462,5,0,3479,27106,0
463,1,0,1813,2566,0
463,2,0,108,590,0
463,3,1,2274,8347,600
463,4,0,646,194,600
463,5,0,1760,14651,600
464,1,1,1813,2566,0
464,2,0,108,590,0
464,3,0,2274,8347,1400
464,4,0,646,194,1400
464,5,0,1760,14651,1400
465,1,0,1325,30295,1200
465,2,0,45,111,1160
465,3,1,2209,2410,800
465,4,0,384,551,1000
465,5,0,1813,2566,0
466,1,0,82,0,744
466,2,1,625,577,0
466,3,0,1424,1132,700
466,4,0,176,4754,1144
466,5,0,2952,4534,1144
467,1,0,2925,4548,594
467,2,0,1645,7010,0
467,3,1,1000,665,0
467,4,0,6330,11383,594
467,5,0,1424,1132,219
468,1,0,3210,3884,0
468,2,0,1730,15564,420
468,3,0,1188,3200,589
468,4,0,842,956,600
468,5,1,3153,6816,420
469,1,0,1325,30295,0
469,2,0,106,327,672
469,3,0,7024,12895,672
469,4,0,2469,17977,1004
469,5,1,20452,83361,1208
470,1,0,456,0,0
470,2,1,2952,4534,0
470,3,0,176,4754,0
470,4,0,625,577,1144
470,5,0,7024,12895,672
471,1,0,625,577,1144
471,2,0,456,0,0
471,3,0,176,4754,0
471,4,1,2952,4534,0
471,5,0,1424,1132,2068
472,1,0,702,792,362
472,2,0,456,0,0
472,3,1,1792,2677,0
472,4,0,360,100,0
472,5,0,176,4754,0
473,1,0,1220,18568,0
473,2,1,2322,867,261
473,3,0,1309,2066,507
473,4,0,7024,12895,551
473,5,0,1447,2000,650
474,1,0,148,3677,836
474,2,0,388,252,0
474,3,0,702,792,0
474,4,1,1792,2677,1200
474,5,0,1220,18568,0
475,1,0,388,252,0
475,2,0,85,0,0
475,3,0,183,328,0
475,4,0,733,5931,0
475,5,1,4358,16200,1202
476,1,1,2773,4402,0
476,2,0,85,0,0
476,3,0,183,328,0
476,4,0,733,5931,0
476,5,0,1381,1629,684
477,1,0,1188,3200,143
477,2,0,842,956,0
477,3,0,67,2329,0
477,4,1,2705,89841,234
477,5,0,20452,83361,234
478,1,0,842,956,345
478,2,0,1190,1597,0
478,3,0,1188,3200,334
478,4,1,1463,2508,123
478,5,0,552,3932,294
479,1,0,1463,2508,123
479,2,0,1190,1597,0
479,3,1,3153,6816,699
479,4,0,1188,3200,334
479,5,0,842,956,345
480,1,1,1025,104,0
480,2,0,646,194,0
480,3,0,2274,8347,0
480,4,0,1760,14651,0
480,5,0,1491,690,944
481,1,0,1813,2566,1500
481,2,0,646,194,0
481,3,0,2274,8347,0
481,4,0,1760,14651,0
481,5,1,1025,104,0
482,1,0,1760,14651,0
482,2,0,646,194,0
482,3,0,2274,8347,0
482,4,1,1025,104,0
482,5,0,1813,2566,600
483,1,0,1760,14651,0
483,2,0,646,194,0
483,3,0,2274,8347,0
483,4,1,1025,104,0
483,5,0,1813,2566,600
484,1,0,927,2632,736
484,2,0,646,194,397
484,3,0,1760,14651,397
484,4,0,1813,2566,689
484,5,1,2274,8347,397
485,1,0,1813,2566,689
485,2,0,646,194,397
485,3,0,1760,14651,397
485,4,1,2274,8347,397
485,5,0,927,2632,822
486,1,0,1813,2566,689
486,2,0,646,194,397
486,3,0,1760,14651,397
486,4,1,2274,8347,397
486,5,0,927,2632,822
487,1,0,927,2632,822
487,2,0,646,194,397
487,3,0,1760,14651,397
487,4,0,1813,2566,689
487,5,1,2274,8347,397
488,1,0,646,194,397
488,2,0,217,216,0
488,3,0,1816,3919,609
488,4,0,233,1470,0
488,5,1,1617,1259,0
489,1,0,36,276,1056
489,2,0,1506,632,748
489,3,0,2199,9420,1256
489,4,1,2677,9375,1256
489,5,0,233,1470,0
490,1,1,1028,4333,0
490,2,0,1548,12008,0
490,3,0,1491,690,888
490,4,0,2932,2181,1412
490,5,0,1506,632,748
491,1,1,1028,4333,0
491,2,0,1548,12008,0
491,3,0,1491,690,888
491,4,0,2932,2181,1412
491,5,0,1556,434,1816
492,1,1,1617,1259,0
492,2,0,217,216,0
492,3,0,1816,3919,609
492,4,0,233,1470,0
492,5,0,163,1310,759
493,1,0,163,1310,759
493,2,0,217,216,0
493,3,0,1816,3919,609
493,4,0,233,1470,0
493,5,1,1617,1259,0
494,1,0,163,1310,759
494,2,0,217,216,0
494,3,0,1816,3919,609
494,4,0,233,1470,0
494,5,1,1617,1259,0
495,1,1,1617,1259,0
495,2,0,217,216,0
495,3,0,1816,3919,609
495,4,0,233,1470,0
495,5,0,163,1310,759
496,1,0,1816,3919,609
496,2,0,217,216,0
496,3,1,1617,1259,0
496,4,0,233,1470,0
496,5,0,163,1310,759
497,1,0,233,1470,0
497,2,0,3153,6816,246
497,3,0,1730,15564,246
497,4,0,526,3918,347
497,5,1,1463,2508,419
498,1,0,3153,6816,246
498,2,1,1463,2508,419
498,3,0,1730,15564,246
498,4,0,526,3918,347
498,5,0,1190,1597,412
499,1,0,1190,1597,1368
499,2,0,3153,6816,900
499,3,0,1184,228,1188
499,4,0,526,3918,1528
499,5,1,1730,15564,900
500,1,0,1184,228,1188
500,2,0,3153,6816,900
500,3,1,1730,15564,900
500,4,0,526,3918,1528
500,5,0,1188,3200,2492
501,1,0,1190,1597,2608
501,2,0,1184,228,0
501,3,0,3153,6816,1512
501,4,0,1730,15564,1512
501,5,1,526,3918,972
502,1,0,36,276,1064
502,2,0,2199,9420,0
502,3,0,2449,6044,1700
502,4,0,1506,632,884
502,5,1,2677,9375,0
503,1,0,2199,9420,0
503,2,0,2677,9375,0
503,3,1,1506,632,884
503,4,0,36,276,1308
503,5,0,2449,6044,1700
504,1,0,322,1712,732
504,2,0,1506,632,0
504,3,0,2199,9420,311
504,4,0,36,276,488
504,5,1,2677,9375,311
505,1,1,1506,632,0
505,2,0,2677,9375,884
505,3,0,2199,9420,884
505,4,0,36,276,1436
505,5,0,322,1712,2356
506,1,1,1331,3291,1589
506,2,0,74,130,0
506,3,0,193,375,0
506,4,0,0,1064,0
506,5,0,686,368,845
507,1,0,2063,3878,436
507,2,0,167,356,0
507,3,0,442,125,436
507,4,1,231,2347,436
507,5,0,0,1064,0
508,1,0,1324,2309,423
508,2,1,1335,5049,423
508,3,0,1651,22007,423
508,4,0,1828,8660,576
508,5,0,84,809,1177
509,1,0,686,368,0
509,2,1,863,7471,0
509,3,0,724,2219,0
509,4,0,280,5127,2452
509,5,0,1324,2309,1180
510,1,0,231,2347,2876
510,2,0,803,1587,0
510,3,0,1345,6319,0
510,4,0,58,189,1668
510,5,1,869,214,3664
511,1,0,803,1587,0
511,2,0,2201,30672,0
511,3,0,903,735,267
511,4,0,1324,2309,630
511,5,1,1192,2578,0
512,1,0,1192,2578,0
512,2,1,1220,18568,949
512,3,0,2201,30672,0
512,4,0,1324,2309,630
512,5,0,1335,5049,630
513,1,0,1563,1184,0
513,2,0,678,1653,0
513,3,1,2701,4208,1047
513,4,0,254,3056,0
513,5,0,360,100,556
514,1,0,360,100,1600
514,2,0,678,1653,0
514,3,0,254,3056,0
514,4,1,1563,1184,0
514,5,0,1792,2677,1600
515,1,0,483,884,0
515,2,0,260,128,0
515,3,0,275,4672,0
515,4,0,889,480,3400
515,5,1,2578,3929,0
516,1,1,1028,4333,406
516,2,0,81,491,295
516,3,0,1491,690,295
516,4,0,1548,12008,406
516,5,0,2932,2181,581
517,1,0,81,491,295
517,2,1,1028,4333,406
517,3,0,1491,690,295
517,4,0,1548,12008,406
517,5,0,2932,2181,581
518,1,0,86,103,2500
518,2,0,527,106,0
518,3,0,2477,10492,0
518,4,1,1239,12395,0
518,5,0,1491,690,944
519,1,0,527,106,0
519,2,1,1239,12395,0
519,3,0,2477,10492,0
519,4,0,86,103,2500
519,5,0,671,1492,3000
520,1,0,3479,27106,0
520,2,1,4160,19515,0
520,3,0,0,697,700
520,4,0,2473,1131,712
520,5,0,527,106,0
521,1,0,1817,1498,369
521,2,0,4160,19515,0
521,3,0,3479,27106,0
521,4,0,2473,1131,247
521,5,1,135,169,222
522,1,0,4160,19515,0
522,2,0,1504,198,0
522,3,0,671,1492,507
522,4,0,527,106,731
522,5,1,1239,12395,731
523,1,1,4160,19515,1381
523,2,0,258,813,537
523,3,0,709,269,813
523,4,0,84,809,813
523,5,0,148,2754,813
524,1,0,2063,3878,0
524,2,0,442,125,0
524,3,0,231,2347,0
524,4,1,3153,6816,1054
524,5,0,233,1470,609
525,1,0,0,281,1688
525,2,0,413,4402,0
525,3,0,817,1505,1688
525,4,1,1491,8362,2600
525,5,0,231,2347,0
526,1,0,1335,5049,1900
526,2,0,1828,8660,0
526,3,0,601,1054,2824
526,4,0,1324,2309,1900
526,5,1,2922,8606,0
527,1,0,1645,7010,1200
527,2,0,6330,11383,800
527,3,0,1395,527,2172
527,4,0,1000,665,1200
527,5,1,2925,4548,800
528,1,0,78,112,0
528,2,1,1816,3919,0
528,3,0,1617,1259,1800
528,4,0,233,1470,1800
528,5,0,6330,11383,800
529,1,1,1192,2578,0
529,2,0,2201,30672,0
529,3,0,903,735,267
529,4,0,1324,2309,630
529,5,0,1335,5049,630
530,1,1,1192,2578,0
530,2,0,2201,30672,0
530,3,0,903,735,1024
530,4,0,1324,2309,2868
530,5,0,1335,5049,2868
531,1,0,1192,2578,0
531,2,0,1828,8660,0
531,3,0,2922,8606,0
531,4,0,1324,2309,883
531,5,1,1335,5049,883
532,1,0,1491,690,197
532,2,0,81,491,197
532,3,1,1028,4333,414
532,4,0,1548,12008,414
532,5,0,629,779,0
533,1,0,36,276,488
533,2,0,2677,9375,311
533,3,0,2199,9420,311
533,4,1,1506,632,0
533,5,0,1491,690,197
534,1,0,68,45,0
534,2,1,1841,7523,0
534,3,0,114,359,0
534,4,0,274,5555,0
534,5,0,1506,632,0
535,1,0,60,26,0
535,2,0,2932,2181,876
535,3,0,1028,4333,1976
535,4,0,1556,434,1896
535,5,1,2109,1759,0
536,1,0,1622,7598,708
536,2,0,629,779,0
536,3,0,1044,4743,0
536,4,1,834,1250,0
536,5,0,1817,1498,882
537,1,0,1817,1498,882
537,2,0,629,779,0
537,3,0,1044,4743,0
537,4,0,1622,7598,708
537,5,1,834,1250,0
538,1,0,0,5333,0
538,2,0,63,1050,0
538,3,1,898,56296,892
538,4,0,6617,95932,892
538,5,0,1447,2000,748
539,1,1,699,2341,0
539,2,0,110,0,622
539,3,0,0,30,676
539,4,0,681,6536,811
539,5,0,63,1050,0
540,1,0,772,1424,1008
540,2,0,106,327,836
540,3,0,7024,12895,836
540,4,1,1309,2066,0
540,5,0,1192,2578,1000
541,1,0,10325,37322,920
541,2,0,45,111,0
541,3,0,1331,9861,768
541,4,0,1325,30295,920
541,5,1,384,551,0
542,1,0,1331,9861,230
542,2,0,45,111,0
542,3,0,384,551,0
542,4,1,1325,30295,276
542,5,0,10325,37322,276
543,1,0,10325,37322,0
543,2,1,1325,30295,0
543,3,0,45,111,920
543,4,0,384,551,920
543,5,0,1331,9861,1120
544,1,0,105,70,0
544,2,1,3418,6650,0
544,3,0,77,195,0
544,4,0,379,225,0
544,5,0,449,349,900
545,1,0,620,1827,1024
545,2,0,449,349,0
545,3,0,619,1542,1024
545,4,1,3418,6650,900
545,5,0,379,225,0
546,1,0,619,1542,480
546,2,0,895,0,0
546,3,1,3830,7566,0
546,4,0,620,1827,480
546,5,0,442,457,1756
547,1,0,895,0,0
547,2,1,3830,7566,0
547,3,0,619,1542,480
547,4,0,620,1827,480
547,5,0,0,4573,480
548,1,0,105,70,0
548,2,1,5190,59651,1100
548,3,0,77,195,0
548,4,0,379,225,0
548,5,0,3830,7566,0
549,1,1,3418,6650,900
549,2,0,449,349,0
549,3,0,619,1542,1024
549,4,0,620,1827,1024
549,5,0,379,225,0
550,1,0,449,349,0
550,2,0,806,112,0
550,3,0,1153,1903,0
550,4,0,2792,1896,0
550,5,1,1223,42422,400
551,1,1,1153,1903,0
551,2,0,806,112,0
551,3,0,2792,1896,0
551,4,0,163,1310,600
551,5,0,54,1601,600
552,1,0,450,401,0
552,2,0,578,105,0
552,3,0,2932,2181,191
552,4,0,148,3677,381
552,5,1,2121,41669,381
553,1,0,77,195,0
553,2,0,105,70,0
553,3,1,3418,6650,0
553,4,0,379,225,0
553,5,0,449,349,336
554,1,0,1774,1950,334
554,2,0,867,197,0
554,3,0,574,593,247
554,4,1,5190,59651,740
554,5,0,379,225,0
555,1,0,1774,1950,334
555,2,0,867,197,0
555,3,0,574,593,247
555,4,1,3418,6650,565
555,5,0,379,225,565
556,1,0,552,3932,900
556,2,0,1556,434,768
556,3,0,148,3677,400
556,4,0,6438,77335,400
556,5,1,2121,41669,400
557,1,0,2932,2181,1192
557,2,0,1556,434,768
557,3,0,148,3677,400
557,4,0,6438,77335,400
557,5,1,2121,41669,400
558,1,0,1556,434,768
558,2,0,625,577,0
558,3,0,1424,1132,700
558,4,0,176,4754,1144
558,5,1,1223,42422,1300
559,1,0,6438,77335,238
559,2,0,148,3677,238
559,3,0,2121,41669,238
559,4,1,1556,434,222
559,5,0,625,577,0
560,1,0,2121,41669,238
560,2,0,148,3677,238
560,3,1,1556,434,222
560,4,0,6438,77335,238
560,5,0,2932,2181,342
561,1,0,148,3677,238
561,2,0,1556,434,222
561,3,1,2932,2181,342
561,4,0,2121,41669,238
561,5,0,6438,77335,238
562,1,0,2121,41669,238
562,2,0,1556,434,222
562,3,0,148,3677,238
562,4,1,2932,2181,342
562,5,0,6438,77335,238
563,1,0,148,3677,0
563,2,1,2121,41669,0
563,3,0,6438,77335,0
563,4,0,388,252,836
563,5,0,1556,434,768
564,1,1,2121,41669,0
564,2,0,148,3677,0
564,3,0,6438,77335,0
564,4,0,388,252,836
564,5,0,1556,434,1064
565,1,0,388,252,289
565,2,0,148,3677,0
565,3,0,2121,41669,0
565,4,1,6438,77335,0
565,5,0,1556,434,317
566,1,1,6438,77335,0
566,2,0,148,3677,0
566,3,0,2121,41669,0
566,4,0,388,252,289
566,5,0,1556,434,317
567,1,1,1265,315,0
567,2,0,143,65,0
567,3,0,1148,1063,0
567,4,0,442,457,0
567,5,0,6617,95932,1160
568,1,0,1424,1132,2068
568,2,0,456,0,0
568,3,0,176,4754,0
568,4,0,625,577,1144
568,5,1,2952,4534,0
569,1,0,267,3670,2544
569,2,0,889,480,0
569,3,0,4358,16200,1424
569,4,1,1199,13735,0
569,5,0,1309,2066,1124
570,1,0,267,3670,2544
570,2,0,889,480,0
570,3,0,4358,16200,1424
570,4,1,1199,13735,0
570,5,0,2939,2361,2544
571,1,0,1614,1645,0
571,2,0,113,0,0
571,3,1,3610,5189,947
571,4,0,1314,6220,403
571,5,0,1645,590,465
572,1,0,303,180,0
572,2,1,1850,1213,0
572,3,0,66,1777,996
572,4,0,295,197,0
572,5,0,1614,1645,0
573,1,0,1645,7010,0
573,2,1,1000,665,0
573,3,0,2925,4548,594
573,4,0,6330,11383,594
573,5,0,483,884,935
574,1,0,1645,7010,0
574,2,0,260,128,0
574,3,0,275,4672,0
574,4,0,889,480,1046
574,5,1,2578,3929,0
575,1,0,1199,13735,1046
575,2,0,260,128,0
575,3,0,275,4672,0
575,4,0,889,480,1046
575,5,1,2578,3929,0
576,1,0,260,128,0
576,2,0,974,572,0
576,3,0,16,4009,0
576,4,0,1172,726,660
576,5,1,898,56296,2470
577,1,0,508,4824,831
577,2,0,16,4009,0
577,3,0,1172,726,660
577,4,1,974,572,0
577,5,0,1938,5322,831
578,1,0,2932,2181,0
578,2,1,513,104,744
578,3,0,2109,1759,876
578,4,0,1556,434,1332
578,5,0,1172,726,1500
579,1,0,1184,228,972
579,2,0,526,3918,0
579,3,1,3153,6816,1180
579,4,0,1730,15564,1180
579,5,0,1190,1597,2276
580,1,0,456,0,156
580,2,1,898,56296,1716
580,3,0,176,4754,156
580,4,0,2952,4534,156
580,5,0,1730,15564,420
581,1,0,456,0,156
581,2,1,898,56296,1716
581,3,0,176,4754,156
581,4,0,2952,4534,156
581,5,0,625,577,367
582,1,0,176,4754,156
582,2,0,456,0,156
582,3,1,1148,1063,1720
582,4,0,2952,4534,156
582,5,0,625,577,367
583,1,0,625,577,367
583,2,0,456,0,156
583,3,0,176,4754,156
583,4,0,2952,4534,156
583,5,1,1148,1063,1720
584,1,0,176,4754,0
584,2,0,456,0,0
584,3,1,1223,42422,588
584,4,0,2952,4534,0
584,5,0,625,577,367
585,1,0,625,577,256
585,2,0,435,100,0
585,3,0,176,4754,0
585,4,0,2952,4534,0
585,5,1,456,0,0
586,1,0,456,0,156
586,2,1,1424,1132,572
586,3,0,176,4754,156
586,4,0,2952,4534,156
586,5,0,625,577,367
587,1,0,456,0,156
587,2,1,1424,1132,572
587,3,0,176,4754,156
587,4,0,2952,4534,156
587,5,0,625,577,367
588,1,0,625,577,1144
588,2,0,456,0,0
588,3,0,176,4754,0
588,4,0,2952,4534,0
588,5,1,1424,1132,2068
589,1,1,2925,4548,0
589,2,0,6330,11383,0
589,3,0,1645,7010,594
589,4,0,1000,665,594
589,5,0,176,4754,0
590,1,0,1645,7010,594
590,2,0,6330,11383,0
590,3,1,2925,4548,0
590,4,0,1000,665,594
590,5,0,3400,17619,819
591,1,0,1395,527,752
591,2,0,6330,11383,280
591,3,1,2925,4548,280
591,4,0,1000,665,758
591,5,0,1645,7010,594
592,1,0,6330,11383,0
592,2,1,2925,4548,0
592,3,0,1645,7010,1200
592,4,0,1000,665,1200
592,5,0,799,937,2100
593,1,0,6330,11383,0
593,2,1,2925,4548,0
593,3,0,1645,7010,1200
593,4,0,1000,665,1200
593,5,0,3400,17619,1900
594,1,0,3400,17619,1900
594,2,0,6330,11383,0
594,3,0,1645,7010,1200
594,4,0,1000,665,1200
594,5,1,2925,4548,0
595,1,0,3400,17619,1900
595,2,0,6330,11383,0
595,3,0,1645,7010,1200
595,4,0,1000,665,1200
595,5,1,2925,4548,0
596,1,0,1000,665,1200
596,2,0,6330,11383,0
596,3,0,1645,7010,1200
596,4,1,2925,4548,0
596,5,0,3400,17619,1900
597,1,0,1000,665,1200
597,2,0,6330,11383,0
597,3,0,1645,7010,1200
597,4,1,2925,4548,0
597,5,0,3400,17619,1900
598,1,1,1239,12395,1828
598,2,0,1504,198,0
598,3,0,671,1492,1600
598,4,0,527,106,1828
598,5,0,6330,11383,0
599,1,0,1622,7598,1012
599,2,0,403,40,1012
599,3,1,3708,6001,0
599,4,0,347,431,2300
599,5,0,671,1492,1600
600,1,1,3708,6001,0
600,2,0,403,40,350
600,3,0,1622,7598,350
600,4,0,347,431,813
600,5,0,629,779,890
601,1,0,3708,6001,173
601,2,1,2473,1131,857
601,3,0,1622,7598,261
601,4,0,347,431,724
601,5,0,629,779,890
602,1,0,347,431,724
602,2,0,3708,6001,173
602,3,0,1622,7598,261
602,4,1,4160,19515,898
602,5,0,3479,27106,898
603,1,0,347,431,724
603,2,0,403,40,0
603,3,0,1622,7598,0
603,4,0,2473,1131,646
603,5,1,3708,6001,350
604,1,0,1394,1528,836
604,2,0,3375,17328,0
604,3,1,1689,6187,1300
604,4,0,96,1841,2100
604,5,0,635,5147,2100
605,1,0,1645,7010,594
605,2,0,6330,11383,0
605,3,1,2925,4548,0
605,4,0,1000,665,594
605,5,0,3400,17619,819
606,1,0,1000,665,594
606,2,0,6330,11383,0
606,3,0,1645,7010,594
606,4,1,2925,4548,0
606,5,0,3400,17619,819
607,1,1,2925,4548,919
607,2,0,799,937,0
607,3,0,0,45,0
607,4,0,661,1250,0
607,5,0,4054,2456,696
608,1,0,799,937,0
608,2,1,661,1250,0
608,3,0,0,45,0
608,4,0,4054,2456,2000
608,5,0,5190,59651,2000
609,1,0,5190,59651,2000
609,2,0,799,937,0
609,3,0,0,45,0
609,4,0,4054,2456,2000
609,5,1,661,1250,0
610,1,0,0,45,0
610,2,0,799,937,0
610,3,1,661,1250,0
610,4,0,4054,2456,696
610,5,0,5190,59651,696
611,1,0,0,45,0
611,2,0,799,937,0
611,3,1,661,1250,0
611,4,0,4054,2456,2000
611,5,0,5190,59651,2000
612,1,0,3400,17619,295
612,2,0,1395,527,0
612,3,0,0,34996,0
612,4,1,4409,19541,295
612,5,0,2925,4548,615
613,1,0,468,728,257
613,2,1,3375,17328,424
613,3,0,1394,1528,278
613,4,0,96,1841,628
613,5,0,1689,6187,0
614,1,0,3400,17619,366
614,2,0,1395,527,251
614,3,0,0,34996,251
614,4,1,672,359,0
614,5,0,3375,17328,424
615,1,0,2477,10492,1828
615,2,0,1504,198,0
615,3,0,671,1492,1600
615,4,0,527,106,1828
615,5,1,1239,12395,1828
616,1,0,233,1470,0
616,2,0,217,216,0
616,3,0,1816,3919,609
616,4,1,1617,1259,0
616,5,0,671,1492,507
617,1,0,1816,3919,609
617,2,0,217,216,0
617,3,1,1617,1259,0
617,4,0,233,1470,0
617,5,0,163,1310,759
618,1,0,78,112,0
618,2,1,1816,3919,0
618,3,0,1617,1259,1800
618,4,0,233,1470,1800
618,5,0,646,194,2516
619,1,0,0,955,0
619,2,0,1184,228,527
619,3,1,4054,2456,3098
619,4,0,526,3918,547
619,5,0,233,1470,609
620,1,0,5190,59651,0
620,2,1,4054,2456,0
620,3,0,163,1310,1264
620,4,0,54,1601,1264
620,5,0,526,3918,2132
621,1,0,54,1601,388
621,2,0,5190,59651,0
621,3,0,163,1310,388
621,4,1,4054,2456,0
621,5,0,1247,4727,388
622,1,0,1028,4333,1976
622,2,0,2932,2181,876
622,3,1,2109,1759,0
622,4,0,1556,434,1896
622,5,0,1548,12008,1976
623,1,0,63,1050,2088
623,2,0,946,236,960
623,3,0,854,263,1204
623,4,0,3610,5189,1676
